index,id,brewery_id,brewery_name,beer_name,style,ounces,abv,ibu,city,state
1895,1609,313,Slanted Rock Brewing Company,Initial Point India Pale Ale,American IPA,12,0.071,92,Meridian,ID
1896,2537,64,SlapShot Brewing Company,Monkey Dancing On A Razor Blade,Belgian IPA,24,0.085,,Chicago,IL
1897,2536,64,SlapShot Brewing Company,Tripel Deke,Tripel,24,0.082,,Chicago,IL
1898,30,557,Sleeping Lady Brewing Company,Urban Wilderness Pale Ale,English Pale Ale,12,0.049,,Anchorage,AK
1899,2305,163,Sly Fox Brewing Company,Homefront IPA,American IPA,12,0.06,70,Phoenixville,PA
1900,1588,371,Sly Fox Brewing Company,Sly Fox Christmas Ale 2013,Winter Warmer,12,0.055,16,Pottstown,PA
1901,1363,371,Sly Fox Brewing Company,Grisette,Grisette,12,0.056,25,Pottstown,PA
1902,1211,371,Sly Fox Brewing Company,360¡ã India Pale Ale,American IPA,12,0.062,,Pottstown,PA
1903,1123,371,Sly Fox Brewing Company,Helles Golden Lager,Munich Helles Lager,12,0.049,18,Pottstown,PA
1904,926,371,Sly Fox Brewing Company,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,12,0.055,16,Pottstown,PA
1905,894,371,Sly Fox Brewing Company,Odyssey Imperial IPA,American Double / Imperial IPA,12,0.084,90,Pottstown,PA
1906,166,371,Sly Fox Brewing Company,Oktoberfest Lager,M?rzen / Oktoberfest,12,0.058,25,Pottstown,PA
1907,24,371,Sly Fox Brewing Company,113 IPA,American IPA,12,0.07,113,Pottstown,PA
1908,23,371,Sly Fox Brewing Company,Dunkel Lager,Munich Dunkel Lager,12,0.053,21,Pottstown,PA
1909,22,371,Sly Fox Brewing Company,Royal Weisse Ale,Hefeweizen,12,0.056,11,Pottstown,PA
1910,21,371,Sly Fox Brewing Company,Pikeland Pils,German Pilsener,12,0.049,44,Pottstown,PA
1911,20,371,Sly Fox Brewing Company,Phoenix Pale Ale,American Pale Ale (APA),12,0.051,40,Pottstown,PA
1912,2407,115,Smartmouth Brewing Company,Rule G IPA,American IPA,12,0.07,88,Norfolk,VA
1913,2406,115,Smartmouth Brewing Company,Murphy's Law,American Amber / Red Ale,12,0.058,35,Norfolk,VA
1914,2405,115,Smartmouth Brewing Company,Alter Ego,Saison / Farmhouse Ale,12,0.062,33,Norfolk,VA
1915,2234,191,Snake River Brewing Company,Monarch Pilsner,American Pilsner,12,0.05,,Jackson,WY
1916,1606,191,Snake River Brewing Company,Snow King Pale Ale,American Pale Ale (APA),12,0.06,55,Jackson,WY
1917,617,191,Snake River Brewing Company,Zonker Stout,Foreign / Export Stout,12,0.054,36,Jackson,WY
1918,407,191,Snake River Brewing Company,OB-1 Organic Ale,English Brown Ale,12,0.05,22,Jackson,WY
1919,406,191,Snake River Brewing Company,Snake River Lager,Vienna Lager,12,0.05,18,Jackson,WY
1920,402,191,Snake River Brewing Company,Snake River Pale Ale,American Pale Ale (APA),12,0.052,32,Jackson,WY
1921,393,191,Snake River Brewing Company,Pako¡¯s EyePA,American IPA,12,0.068,60,Jackson,WY
1922,1798,309,Sockeye Brewing Company,Thanksgiving Ale,K?lsch,12,0.05,,Boise,ID
1923,1655,309,Sockeye Brewing Company,Double Dagger Imperial IPA,American Double / Imperial IPA,12,0.092,,Boise,ID
1924,1596,309,Sockeye Brewing Company,Dagger Falls IPA,American IPA,12,0.063,100,Boise,ID
1925,1595,309,Sockeye Brewing Company,Dagger Falls IPA,American IPA,12,0.063,100,Boise,ID
1926,1482,309,Sockeye Brewing Company,Socktoberfest,M?rzen / Oktoberfest,16,0.06,,Boise,ID
1927,1447,309,Sockeye Brewing Company,Hopnoxious Imperial IPA,American Double / Imperial IPA,12,0.079,,Boise,ID
1928,1425,309,Sockeye Brewing Company,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12,0.099,,Boise,ID
1929,1424,309,Sockeye Brewing Company,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16,0.055,,Boise,ID
1930,1298,309,Sockeye Brewing Company,Sockeye Belgian Style Summer Ale,Witbier,16,0.05,,Boise,ID
1931,1181,309,Sockeye Brewing Company,Sockeye Maibock,Maibock / Helles Bock,12,0.064,,Boise,ID
1932,1160,309,Sockeye Brewing Company,Old Devil's Tooth,American Barleywine,12,0.099,100,Boise,ID
1933,1152,309,Sockeye Brewing Company,Galena Golden,American Blonde Ale,12,0.043,,Boise,ID
1934,1151,309,Sockeye Brewing Company,Hell-Diver Pale Ale,American Pale Ale (APA),12,0.052,32,Boise,ID
1935,1150,309,Sockeye Brewing Company,Woolybugger Wheat,American Pale Wheat Ale,12,0.046,12,Boise,ID
1936,1076,309,Sockeye Brewing Company,Power House Porter,American Porter,12,0.057,,Boise,ID
1937,995,309,Sockeye Brewing Company,Winterfest,American Strong Ale,16,0.084,90,Boise,ID
1938,879,309,Sockeye Brewing Company,Dagger Falls IPA,American IPA,12,0.063,100,Boise,ID
1939,1972,257,South Austin Brewery,LuckenBock,Bock,16,0.07,18,South Austin,TX
1940,1971,257,South Austin Brewery,Texas Pale Ale (TPA),American IPA,16,0.055,40,South Austin,TX
1941,1970,257,South Austin Brewery,6 String Saison,Saison / Farmhouse Ale,16,0.08,,South Austin,TX
1942,1969,257,South Austin Brewery,Kol' Beer,K?lsch,16,0.05,22,South Austin,TX
1943,2024,249,Southampton Publick House,Montauk Light,Light Lager,12,0.035,,Southampton,NY
1944,1283,436,Southern Oregon Brewing Company,Na Zdrav¨ª Pilsner,Czech Pilsener,16,0.048,32,Medford,OR
1945,1282,436,Southern Oregon Brewing Company,Nice Rack IPA,American IPA,16,0.055,65,Medford,OR
1946,2362,133,Southern Prohibition Brewing Com...,2014 IPA Cicada Series,American IPA,16,0.075,72,Hattiesburg,MS
1947,2346,133,Southern Prohibition Brewing Com...,Sinister Minister Black IPA,American IPA,16,0.077,65,Hattiesburg,MS
1948,2320,133,Southern Prohibition Brewing Com...,Jack the Sipper,Extra Special / Strong Bitter (ESB),12,0.053,45,Hattiesburg,MS
1949,2297,133,Southern Prohibition Brewing Com...,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12,0.058,60,Hattiesburg,MS
1950,2296,133,Southern Prohibition Brewing Com...,Suzy B Dirty Blonde Ale,American Blonde Ale,12,0.05,20,Hattiesburg,MS
1951,1745,133,Southern Prohibition Brewing Com...,Mississippi Fire Ant,American Amber / Red Ale,16,0.08,80,Hattiesburg,MS
1952,1120,133,Southern Prohibition Brewing Com...,Hipster Breakfast,Oatmeal Stout,16,0.058,40,Hattiesburg,MS
1953,1118,133,Southern Prohibition Brewing Com...,Suzy B Dirty Blonde Ale,American Blonde Ale,16,0.05,20,Hattiesburg,MS
1954,1117,133,Southern Prohibition Brewing Com...,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16,0.058,60,Hattiesburg,MS
1955,2387,118,Southern Star Brewing Company,Pine Belt Pale Ale,American Pale Ale (APA),12,0.065,45,Conroe,TX
1956,2267,118,Southern Star Brewing Company,Walloon,Saison / Farmhouse Ale,12,0.055,,Conroe,TX
1957,1740,118,Southern Star Brewing Company,Le Mort Vivant,Bi¨¨re de Garde,12,0.069,23,Conroe,TX
1958,1728,118,Southern Star Brewing Company,Red Cockaded Ale,American Double / Imperial IPA,12,0.085,110,Conroe,TX
1959,1497,118,Southern Star Brewing Company,Valkyrie Double IPA,American Double / Imperial IPA,12,0.092,100,Conroe,TX
1960,1011,118,Southern Star Brewing Company,Red Cockaded Ale (2013),American Double / Imperial IPA,12,0.085,110,Conroe,TX
1961,1010,118,Southern Star Brewing Company,Old Potentate,Old Ale,12,0.072,40,Conroe,TX
1962,856,118,Southern Star Brewing Company,Bombshell Blonde,American Blonde Ale,16,0.05,20,Conroe,TX
1963,853,118,Southern Star Brewing Company,PRO-AM (2012) (2012),American Double / Imperial IPA,12,0.099,100,Conroe,TX
1964,691,118,Southern Star Brewing Company,Walloon (2014),Saison / Farmhouse Ale,12,0.055,,Conroe,TX
1965,555,118,Southern Star Brewing Company,Le Mort Vivant (2011),Bi¨¨re de Garde,12,0.069,23,Conroe,TX
1966,46,118,Southern Star Brewing Company,Buried Hatchet Stout,Foreign / Export Stout,12,0.083,50,Conroe,TX
1967,45,118,Southern Star Brewing Company,Pine Belt Pale Ale,American Pale Ale (APA),16,0.065,45,Conroe,TX
1968,44,118,Southern Star Brewing Company,Bombshell Blonde,American Blonde Ale,12,0.05,20,Conroe,TX
1969,2486,78,Speakasy Ales & Lagers,Baby Daddy Session IPA,American IPA,12,0.047,35,San Francisco,CA
1970,763,508,Spilker Ales,Hopluia (2004),English India Pale Ale (IPA),16,,,Cortland,NE
1971,2271,175,Spiteful Brewing Company,Ball & Chain (2014),American Pale Ale (APA),16,0.058,,Chicago,IL
1972,2206,175,Spiteful Brewing Company,Bitter Biker Double IPA,American Double / Imperial IPA,16,0.096,,Chicago,IL
1973,2136,175,Spiteful Brewing Company,God Damn Pigeon Porter,American Porter,16,0.082,,Chicago,IL
1974,2135,175,Spiteful Brewing Company,Working for the Weekend,American Double / Imperial IPA,16,0.079,,Chicago,IL
1975,2134,175,Spiteful Brewing Company,Angry Adam,American Amber / Red Ale,16,0.06,,Chicago,IL
1976,2109,175,Spiteful Brewing Company,Freedom Fries,American Stout,16,0.055,,Chicago,IL
1977,1821,175,Spiteful Brewing Company,Bitter Biker Double IPA,American Double / Imperial IPA,12,0.096,,Chicago,IL
1978,1820,175,Spiteful Brewing Company,Ghost Bike Pale Ale,American Pale Ale (APA),16,0.073,,Chicago,IL
1979,1819,175,Spiteful Brewing Company,Spiteful IPA,American IPA,12,0.062,,Chicago,IL
1980,1634,175,Spiteful Brewing Company,Alley Time,American Pale Ale (APA),12,0.06,,Chicago,IL
1981,1633,175,Spiteful Brewing Company,Fat Badger,Irish Red Ale,12,0.058,,Chicago,IL
1982,1632,175,Spiteful Brewing Company,In the Weeds,American Pale Wheat Ale,12,0.055,,Chicago,IL
1983,855,498,Sprecher Brewing Company,Special Amber,Vienna Lager,12,0.05,22,Glendale,WI
1984,445,498,Sprecher Brewing Company,Special Amber,Vienna Lager,12,0.05,22,Glendale,WI
1985,1587,372,Spring House Brewing Company,Seven Gates Pale Ale,American Pale Ale (APA),12,0.056,,Conestoga,PA
1986,2242,186,St. Julian Winery,Gunga Din,Cider,16,0.052,,Paw Paw,MI
1987,1544,383,Starr Hill Brewery,Starr Pils,German Pilsener,12,0.042,20,Crozet,VA
1988,1205,383,Starr Hill Brewery,Northern Lights India Pale Ale,American IPA,16,0.065,52,Crozet,VA
1989,369,383,Starr Hill Brewery,Festie,M?rzen / Oktoberfest,12,0.048,12,Crozet,VA
1990,368,383,Starr Hill Brewery,Northern Lights India Pale Ale,American IPA,12,0.065,52,Crozet,VA
1991,2386,119,Steamworks Brewing Company,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12,0.065,65,Durango,CO
1992,92,119,Steamworks Brewing Company,Colorado K?lsch,K?lsch,12,0.049,17,Durango,CO
1993,91,119,Steamworks Brewing Company,Steam Engine Lager,American Amber / Red Lager,12,0.057,25,Durango,CO
1994,90,119,Steamworks Brewing Company,Third Eye Pale Ale,American IPA,12,0.065,65,Durango,CO
1995,2366,131,Stevens Point Brewery,Point Special (Current),American Adjunct Lager,12,0.047,9,Stevens Point,WI
1996,2365,131,Stevens Point Brewery,Point Special,American Adjunct Lager,12,0.047,9,Stevens Point,WI
1997,2270,131,Stevens Point Brewery,Point Cascade Pale Ale (2013),American Pale Ale (APA),12,0.054,33,Stevens Point,WI
1998,2228,131,Stevens Point Brewery,Point Special,American Adjunct Lager,12,0.047,9,Stevens Point,WI
1999,2151,131,Stevens Point Brewery,Onyx Black Ale,American Black Ale,12,0.052,9,Stevens Point,WI
2000,2150,131,Stevens Point Brewery,Beyond The Pale IPA,American IPA,12,0.063,64,Stevens Point,WI
2001,2122,131,Stevens Point Brewery,Point Special (2013),American Adjunct Lager,12,0.047,9,Stevens Point,WI
2002,2121,131,Stevens Point Brewery,Point Special (2012),American Adjunct Lager,12,0.047,9,Stevens Point,WI
2003,2115,131,Stevens Point Brewery,Point Special Lager,American Adjunct Lager,16,0.047,9,Stevens Point,WI
2004,1450,131,Stevens Point Brewery,St. Benedict's Winter Ale,Winter Warmer,12,0.062,,Stevens Point,WI
2005,1357,131,Stevens Point Brewery,Point Oktoberfest,M?rzen / Oktoberfest,16,0.057,15,Stevens Point,WI
2006,1225,131,Stevens Point Brewery,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16,0.052,7,Stevens Point,WI
2007,816,131,Stevens Point Brewery,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12,0.05,7,Stevens Point,WI
2008,772,131,Stevens Point Brewery,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12,0.05,7,Stevens Point,WI
2009,684,131,Stevens Point Brewery,Drop Dead Blonde,American Blonde Ale,12,0.035,,Stevens Point,WI
2010,650,131,Stevens Point Brewery,Three Kings Ale,K?lsch,12,0.049,13,Stevens Point,WI
2011,456,131,Stevens Point Brewery,Point Oktoberfest,M?rzen / Oktoberfest,12,0.057,15,Stevens Point,WI
2012,357,131,Stevens Point Brewery,2012 Black Ale,American Brown Ale,12,0.054,32,Stevens Point,WI
2013,141,131,Stevens Point Brewery,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12,0.05,7,Stevens Point,WI
2014,140,131,Stevens Point Brewery,Point Cascade Pale Ale,American Pale Ale (APA),12,0.054,33,Stevens Point,WI
2015,139,131,Stevens Point Brewery,Point Amber Classic,American Amber / Red Lager,12,0.047,14,Stevens Point,WI
2016,138,131,Stevens Point Brewery,Point Special Lager,American Adjunct Lager,12,0.047,9,Stevens Point,WI
2017,953,486,Stillmank Beer Company,Wisco Disco,American Amber / Red Ale,16,0.051,31,Green Bay,WI
2018,1983,255,Stillwater Artisanal Ales,Brontide,American Black Ale,12,0.05,,Baltimore,MD
2019,1631,255,Stillwater Artisanal Ales,Brontide,American Black Ale,12,0.05,,Baltimore,MD
2020,1344,255,Stillwater Artisanal Ales,Classique,Saison / Farmhouse Ale,12,0.045,,Baltimore,MD
2021,922,492,Stone Coast Brewing Company,Sunsplash Golden Ale (2004),American Blonde Ale,12,0.045,,Portland,ME
2022,1410,412,Straight to Ale,Sand Island Lighthouse,K?lsch,12,0.051,25,Huntsville,AL
2023,925,412,Straight to Ale,Lily Flagg Milk Stout,Milk / Sweet Stout,12,0.05,30,Huntsville,AL
2024,637,412,Straight to Ale,Monkeynaut IPA,American IPA,12,0.072,70,Huntsville,AL
2025,2369,129,Straub Brewery,Straub Beer (Current),American Adjunct Lager,12,0.05,,St Mary's,PA
2026,2233,129,Straub Brewery,American Lager,American Adjunct Lager,12,0.041,8,St Mary's,PA
2027,2232,129,Straub Brewery,American Amber,American Amber / Red Lager,12,0.041,8,St Mary's,PA
2028,2231,129,Straub Brewery,American Light,Light Lager,12,0.032,13,St Mary's,PA
2029,2352,138,Summit Brewing Company,Extra Pale Ale,American Pale Ale (APA),12,0.053,49,St Paul,MN
2030,2549,58,Summit Brewing Company,Make It So,Extra Special / Strong Bitter (ESB),12,0.053,40,St. Paul,MN
2031,2473,58,Summit Brewing Company,Hopvale Organic Ale,American Pale Ale (APA),16,0.047,55,St. Paul,MN
2032,2415,58,Summit Brewing Company,Unchained #18 Hop Silo,American Double / Imperial IPA,16,0.083,100,St. Paul,MN
2033,2605,25,Sun King Brewing Company,Tip Off,Altbier,16,0.052,29,Indianapolis,IN
2034,2215,25,Sun King Brewing Company,Java Mac,Scottish Ale,16,0.054,,Indianapolis,IN
2035,2164,25,Sun King Brewing Company,Cowbell,American Porter,16,0.054,23,Indianapolis,IN
2036,2085,25,Sun King Brewing Company,Hop Up Offa That Brett (2014),Belgian Pale Ale,16,0.058,20,Indianapolis,IN
2037,2084,25,Sun King Brewing Company,PV Muckle (2013),Scotch Ale / Wee Heavy,16,0.083,23,Indianapolis,IN
2038,2083,25,Sun King Brewing Company,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16,0.099,36,Indianapolis,IN
2039,2082,25,Sun King Brewing Company,Whip Fight,Scotch Ale / Wee Heavy,16,0.09,30,Indianapolis,IN
2040,2081,25,Sun King Brewing Company,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16,0.053,23,Indianapolis,IN
2041,2001,25,Sun King Brewing Company,Fistful Of Hops Red,American IPA,16,0.064,75,Indianapolis,IN
2042,2000,25,Sun King Brewing Company,Fistful of Hops Orange,American IPA,16,0.063,75,Indianapolis,IN
2043,1999,25,Sun King Brewing Company,Fistful Of Hops Blue,American IPA,16,0.064,75,Indianapolis,IN
2044,1996,25,Sun King Brewing Company,Fistful of Hops Green,American IPA,16,0.064,75,Indianapolis,IN
2045,1948,25,Sun King Brewing Company,30 Min Coma,Belgian IPA,16,,,Indianapolis,IN
2046,1656,25,Sun King Brewing Company,Wee Muckle,Scotch Ale / Wee Heavy,16,0.09,30,Indianapolis,IN
2047,1599,25,Sun King Brewing Company,Royal Brat,Extra Special / Strong Bitter (ESB),16,0.065,55,Indianapolis,IN
2048,1420,25,Sun King Brewing Company,Grapefruit Jungle (GFJ),American IPA,16,0.075,77,Indianapolis,IN
2049,1389,25,Sun King Brewing Company,Osiris Pale Ale,American Pale Ale (APA),16,0.056,50,Indianapolis,IN
2050,1367,25,Sun King Brewing Company,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16,0.099,75,Indianapolis,IN
2051,1366,25,Sun King Brewing Company,Stupid Sexy Flanders,Flanders Oud Bruin,16,0.063,23,Indianapolis,IN
2052,1347,25,Sun King Brewing Company,Bourbon Barrel Cowbell,American Porter,16,,,Indianapolis,IN
2053,1314,25,Sun King Brewing Company,Popcorn Pilsner,German Pilsener,16,0.054,,Indianapolis,IN
2054,1128,25,Sun King Brewing Company,Ring of Dingle,Irish Dry Stout,16,0.071,27,Indianapolis,IN
2055,1127,25,Sun King Brewing Company,Bourbon Barrel Wee Mac,Scottish Ale,16,0.054,23,Indianapolis,IN
2056,1049,25,Sun King Brewing Company,Bourbon Barrel Johan,English Barleywine,16,0.099,60,Indianapolis,IN
2057,934,25,Sun King Brewing Company,The Deuce,American Brown Ale,16,0.07,,Indianapolis,IN
2058,923,25,Sun King Brewing Company,The Velvet Fog,Quadrupel (Quad),16,0.09,24,Indianapolis,IN
2059,874,25,Sun King Brewing Company,Sun King Oktoberfest,M?rzen / Oktoberfest,16,0.055,23,Indianapolis,IN
2060,739,25,Sun King Brewing Company,Indianapolis Indians Lager,Dortmunder / Export Lager,16,0.052,24,Indianapolis,IN
2061,698,25,Sun King Brewing Company,Indians Victory Lager (2012),Dortmunder / Export Lager,16,0.052,24,Indianapolis,IN
2062,660,25,Sun King Brewing Company,Chaka,Belgian Strong Pale Ale,16,0.08,,Indianapolis,IN
2063,651,25,Sun King Brewing Company,Isis,American Double / Imperial IPA,16,0.091,91,Indianapolis,IN
2064,584,25,Sun King Brewing Company,Wee Muckle (2011),Scotch Ale / Wee Heavy,16,0.09,30,Indianapolis,IN
2065,532,25,Sun King Brewing Company,Grapefruit Jungle (GFJ) (2011),American IPA,16,0.075,77,Indianapolis,IN
2066,526,25,Sun King Brewing Company,Sun King Oktoberfest (2011),M?rzen / Oktoberfest,16,0.055,23,Indianapolis,IN
2067,394,25,Sun King Brewing Company,Johan the Barleywine,English Barleywine,16,0.099,60,Indianapolis,IN
2068,213,25,Sun King Brewing Company,Wee Mac Scottish-Style Ale,Scottish Ale,16,0.054,23,Indianapolis,IN
2069,55,25,Sun King Brewing Company,Sunlight Cream Ale,Cream Ale,16,0.053,20,Indianapolis,IN
2070,54,25,Sun King Brewing Company,Osiris Pale Ale (2010),American Pale Ale (APA),16,0.056,50,Indianapolis,IN
2071,1207,455,Sunken City Brewing Company,Dam Lager,American Amber / Red Lager,12,0.045,,Hardy,VA
2072,1206,455,Sunken City Brewing Company,Red Clay IPA,American IPA,12,0.07,,Hardy,VA
2073,2543,61,Surly Brewing Company,Todd the Axe Man,American IPA,16,0.072,,Brooklyn Center,MN
2074,2409,61,Surly Brewing Company,Doomtree,Extra Special / Strong Bitter (ESB),16,0.057,,Brooklyn Center,MN
2075,1739,61,Surly Brewing Company,BLAKKR,American Black Ale,16,0.099,85,Brooklyn Center,MN
2076,1112,61,Surly Brewing Company,Overrated! West Coast Style IPA,American IPA,16,0.073,69,Brooklyn Center,MN
2077,329,61,Surly Brewing Company,WET,American IPA,16,0.075,90,Brooklyn Center,MN
2078,19,61,Surly Brewing Company,Bitter Brewer,English Bitter,16,0.04,37,Brooklyn Center,MN
2079,18,61,Surly Brewing Company,SurlyFest,Rye Beer,16,0.055,34,Brooklyn Center,MN
2080,17,61,Surly Brewing Company,Coffee Bender,American Brown Ale,16,0.051,45,Brooklyn Center,MN
2081,16,61,Surly Brewing Company,Bender,American Brown Ale,16,0.051,45,Brooklyn Center,MN
2082,15,61,Surly Brewing Company,Abrasive Ale,American Double / Imperial IPA,16,0.097,120,Brooklyn Center,MN
2083,14,61,Surly Brewing Company,Hell,Keller Bier / Zwickel Bier,16,0.051,20,Brooklyn Center,MN
2084,13,61,Surly Brewing Company,CynicAle,Saison / Farmhouse Ale,16,0.067,33,Brooklyn Center,MN
2085,12,61,Surly Brewing Company,Furious,American IPA,16,0.062,99,Brooklyn Center,MN
2086,1242,447,Swamp Head Brewery,Big Nose,American IPA,12,0.073,50,Gainesville,FL
2087,1241,447,Swamp Head Brewery,Cotton Mouth,Witbier,12,0.05,10,Gainesville,FL
2088,1240,447,Swamp Head Brewery,Stump Knocker Pale Ale,American Pale Ale (APA),12,0.056,35,Gainesville,FL
2089,1239,447,Swamp Head Brewery,Midnight Oil,Oatmeal Stout,12,0.05,38,Gainesville,FL
2090,1238,447,Swamp Head Brewery,Wild Night,Cream Ale,12,0.059,18,Gainesville,FL
2091,1554,381,Swashbuckler Brewing Company,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12,0.045,,Manheim,PA
2092,2568,49,SweetWater Brewing Company,Take Two Pils,German Pilsener,12,0.055,35,Atlanta,GA
2093,2551,49,SweetWater Brewing Company,Waterkeeper,Hefeweizen,12,0.057,,Atlanta,GA
2094,1710,49,SweetWater Brewing Company,SweetWater IPA,American IPA,12,0.064,,Atlanta,GA
2095,1709,49,SweetWater Brewing Company,420 Extra Pale Ale,American Pale Ale (APA),12,0.054,,Atlanta,GA
2096,1229,449,TailGate Beer,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12,0.08,95,San Diego,CA
2097,1164,449,TailGate Beer,TailGate Saison,Saison / Farmhouse Ale,12,0.05,,San Diego,CA
2098,663,449,TailGate Beer,TailGate IPA,American IPA,24,0.05,44,San Diego,CA
2099,662,449,TailGate Beer,TailGate IPA,American IPA,12,0.05,44,San Diego,CA
2100,623,449,TailGate Beer,TailGate Hefeweizen,Hefeweizen,24,0.049,28,San Diego,CA
2101,622,449,TailGate Beer,Blacktop Blonde,American Blonde Ale,24,0.05,19,San Diego,CA
2102,362,449,TailGate Beer,Blacktop Blonde,American Blonde Ale,12,0.05,19,San Diego,CA
2103,361,449,TailGate Beer,TailGate Hefeweizen,Hefeweizen,12,0.049,28,San Diego,CA
2104,2575,45,Tallgrass Brewing Company,Wooden Rooster,Tripel,16.9,0.085,34,Manhattan,KS
2105,2555,45,Tallgrass Brewing Company,Ginger Peach Saison,Saison / Farmhouse Ale,16,0.048,20,Manhattan,KS
2106,1736,45,Tallgrass Brewing Company,Zombie Monkie,American Porter,16,0.062,35,Manhattan,KS
2107,1196,45,Tallgrass Brewing Company,Wild Plum Farmhouse Ale,Saison / Farmhouse Ale,16,0.056,20,Manhattan,KS
2108,1063,45,Tallgrass Brewing Company,Vanilla Bean Buffalo Sweat,Oatmeal Stout,16,0.05,20,Manhattan,KS
2109,1017,45,Tallgrass Brewing Company,Ethos IPA,American IPA,16,0.068,110,Manhattan,KS
2110,1009,45,Tallgrass Brewing Company,Tallgrass Pub Ale,American Brown Ale,16,0.044,12,Manhattan,KS
2111,912,45,Tallgrass Brewing Company,Oasis,Extra Special / Strong Bitter (ESB),16,0.072,93,Manhattan,KS
2112,765,45,Tallgrass Brewing Company,Buffalo Sweat,Milk / Sweet Stout,16,0.05,20,Manhattan,KS
2113,676,45,Tallgrass Brewing Company,Halcyon Unfiltered Wheat,American Pale Wheat Ale,16,0.05,20,Manhattan,KS
2114,595,45,Tallgrass Brewing Company,8-Bit Pale Ale,American Pale Ale (APA),16,0.052,,Manhattan,KS
2115,537,45,Tallgrass Brewing Company,Velvet Rooster,Tripel,16,0.085,,Manhattan,KS
2116,412,45,Tallgrass Brewing Company,Halcyon Unfiltered Wheat,American Pale Wheat Ale,12,0.05,20,Manhattan,KS
2117,105,45,Tallgrass Brewing Company,K?ld Lager (2010),German Pilsener,16,0.05,16,Manhattan,KS
2118,104,45,Tallgrass Brewing Company,Oasis (2010),American Double / Imperial IPA,16,0.072,93,Manhattan,KS
2119,103,45,Tallgrass Brewing Company,Tallgrass Ale,American Brown Ale,16,0.044,22,Manhattan,KS
2120,102,45,Tallgrass Brewing Company,Buffalo Sweat (2010),Milk / Sweet Stout,16,0.05,20,Manhattan,KS
2121,101,45,Tallgrass Brewing Company,Tallgrass IPA,American IPA,16,0.063,60,Manhattan,KS
2122,1433,409,Tamarack Brewing Company,Hat Trick Hop IPA,American IPA,16,0.068,,Lakeside,MT
2123,1432,409,Tamarack Brewing Company,Yard Sale Amber Ale,American Amber / Red Ale,16,0.056,,Lakeside,MT
2124,936,490,Tampa Bay Brewing Company,Loafin Br?u,Altbier,16,0.055,,Tampa,FL
2125,544,490,Tampa Bay Brewing Company,Old Elephant Foot IPA,American IPA,16,0.07,80,Tampa,FL
2126,2640,7,Tapistry Brewing,Peck's Porter,American Porter,16,0.065,35,Bridgman,MI
2127,2448,7,Tapistry Brewing,Reactor,American IPA,16,0.07,,Bridgman,MI
2128,2447,7,Tapistry Brewing,Mr. Orange,Witbier,16,0.057,,Bridgman,MI
2129,2601,28,Taxman Brewing Company,Deduction,Dubbel,12,0.08,22,Bargersville,IN
2130,973,480,Telluride Brewing Company,Face Down Brown Ale,American Brown Ale,12,0.057,,Telluride,CO
2131,827,480,Telluride Brewing Company,Tempter IPA,American IPA,12,0.064,,Telluride,CO
2132,589,480,Telluride Brewing Company,Bridal Veil Rye Pale Ale,American Pale Ale (APA),12,0.055,,Telluride,CO
2133,2155,210,Temperance Beer Company,Smittytown,Extra Special / Strong Bitter (ESB),12,0.048,,Evanston,IL
2134,1982,210,Temperance Beer Company,Greenwood Beach,Fruit / Vegetable Beer,12,0.04,,Evanston,IL
2135,1939,210,Temperance Beer Company,Gatecrasher,English India Pale Ale (IPA),12,0.066,,Evanston,IL
2136,1082,469,Terrapin Brewing Company,RecreationAle,American Pale Ale (APA),12,0.047,42,Athens,GA
2137,2119,215,Texian Brewing Co.,First Stand,Saison / Farmhouse Ale,12,0.055,35,Richmond,TX
2138,2118,215,Texian Brewing Co.,Battle LIne,American Brown Ale,12,0.063,23,Richmond,TX
2139,2117,215,Texian Brewing Co.,Broken Bridge,Dunkelweizen,12,0.056,12,Richmond,TX
2140,2116,215,Texian Brewing Co.,Brutus,English India Pale Ale (IPA),12,0.071,69,Richmond,TX
2141,1916,272,The Alchemist,Petit Mutant,American Wild Ale,16,0.06,,Waterbury,VT
2142,1915,272,The Alchemist,The Crusher,American Double / Imperial IPA,16,0.096,,Waterbury,VT
2143,1914,272,The Alchemist,Beelzebub,American Double / Imperial Stout,16,0.08,,Waterbury,VT
2144,1810,272,The Alchemist,Focal Banger,American IPA,16,0.07,,Waterbury,VT
2145,1111,272,The Alchemist,Heady Topper,American Double / Imperial IPA,16,0.08,120,Waterbury,VT
