id,brewery_id,beer_name,style,ounces,abv,ibu,brewery_name,city,state
1767,183,Seventh Son Hopped Red Ale,American Amber / Red Ale,16,0.077,40,Seventh Son Brewing Company,Columbus,OH
1766,183,Humulus Nimbus Super Pale Ale,American Pale Ale (APA),16,0.06,53,Seventh Son Brewing Company,Columbus,OH
1765,183,Golden Ratio IPA,American IPA,16,0.07,68,Seventh Son Brewing Company,Columbus,OH
2368,130,Black Hop IPA,American Black Ale,12,0.068,,Shebeen Brewing Company,Wolcott,CT
738,511,Archer's Ale (2004),English Pale Ale,12,0.05,,Sherwood Forest Brewers,Marlborough,MA
1539,385,Monkey Fist IPA,American IPA,12,0.069,65,Shipyard Brewing Company,Portland,ME
975,385,Shipyard Summer Ale,American Pale Wheat Ale,12,0.051,,Shipyard Brewing Company,Portland,ME
814,385,Pumpkinhead Ale,Pumpkin Ale,12,0.047,,Shipyard Brewing Company,Portland,ME
727,385,Shipyard Export,American Blonde Ale,12,0.051,,Shipyard Brewing Company,Portland,ME
2474,83,Nooner,German Pilsener,12,0.052,,Sierra Nevada Brewing Company,Chico,CA
2239,83,Torpedo,American IPA,12,0.072,65,Sierra Nevada Brewing Company,Chico,CA
1919,83,Yonder Bock,Maibock / Helles Bock,12,0.06,,Sierra Nevada Brewing Company,Chico,CA
1918,83,CANfusion Rye Bock,Rye Beer,12,0.06,,Sierra Nevada Brewing Company,Chico,CA
1905,83,Sierra Nevada Pale Ale,American Pale Ale (APA),16,0.056,37,Sierra Nevada Brewing Company,Chico,CA
1338,83,Old Chico Crystal Wheat,American Pale Wheat Ale,12,0.048,26,Sierra Nevada Brewing Company,Chico,CA
1295,83,Summerfest,Czech Pilsener,12,0.05,28,Sierra Nevada Brewing Company,Chico,CA
426,83,Torpedo,American IPA,16,0.072,65,Sierra Nevada Brewing Company,Chico,CA
400,83,Sierra Nevada Pale Ale,American Pale Ale (APA),12,0.056,37,Sierra Nevada Brewing Company,Chico,CA
2353,137,Sietsema Red Label,Cider,16,0.069,,Sietsema Orchards and Cider Mill,Ada,MI
212,551,Bear Ass Brown,American Brown Ale,12,0.042,,Silverton Brewery,Silverton,CO
161,551,Red Mountain Ale,American Amber / Red Ale,12,0.06,,Silverton Brewery,Silverton,CO
160,551,Ice Pick Ale,American IPA,12,0.068,,Silverton Brewery,Silverton,CO
2574,46,4Beans,Baltic Porter,12,0.1,52,Sixpoint Craft Ales,Brooklyn,NY
2479,46,Jammer,Gose,12,0.042,16,Sixpoint Craft Ales,Brooklyn,NY
2443,46,Abigale,Belgian Pale Ale,12,0.08,,Sixpoint Craft Ales,Brooklyn,NY
2266,46,Rad,Fruit / Vegetable Beer,16,0.032,7,Sixpoint Craft Ales,Brooklyn,NY
2090,46,Bengali,American IPA,24,0.065,62,Sixpoint Craft Ales,Brooklyn,NY
1962,46,Sensi Harvest,American Pale Ale (APA),12,0.047,50,Sixpoint Craft Ales,Brooklyn,NY
1696,46,Hi-Res,American Double / Imperial IPA,12,0.099,111,Sixpoint Craft Ales,Brooklyn,NY
1608,46,Global Warmer,American Strong Ale,12,0.07,70,Sixpoint Craft Ales,Brooklyn,NY
1591,46,Autumnation (2013),American IPA,16,0.067,74,Sixpoint Craft Ales,Brooklyn,NY
1388,46,The Crisp,German Pilsener,16,0.054,42,Sixpoint Craft Ales,Brooklyn,NY
1387,46,Sweet Action,Cream Ale,16,0.052,34,Sixpoint Craft Ales,Brooklyn,NY
1386,46,Righteous Ale,Rye Beer,16,0.063,57,Sixpoint Craft Ales,Brooklyn,NY
1385,46,Bengali Tiger,American IPA,16,0.064,62,Sixpoint Craft Ales,Brooklyn,NY
1020,46,3Beans,Baltic Porter,12,0.099,85,Sixpoint Craft Ales,Brooklyn,NY
778,46,Brownstone,American Brown Ale,16,0.059,47,Sixpoint Craft Ales,Brooklyn,NY
630,46,Apollo,American Pale Wheat Ale,16,0.052,11,Sixpoint Craft Ales,Brooklyn,NY
629,46,Harbinger,Saison / Farmhouse Ale,16,0.049,35,Sixpoint Craft Ales,Brooklyn,NY
628,46,Resin,American Double / Imperial IPA,12,0.091,103,Sixpoint Craft Ales,Brooklyn,NY
525,46,Diesel,American Stout,16,0.063,69,Sixpoint Craft Ales,Brooklyn,NY
512,46,Autumnation (2011-12) (2011),Pumpkin Ale,16,0.06,48,Sixpoint Craft Ales,Brooklyn,NY
425,46,The Crisp (2011),German Pilsener,16,0.054,42,Sixpoint Craft Ales,Brooklyn,NY
424,46,Sweet Action (2011),Cream Ale,16,0.052,34,Sixpoint Craft Ales,Brooklyn,NY
423,46,Righteous Ale (2011),Rye Beer,16,0.063,57,Sixpoint Craft Ales,Brooklyn,NY
422,46,Bengali Tiger (2011),American IPA,16,0.064,62,Sixpoint Craft Ales,Brooklyn,NY
1942,264,Rudie Session IPA,American IPA,12,0.045,,Ska Brewing Company,Durango,CO
1708,264,Taster's Choice,Doppelbock,12,0.074,,Ska Brewing Company,Durango,CO
1521,264,Modus Hoperandi,American IPA,12,0.068,65,Ska Brewing Company,Durango,CO
1297,264,Estival Cream Stout,American Stout,12,0.058,15,Ska Brewing Company,Durango,CO
1192,264,Vernal Minthe Stout,American Stout,12,0.058,,Ska Brewing Company,Durango,CO
1013,264,Hibernal Vinifera Stout,Foreign / Export Stout,12,0.08,,Ska Brewing Company,Durango,CO
774,264,Autumnal Molé Stout,American Stout,12,,,Ska Brewing Company,Durango,CO
386,264,Mexican Logger,American Pale Lager,12,0.042,18,Ska Brewing Company,Durango,CO
70,264,True Blonde Ale,American Blonde Ale,12,0.053,,Ska Brewing Company,Durango,CO
69,264,Euphoria Pale Ale,American Pale Ale (APA),12,0.061,,Ska Brewing Company,Durango,CO
68,264,ESB Special Ale,Extra Special / Strong Bitter (ESB),12,0.057,58,Ska Brewing Company,Durango,CO
67,264,Modus Hoperandi,American IPA,12,0.068,65,Ska Brewing Company,Durango,CO
1792,313,Iron Butt Red Ale,American Amber / Red Ale,12,0.058,39,Slanted Rock Brewing Company,Meridian,ID
1609,313,Initial Point India Pale Ale,American IPA,12,0.071,92,Slanted Rock Brewing Company,Meridian,ID
2537,64,Monkey Dancing On A Razor Blade,Belgian IPA,24,0.085,,SlapShot Brewing Company,Chicago,IL
2536,64,Tripel Deke,Tripel,24,0.082,,SlapShot Brewing Company,Chicago,IL
30,557,Urban Wilderness Pale Ale,English Pale Ale,12,0.049,,Sleeping Lady Brewing Company,Anchorage,AK
2305,163,Homefront IPA,American IPA,12,0.06,70,Sly Fox Brewing Company,Phoenixville,PA
1588,371,Sly Fox Christmas Ale 2013,Winter Warmer,12,0.055,16,Sly Fox Brewing Company,Pottstown,PA
1363,371,Grisette,Grisette,12,0.056,25,Sly Fox Brewing Company,Pottstown,PA
1211,371,360° India Pale Ale,American IPA,12,0.062,,Sly Fox Brewing Company,Pottstown,PA
1123,371,Helles Golden Lager,Munich Helles Lager,12,0.049,18,Sly Fox Brewing Company,Pottstown,PA
926,371,Sly Fox Christmas Ale 2012 (2012),Winter Warmer,12,0.055,16,Sly Fox Brewing Company,Pottstown,PA
894,371,Odyssey Imperial IPA,American Double / Imperial IPA,12,0.084,90,Sly Fox Brewing Company,Pottstown,PA
166,371,Oktoberfest Lager,Märzen / Oktoberfest,12,0.058,25,Sly Fox Brewing Company,Pottstown,PA
24,371,113 IPA,American IPA,12,0.07,113,Sly Fox Brewing Company,Pottstown,PA
23,371,Dunkel Lager,Munich Dunkel Lager,12,0.053,21,Sly Fox Brewing Company,Pottstown,PA
22,371,Royal Weisse Ale,Hefeweizen,12,0.056,11,Sly Fox Brewing Company,Pottstown,PA
21,371,Pikeland Pils,German Pilsener,12,0.049,44,Sly Fox Brewing Company,Pottstown,PA
20,371,Phoenix Pale Ale,American Pale Ale (APA),12,0.051,40,Sly Fox Brewing Company,Pottstown,PA
2407,115,Rule G IPA,American IPA,12,0.07,88,Smartmouth Brewing Company,Norfolk,VA
2406,115,Murphy's Law,American Amber / Red Ale,12,0.058,35,Smartmouth Brewing Company,Norfolk,VA
2405,115,Alter Ego,Saison / Farmhouse Ale,12,0.062,33,Smartmouth Brewing Company,Norfolk,VA
2234,191,Monarch Pilsner,American Pilsner,12,0.05,,Snake River Brewing Company,Jackson,WY
1606,191,Snow King Pale Ale,American Pale Ale (APA),12,0.06,55,Snake River Brewing Company,Jackson,WY
617,191,Zonker Stout,Foreign / Export Stout,12,0.054,36,Snake River Brewing Company,Jackson,WY
407,191,OB-1 Organic Ale,English Brown Ale,12,0.05,22,Snake River Brewing Company,Jackson,WY
406,191,Snake River Lager,Vienna Lager,12,0.05,18,Snake River Brewing Company,Jackson,WY
402,191,Snake River Pale Ale,American Pale Ale (APA),12,0.052,32,Snake River Brewing Company,Jackson,WY
393,191,Pako’s EyePA,American IPA,12,0.068,60,Snake River Brewing Company,Jackson,WY
1798,309,Thanksgiving Ale,Kölsch,12,0.05,,Sockeye Brewing Company,Boise,ID
1655,309,Double Dagger Imperial IPA,American Double / Imperial IPA,12,0.092,,Sockeye Brewing Company,Boise,ID
1596,309,Dagger Falls IPA,American IPA,12,0.063,100,Sockeye Brewing Company,Boise,ID
1595,309,Dagger Falls IPA,American IPA,12,0.063,100,Sockeye Brewing Company,Boise,ID
1482,309,Socktoberfest,Märzen / Oktoberfest,16,0.06,,Sockeye Brewing Company,Boise,ID
1447,309,Hopnoxious Imperial IPA,American Double / Imperial IPA,12,0.079,,Sockeye Brewing Company,Boise,ID
1425,309,Barrel Aged Seven Devils Imperial Stout,American Double / Imperial Stout,12,0.099,,Sockeye Brewing Company,Boise,ID
1424,309,Boise Co-Op Two Score Ale,Saison / Farmhouse Ale,16,0.055,,Sockeye Brewing Company,Boise,ID
1298,309,Sockeye Belgian Style Summer Ale,Witbier,16,0.05,,Sockeye Brewing Company,Boise,ID
1181,309,Sockeye Maibock,Maibock / Helles Bock,12,0.064,,Sockeye Brewing Company,Boise,ID
1160,309,Old Devil's Tooth,American Barleywine,12,0.099,100,Sockeye Brewing Company,Boise,ID
1152,309,Galena Golden,American Blonde Ale,12,0.043,,Sockeye Brewing Company,Boise,ID
1151,309,Hell-Diver Pale Ale,American Pale Ale (APA),12,0.052,32,Sockeye Brewing Company,Boise,ID
1150,309,Woolybugger Wheat,American Pale Wheat Ale,12,0.046,12,Sockeye Brewing Company,Boise,ID
1076,309,Power House Porter,American Porter,12,0.057,,Sockeye Brewing Company,Boise,ID
995,309,Winterfest,American Strong Ale,16,0.084,90,Sockeye Brewing Company,Boise,ID
879,309,Dagger Falls IPA,American IPA,12,0.063,100,Sockeye Brewing Company,Boise,ID
1972,257,LuckenBock,Bock,16,0.07,18,South Austin Brewery,South Austin,TX
1971,257,Texas Pale Ale (TPA),American IPA,16,0.055,40,South Austin Brewery,South Austin,TX
1970,257,6 String Saison,Saison / Farmhouse Ale,16,0.08,,South Austin Brewery,South Austin,TX
1969,257,Kol' Beer,Kölsch,16,0.05,22,South Austin Brewery,South Austin,TX
2024,249,Montauk Light,Light Lager,12,0.035,,Southampton Publick House,Southampton,NY
1283,436,Na Zdraví Pilsner,Czech Pilsener,16,0.048,32,Southern Oregon Brewing Company,Medford,OR
1282,436,Nice Rack IPA,American IPA,16,0.055,65,Southern Oregon Brewing Company,Medford,OR
2362,133,2014 IPA Cicada Series,American IPA,16,0.075,72,Southern Prohibition Brewing Com...,Hattiesburg,MS
2346,133,Sinister Minister Black IPA,American IPA,16,0.077,65,Southern Prohibition Brewing Com...,Hattiesburg,MS
2320,133,Jack the Sipper,Extra Special / Strong Bitter (ESB),12,0.053,45,Southern Prohibition Brewing Com...,Hattiesburg,MS
2297,133,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),12,0.058,60,Southern Prohibition Brewing Com...,Hattiesburg,MS
2296,133,Suzy B Dirty Blonde Ale,American Blonde Ale,12,0.05,20,Southern Prohibition Brewing Com...,Hattiesburg,MS
1745,133,Mississippi Fire Ant,American Amber / Red Ale,16,0.08,80,Southern Prohibition Brewing Com...,Hattiesburg,MS
1120,133,Hipster Breakfast,Oatmeal Stout,16,0.058,40,Southern Prohibition Brewing Com...,Hattiesburg,MS
1118,133,Suzy B Dirty Blonde Ale,American Blonde Ale,16,0.05,20,Southern Prohibition Brewing Com...,Hattiesburg,MS
1117,133,Devil's Harvest Extra Pale Ale,American Pale Ale (APA),16,0.058,60,Southern Prohibition Brewing Com...,Hattiesburg,MS
2387,118,Pine Belt Pale Ale,American Pale Ale (APA),12,0.065,45,Southern Star Brewing Company,Conroe,TX
2267,118,Walloon,Saison / Farmhouse Ale,12,0.055,,Southern Star Brewing Company,Conroe,TX
1740,118,Le Mort Vivant,Bière de Garde,12,0.069,23,Southern Star Brewing Company,Conroe,TX
1728,118,Red Cockaded Ale,American Double / Imperial IPA,12,0.085,110,Southern Star Brewing Company,Conroe,TX
1497,118,Valkyrie Double IPA,American Double / Imperial IPA,12,0.092,100,Southern Star Brewing Company,Conroe,TX
1011,118,Red Cockaded Ale (2013),American Double / Imperial IPA,12,0.085,110,Southern Star Brewing Company,Conroe,TX
1010,118,Old Potentate,Old Ale,12,0.072,40,Southern Star Brewing Company,Conroe,TX
856,118,Bombshell Blonde,American Blonde Ale,16,0.05,20,Southern Star Brewing Company,Conroe,TX
853,118,PRO-AM (2012) (2012),American Double / Imperial IPA,12,0.099,100,Southern Star Brewing Company,Conroe,TX
691,118,Walloon (2014),Saison / Farmhouse Ale,12,0.055,,Southern Star Brewing Company,Conroe,TX
555,118,Le Mort Vivant (2011),Bière de Garde,12,0.069,23,Southern Star Brewing Company,Conroe,TX
46,118,Buried Hatchet Stout,Foreign / Export Stout,12,0.083,50,Southern Star Brewing Company,Conroe,TX
45,118,Pine Belt Pale Ale,American Pale Ale (APA),16,0.065,45,Southern Star Brewing Company,Conroe,TX
44,118,Bombshell Blonde,American Blonde Ale,12,0.05,20,Southern Star Brewing Company,Conroe,TX
2486,78,Baby Daddy Session IPA,American IPA,12,0.047,35,Speakasy Ales & Lagers,San Francisco,CA
763,508,Hopluia (2004),English India Pale Ale (IPA),16,,,Spilker Ales,Cortland,NE
2271,175,Ball & Chain (2014),American Pale Ale (APA),16,0.058,,Spiteful Brewing Company,Chicago,IL
2206,175,Bitter Biker Double IPA,American Double / Imperial IPA,16,0.096,,Spiteful Brewing Company,Chicago,IL
2136,175,God Damn Pigeon Porter,American Porter,16,0.082,,Spiteful Brewing Company,Chicago,IL
2135,175,Working for the Weekend,American Double / Imperial IPA,16,0.079,,Spiteful Brewing Company,Chicago,IL
2134,175,Angry Adam,American Amber / Red Ale,16,0.06,,Spiteful Brewing Company,Chicago,IL
2109,175,Freedom Fries,American Stout,16,0.055,,Spiteful Brewing Company,Chicago,IL
1821,175,Bitter Biker Double IPA,American Double / Imperial IPA,12,0.096,,Spiteful Brewing Company,Chicago,IL
1820,175,Ghost Bike Pale Ale,American Pale Ale (APA),16,0.073,,Spiteful Brewing Company,Chicago,IL
1819,175,Spiteful IPA,American IPA,12,0.062,,Spiteful Brewing Company,Chicago,IL
1634,175,Alley Time,American Pale Ale (APA),12,0.06,,Spiteful Brewing Company,Chicago,IL
1633,175,Fat Badger,Irish Red Ale,12,0.058,,Spiteful Brewing Company,Chicago,IL
1632,175,In the Weeds,American Pale Wheat Ale,12,0.055,,Spiteful Brewing Company,Chicago,IL
855,498,Special Amber,Vienna Lager,12,0.05,22,Sprecher Brewing Company,Glendale,WI
445,498,Special Amber,Vienna Lager,12,0.05,22,Sprecher Brewing Company,Glendale,WI
1587,372,Seven Gates Pale Ale,American Pale Ale (APA),12,0.056,,Spring House Brewing Company,Conestoga,PA
2242,186,Gunga Din,Cider,16,0.052,,St. Julian Winery,Paw Paw,MI
1544,383,Starr Pils,German Pilsener,12,0.042,20,Starr Hill Brewery,Crozet,VA
1205,383,Northern Lights India Pale Ale,American IPA,16,0.065,52,Starr Hill Brewery,Crozet,VA
369,383,Festie,Märzen / Oktoberfest,12,0.048,12,Starr Hill Brewery,Crozet,VA
368,383,Northern Lights India Pale Ale,American IPA,12,0.065,52,Starr Hill Brewery,Crozet,VA
2386,119,Third Eye Enlightened Pale Ale,American Pale Ale (APA),12,0.065,65,Steamworks Brewing Company,Durango,CO
92,119,Colorado Kölsch,Kölsch,12,0.049,17,Steamworks Brewing Company,Durango,CO
91,119,Steam Engine Lager,American Amber / Red Lager,12,0.057,25,Steamworks Brewing Company,Durango,CO
90,119,Third Eye Pale Ale,American IPA,12,0.065,65,Steamworks Brewing Company,Durango,CO
2366,131,Point Special (Current),American Adjunct Lager,12,0.047,9,Stevens Point Brewery,Stevens Point,WI
2365,131,Point Special,American Adjunct Lager,12,0.047,9,Stevens Point Brewery,Stevens Point,WI
2270,131,Point Cascade Pale Ale (2013),American Pale Ale (APA),12,0.054,33,Stevens Point Brewery,Stevens Point,WI
2228,131,Point Special,American Adjunct Lager,12,0.047,9,Stevens Point Brewery,Stevens Point,WI
2151,131,Onyx Black Ale,American Black Ale,12,0.052,9,Stevens Point Brewery,Stevens Point,WI
2150,131,Beyond The Pale IPA,American IPA,12,0.063,64,Stevens Point Brewery,Stevens Point,WI
2122,131,Point Special (2013),American Adjunct Lager,12,0.047,9,Stevens Point Brewery,Stevens Point,WI
2121,131,Point Special (2012),American Adjunct Lager,12,0.047,9,Stevens Point Brewery,Stevens Point,WI
2115,131,Point Special Lager,American Adjunct Lager,16,0.047,9,Stevens Point Brewery,Stevens Point,WI
1450,131,St. Benedict's Winter Ale,Winter Warmer,12,0.062,,Stevens Point Brewery,Stevens Point,WI
1357,131,Point Oktoberfest,Märzen / Oktoberfest,16,0.057,15,Stevens Point Brewery,Stevens Point,WI
1225,131,Point Nude Beach Summer Wheat,American Pale Wheat Ale,16,0.052,7,Stevens Point Brewery,Stevens Point,WI
816,131,Point Nude Beach Summer Wheat,American Pale Wheat Ale,12,0.05,7,Stevens Point Brewery,Stevens Point,WI
772,131,Point Nude Beach Summer Wheat (2011),American Pale Wheat Ale,12,0.05,7,Stevens Point Brewery,Stevens Point,WI
684,131,Drop Dead Blonde,American Blonde Ale,12,0.035,,Stevens Point Brewery,Stevens Point,WI
650,131,Three Kings Ale,Kölsch,12,0.049,13,Stevens Point Brewery,Stevens Point,WI
456,131,Point Oktoberfest,Märzen / Oktoberfest,12,0.057,15,Stevens Point Brewery,Stevens Point,WI
357,131,2012 Black Ale,American Brown Ale,12,0.054,32,Stevens Point Brewery,Stevens Point,WI
141,131,Point Nude Beach Summer Wheat (2010),American Pale Wheat Ale,12,0.05,7,Stevens Point Brewery,Stevens Point,WI
140,131,Point Cascade Pale Ale,American Pale Ale (APA),12,0.054,33,Stevens Point Brewery,Stevens Point,WI
139,131,Point Amber Classic,American Amber / Red Lager,12,0.047,14,Stevens Point Brewery,Stevens Point,WI
138,131,Point Special Lager,American Adjunct Lager,12,0.047,9,Stevens Point Brewery,Stevens Point,WI
953,486,Wisco Disco,American Amber / Red Ale,16,0.051,31,Stillmank Beer Company,Green Bay,WI
1983,255,Brontide,American Black Ale,12,0.05,,Stillwater Artisanal Ales,Baltimore,MD
1631,255,Brontide,American Black Ale,12,0.05,,Stillwater Artisanal Ales,Baltimore,MD
1344,255,Classique,Saison / Farmhouse Ale,12,0.045,,Stillwater Artisanal Ales,Baltimore,MD
922,492,Sunsplash Golden Ale (2004),American Blonde Ale,12,0.045,,Stone Coast Brewing Company,Portland,ME
1410,412,Sand Island Lighthouse,Kölsch,12,0.051,25,Straight to Ale,Huntsville,AL
925,412,Lily Flagg Milk Stout,Milk / Sweet Stout,12,0.05,30,Straight to Ale,Huntsville,AL
637,412,Monkeynaut IPA,American IPA,12,0.072,70,Straight to Ale,Huntsville,AL
2369,129,Straub Beer (Current),American Adjunct Lager,12,0.05,,Straub Brewery,St Mary's,PA
2233,129,American Lager,American Adjunct Lager,12,0.041,8,Straub Brewery,St Mary's,PA
2232,129,American Amber,American Amber / Red Lager,12,0.041,8,Straub Brewery,St Mary's,PA
2231,129,American Light,Light Lager,12,0.032,13,Straub Brewery,St Mary's,PA
2352,138,Extra Pale Ale,American Pale Ale (APA),12,0.053,49,Summit Brewing Company,St Paul,MN
2549,58,Make It So,Extra Special / Strong Bitter (ESB),12,0.053,40,Summit Brewing Company,St. Paul,MN
2473,58,Hopvale Organic Ale,American Pale Ale (APA),16,0.047,55,Summit Brewing Company,St. Paul,MN
2415,58,Unchained #18 Hop Silo,American Double / Imperial IPA,16,0.083,100,Summit Brewing Company,St. Paul,MN
2605,25,Tip Off,Altbier,16,0.052,29,Sun King Brewing Company,Indianapolis,IN
2215,25,Java Mac,Scottish Ale,16,0.054,,Sun King Brewing Company,Indianapolis,IN
2164,25,Cowbell,American Porter,16,0.054,23,Sun King Brewing Company,Indianapolis,IN
2085,25,Hop Up Offa That Brett (2014),Belgian Pale Ale,16,0.058,20,Sun King Brewing Company,Indianapolis,IN
2084,25,PV Muckle (2013),Scotch Ale / Wee Heavy,16,0.083,23,Sun King Brewing Company,Indianapolis,IN
2083,25,Bourbon Barrel Batch 666: Sympathy for the Devil,Belgian Dark Ale,16,0.099,36,Sun King Brewing Company,Indianapolis,IN
2082,25,Whip Fight,Scotch Ale / Wee Heavy,16,0.09,30,Sun King Brewing Company,Indianapolis,IN
2081,25,Port Barrel Wee Mac,Scotch Ale / Wee Heavy,16,0.053,23,Sun King Brewing Company,Indianapolis,IN
2001,25,Fistful Of Hops Red,American IPA,16,0.064,75,Sun King Brewing Company,Indianapolis,IN
2000,25,Fistful of Hops Orange,American IPA,16,0.063,75,Sun King Brewing Company,Indianapolis,IN
1999,25,Fistful Of Hops Blue,American IPA,16,0.064,75,Sun King Brewing Company,Indianapolis,IN
1996,25,Fistful of Hops Green,American IPA,16,0.064,75,Sun King Brewing Company,Indianapolis,IN
1948,25,30 Min Coma,Belgian IPA,16,,,Sun King Brewing Company,Indianapolis,IN
1656,25,Wee Muckle,Scotch Ale / Wee Heavy,16,0.09,30,Sun King Brewing Company,Indianapolis,IN
1599,25,Royal Brat,Extra Special / Strong Bitter (ESB),16,0.065,55,Sun King Brewing Company,Indianapolis,IN
1420,25,Grapefruit Jungle (GFJ),American IPA,16,0.075,77,Sun King Brewing Company,Indianapolis,IN
1389,25,Osiris Pale Ale,American Pale Ale (APA),16,0.056,50,Sun King Brewing Company,Indianapolis,IN
1367,25,Bourbon Barrel Aged Timmie,Russian Imperial Stout,16,0.099,75,Sun King Brewing Company,Indianapolis,IN
1366,25,Stupid Sexy Flanders,Flanders Oud Bruin,16,0.063,23,Sun King Brewing Company,Indianapolis,IN
1347,25,Bourbon Barrel Cowbell,American Porter,16,,,Sun King Brewing Company,Indianapolis,IN
1314,25,Popcorn Pilsner,German Pilsener,16,0.054,,Sun King Brewing Company,Indianapolis,IN
1128,25,Ring of Dingle,Irish Dry Stout,16,0.071,27,Sun King Brewing Company,Indianapolis,IN
1127,25,Bourbon Barrel Wee Mac,Scottish Ale,16,0.054,23,Sun King Brewing Company,Indianapolis,IN
1049,25,Bourbon Barrel Johan,English Barleywine,16,0.099,60,Sun King Brewing Company,Indianapolis,IN
934,25,The Deuce,American Brown Ale,16,0.07,,Sun King Brewing Company,Indianapolis,IN
923,25,The Velvet Fog,Quadrupel (Quad),16,0.09,24,Sun King Brewing Company,Indianapolis,IN
874,25,Sun King Oktoberfest,Märzen / Oktoberfest,16,0.055,23,Sun King Brewing Company,Indianapolis,IN
739,25,Indianapolis Indians Lager,Dortmunder / Export Lager,16,0.052,24,Sun King Brewing Company,Indianapolis,IN
698,25,Indians Victory Lager (2012),Dortmunder / Export Lager,16,0.052,24,Sun King Brewing Company,Indianapolis,IN
660,25,Chaka,Belgian Strong Pale Ale,16,0.08,,Sun King Brewing Company,Indianapolis,IN
651,25,Isis,American Double / Imperial IPA,16,0.091,91,Sun King Brewing Company,Indianapolis,IN
584,25,Wee Muckle (2011),Scotch Ale / Wee Heavy,16,0.09,30,Sun King Brewing Company,Indianapolis,IN
532,25,Grapefruit Jungle (GFJ) (2011),American IPA,16,0.075,77,Sun King Brewing Company,Indianapolis,IN
526,25,Sun King Oktoberfest (2011),Märzen / Oktoberfest,16,0.055,23,Sun King Brewing Company,Indianapolis,IN
394,25,Johan the Barleywine,English Barleywine,16,0.099,60,Sun King Brewing Company,Indianapolis,IN
213,25,Wee Mac Scottish-Style Ale,Scottish Ale,16,0.054,23,Sun King Brewing Company,Indianapolis,IN
55,25,Sunlight Cream Ale,Cream Ale,16,0.053,20,Sun King Brewing Company,Indianapolis,IN
54,25,Osiris Pale Ale (2010),American Pale Ale (APA),16,0.056,50,Sun King Brewing Company,Indianapolis,IN
1207,455,Dam Lager,American Amber / Red Lager,12,0.045,,Sunken City Brewing Company,Hardy,VA
1206,455,Red Clay IPA,American IPA,12,0.07,,Sunken City Brewing Company,Hardy,VA
2543,61,Todd the Axe Man,American IPA,16,0.072,,Surly Brewing Company,Brooklyn Center,MN
2409,61,Doomtree,Extra Special / Strong Bitter (ESB),16,0.057,,Surly Brewing Company,Brooklyn Center,MN
1739,61,BLAKKR,American Black Ale,16,0.099,85,Surly Brewing Company,Brooklyn Center,MN
1112,61,Overrated! West Coast Style IPA,American IPA,16,0.073,69,Surly Brewing Company,Brooklyn Center,MN
329,61,WET,American IPA,16,0.075,90,Surly Brewing Company,Brooklyn Center,MN
19,61,Bitter Brewer,English Bitter,16,0.04,37,Surly Brewing Company,Brooklyn Center,MN
18,61,SurlyFest,Rye Beer,16,0.055,34,Surly Brewing Company,Brooklyn Center,MN
17,61,Coffee Bender,American Brown Ale,16,0.051,45,Surly Brewing Company,Brooklyn Center,MN
16,61,Bender,American Brown Ale,16,0.051,45,Surly Brewing Company,Brooklyn Center,MN
15,61,Abrasive Ale,American Double / Imperial IPA,16,0.097,120,Surly Brewing Company,Brooklyn Center,MN
14,61,Hell,Keller Bier / Zwickel Bier,16,0.051,20,Surly Brewing Company,Brooklyn Center,MN
13,61,CynicAle,Saison / Farmhouse Ale,16,0.067,33,Surly Brewing Company,Brooklyn Center,MN
12,61,Furious,American IPA,16,0.062,99,Surly Brewing Company,Brooklyn Center,MN
1242,447,Big Nose,American IPA,12,0.073,50,Swamp Head Brewery,Gainesville,FL
1241,447,Cotton Mouth,Witbier,12,0.05,10,Swamp Head Brewery,Gainesville,FL
1240,447,Stump Knocker Pale Ale,American Pale Ale (APA),12,0.056,35,Swamp Head Brewery,Gainesville,FL
1239,447,Midnight Oil,Oatmeal Stout,12,0.05,38,Swamp Head Brewery,Gainesville,FL
1238,447,Wild Night,Cream Ale,12,0.059,18,Swamp Head Brewery,Gainesville,FL
1554,381,Bermuda Triangle Ginger Beer,Herbed / Spiced Beer,12,0.045,,Swashbuckler Brewing Company,Manheim,PA
2568,49,Take Two Pils,German Pilsener,12,0.055,35,SweetWater Brewing Company,Atlanta,GA
2551,49,Waterkeeper,Hefeweizen,12,0.057,,SweetWater Brewing Company,Atlanta,GA
1710,49,SweetWater IPA,American IPA,12,0.064,,SweetWater Brewing Company,Atlanta,GA
1709,49,420 Extra Pale Ale,American Pale Ale (APA),12,0.054,,SweetWater Brewing Company,Atlanta,GA
1229,449,Dodgy Knight Imperial IPA,American Double / Imperial IPA,12,0.08,95,TailGate Beer,San Diego,CA
1164,449,TailGate Saison,Saison / Farmhouse Ale,12,0.05,,TailGate Beer,San Diego,CA
663,449,TailGate IPA,American IPA,24,0.05,44,TailGate Beer,San Diego,CA
662,449,TailGate IPA,American IPA,12,0.05,44,TailGate Beer,San Diego,CA
623,449,TailGate Hefeweizen,Hefeweizen,24,0.049,28,TailGate Beer,San Diego,CA
622,449,Blacktop Blonde,American Blonde Ale,24,0.05,19,TailGate Beer,San Diego,CA
362,449,Blacktop Blonde,American Blonde Ale,12,0.05,19,TailGate Beer,San Diego,CA
