Attribute,Index,Dirty Value
sched_arr_time,2090,02:45 pm
sched_arr_time,2093,10:35 am
sched_arr_time,2094,07:25 pm
sched_arr_time,2095,09:10 pm
sched_arr_time,2096,12:21 am  fri 02-dec-2011
sched_arr_time,2098,12:18 pm
sched_arr_time,2099,07:30 am
sched_arr_time,2100,09:35 am
sched_arr_time,2102,06:23 pm
sched_arr_time,2104,09:45 pm
sched_arr_time,2108,04:31 pm
sched_arr_time,2109,02:45 pm
sched_arr_time,2111,5:50 am  fri 02-dec-2011
sched_arr_time,2112,12:29 am  fri 02-dec-2011
sched_arr_time,2113,12:15 am  fri 02-dec-2011
sched_arr_time,2114,11:50 pm
sched_arr_time,2115,10:34 am
sched_arr_time,2116,11:50 am
sched_arr_time,2118,03:50 pm
sched_arr_time,2121,05:11 am
sched_arr_time,2122,06:40 pm
sched_arr_time,2129,04:05 pm
sched_arr_time,2130,05:55 pm
sched_arr_time,2131,11:35 am
sched_arr_time,2132,02:15 pm
sched_arr_time,2133,11:05 am
sched_arr_time,2135,02:35 pm
sched_arr_time,2137,06:30 pm
sched_arr_time,2138,08:00 am
sched_arr_time,2140,06:40 pm
sched_arr_time,2141,02:25 pm
sched_arr_time,2142,11:10 am
sched_arr_time,2144,06:17 pm
sched_arr_time,2145,12:55 pm
sched_arr_time,2146,07:45 am
sched_arr_time,2147,07:05 pm
sched_arr_time,2148,06:40 am
sched_arr_time,2149,10:45 am
sched_arr_time,2150,03:30 pm
sched_arr_time,2152,01:17 pm
sched_arr_time,2153,12:15 am
sched_arr_time,2155,02:35 pm
sched_arr_time,2156,09:40 am
sched_arr_time,2158,09:25 am
sched_arr_time,2159,11:55 am
sched_arr_time,2161,10:30 pm
sched_arr_time,2162,03:15 pm
sched_arr_time,2163,05:05 pm
sched_arr_time,2166,6:55 am dec 02
sched_arr_time,2169,06:46 pm
sched_arr_time,2172,12:35 pm
sched_arr_time,2174,09:55 am
sched_arr_time,2175,07:55 pm
sched_arr_time,2180,03:50 pm
sched_arr_time,2182,09:20 am
sched_arr_time,2183,04:57 pm
sched_arr_time,2186,12:10 pm
sched_arr_time,2187,02:35 pm
sched_arr_time,2191,06:15 pm
sched_arr_time,2192,01:45 pm
sched_arr_time,2195,02:45 pm
sched_arr_time,2198,10:35 am
sched_arr_time,2199,07:25 pm
sched_arr_time,2200,09:10 pm
sched_arr_time,2201,12:21 am dec 02
sched_arr_time,2203,12:18 pm
sched_arr_time,2204,07:30 am
sched_arr_time,2205,09:35 am
sched_arr_time,2207,06:23 pm
sched_arr_time,2209,09:45 pm
sched_arr_time,2212,02:59 pm
sched_arr_time,2213,04:31 pm
sched_arr_time,2214,02:45 pm
sched_arr_time,2216,5:50 am dec 02
sched_arr_time,2217,12:29 am dec 02
sched_arr_time,2218,12:15 am dec 02
sched_arr_time,2219,11:50 pm
sched_arr_time,2220,10:34 am
sched_arr_time,2221,11:50 am
sched_arr_time,2223,03:50 pm
sched_arr_time,2226,5:11 amdec 02
sched_arr_time,2227,06:40 pm
sched_arr_time,2234,04:05 pm
sched_arr_time,2235,05:55 pm
sched_arr_time,2236,11:35 am
sched_arr_time,2237,02:15 pm
sched_arr_time,2238,11:05 am
sched_arr_time,2240,02:35 pm
sched_arr_time,2242,06:30 pm
sched_arr_time,2243,08:00 am
sched_arr_time,2245,06:40 pm
sched_arr_time,2246,02:25 pm
sched_arr_time,2247,11:10 am
sched_arr_time,2249,06:17 pm
sched_arr_time,2250,12:55 pm
sched_arr_time,2251,07:45 am
sched_arr_time,2252,07:05 pm
sched_arr_time,2253,06:40 am
sched_arr_time,2254,10:45 am
sched_arr_time,2255,03:30 pm
sched_arr_time,2256,09:30 am
sched_arr_time,2257,08:54 am
sched_arr_time,2258,09:40 pm
sched_arr_time,2259,09:34 am
sched_arr_time,2260,10:15 pm
sched_arr_time,2261,06:30 am
sched_arr_time,2262,06:34 pm
sched_arr_time,2263,09:11 am
sched_arr_time,2264,09:45 am
sched_arr_time,2265,07:26 pm
sched_arr_time,2266,12:12 pm
sched_arr_time,2267,03:33 pm
sched_arr_time,2268,12:51 pm
sched_arr_time,2269,08:51 am
sched_arr_time,2270,04:37 pm
sched_arr_time,2271,10:55 am
sched_arr_time,2272,11:43 am
sched_arr_time,2273,07:50 am
sched_arr_time,2274,02:14 pm
sched_arr_time,2275,07:25 am
sched_arr_time,2276,02:35 pm
sched_arr_time,2277,02:48 pm
sched_arr_time,2278,05:40 pm
sched_arr_time,2279,01:35 pm
sched_arr_time,2280,08:04 pm
sched_arr_time,2281,10:43 am
sched_arr_time,2282,08:46 pm
sched_arr_time,2283,01:57 pm
sched_arr_time,2284,02:10 pm
sched_arr_time,2285,03:50 pm
sched_arr_time,2286,10:18 am
sched_arr_time,2287,07:08 pm
sched_arr_time,2288,09:00 pm
sched_arr_time,2289,02:47 pm
sched_arr_time,2290,11:52 pm
sched_arr_time,2291,12:08 pm
sched_arr_time,2292,06:50 am
sched_arr_time,2293,09:00 am
sched_arr_time,2294,07:38 pm
sched_arr_time,2295,06:00 pm
sched_arr_time,2296,09:25 pm
sched_arr_time,2297,02:35 pm
sched_arr_time,2298,04:20 pm
sched_arr_time,2299,03:55 pm
sched_arr_time,2300,12:09 am
sched_arr_time,2301,12:05 am
sched_arr_time,2302,11:31 pm
sched_arr_time,2303,09:25 am
sched_arr_time,2304,11:22 am
sched_arr_time,2305,03:30 pm
sched_arr_time,2306,05:08 am
sched_arr_time,2307,06:15 pm
sched_arr_time,2308,09:10 pm
sched_arr_time,2309,03:55 pm
sched_arr_time,2310,05:17 pm
sched_arr_time,2311,10:57 am
sched_arr_time,2312,02:05 pm
sched_arr_time,2313,02:17 pm
sched_arr_time,2314,05:57 pm
sched_arr_time,2315,06:30 pm
sched_arr_time,2316,02:52 pm
sched_arr_time,2317,06:07 pm
sched_arr_time,2318,12:45 pm
sched_arr_time,2319,06:31 pm
sched_arr_time,2320,06:30 am
sched_arr_time,2321,10:09 am
sched_arr_time,2322,09:40 am
sched_arr_time,2323,09:25 am
sched_arr_time,2324,11:55 am
sched_arr_time,2325,10:30 pm
sched_arr_time,2326,07:25 pm
sched_arr_time,2327,12:21 am
sched_arr_time,2328,05:05 pm
sched_arr_time,2329,06:55 am
sched_arr_time,2330,06:46 pm
sched_arr_time,2331,09:55 am
sched_arr_time,2332,07:55 pm
sched_arr_time,2333,12:35 pm
sched_arr_time,2334,03:50 pm
sched_arr_time,2335,09:20 am
sched_arr_time,2336,04:57 pm
sched_arr_time,2337,11:05 am
sched_arr_time,2338,12:10 pm
sched_arr_time,2339,08:00 am
sched_arr_time,2340,02:35 pm
sched_arr_time,2341,07:45 am
sched_arr_time,2342,02:45 pm
sched_arr_time,2343,01:45 pm
sched_arr_time,2344,11:10 am
sched_arr_time,2345,02:25 pm
sched_arr_time,2346,02:45 pm
sched_arr_time,2347,10:35 am
sched_arr_time,2348,09:10 pm
sched_arr_time,2349,03:15 pm
sched_arr_time,2350,12:18 pm
sched_arr_time,2351,07:30 am
sched_arr_time,2352,09:35 am
sched_arr_time,2353,06:23 pm
sched_arr_time,2354,09:45 pm
sched_arr_time,2355,04:31 pm
sched_arr_time,2356,05:50 am
sched_arr_time,2357,12:29 am
sched_arr_time,2358,12:15 am
sched_arr_time,2359,11:50 pm
sched_arr_time,2360,10:34 am
sched_arr_time,2361,11:50 am
sched_arr_time,2362,06:15 pm
sched_arr_time,2363,03:50 pm
sched_arr_time,2364,04:05 pm
sched_arr_time,2365,05:55 pm
sched_arr_time,2366,11:35 am
sched_arr_time,2367,02:15 pm
sched_arr_time,2368,02:35 pm
sched_arr_time,2369,06:30 pm
sched_arr_time,2370,06:40 pm
sched_arr_time,2371,03:30 pm
sched_arr_time,2372,06:17 pm
sched_arr_time,2373,12:55 pm
sched_arr_time,2374,07:05 pm
sched_arr_time,2375,06:40 am
sched_arr_time,2376,10:45 am
act_arr_time,1,09:32 am
act_arr_time,4,09:28 am
act_arr_time,5,02:50 pm
act_arr_time,7,09:45 am
act_arr_time,8,07:39 pm
act_arr_time,9,04:09 pm
act_arr_time,10,09:05 am
act_arr_time,11,01:40 pm
act_arr_time,12,11:01 am
act_arr_time,13,11:56 am
act_arr_time,14,08:06 am
act_arr_time,15,03:30 pm
act_arr_time,16,01:27 pm
act_arr_time,17,02:10 pm
act_arr_time,18,11:06 am
act_arr_time,19,07:40 am
act_arr_time,20,02:27 pm
act_arr_time,21,02:46 pm
act_arr_time,22,03:33 pm
act_arr_time,23,10:36 am
act_arr_time,24,08:53 pm
act_arr_time,25,03:16 pm
act_arr_time,26,07:51 am
act_arr_time,27,09:31 am
act_arr_time,28,07:55 pm
act_arr_time,29,09:53 pm
act_arr_time,30,03:04 pm
act_arr_time,31,12:50 pm
act_arr_time,35,10:04 am
act_arr_time,36,11:44 am
act_arr_time,39,03:43 pm
act_arr_time,40,05:43 pm
act_arr_time,41,11:06 am
act_arr_time,42,01:43 pm
act_arr_time,43,03:13 pm
act_arr_time,44,10:16 am
act_arr_time,45,06:43 pm
act_arr_time,46,04:56 pm
act_arr_time,47,06:15 pm
act_arr_time,48,03:14 pm
act_arr_time,49,06:19 am
act_arr_time,50,11:12 am
act_arr_time,51,09:22 am
act_arr_time,53,09:14 am
act_arr_time,54,11:30 am
act_arr_time,55,09:29 am
act_arr_time,56,10:31 pm
act_arr_time,57,05:14 pm
act_arr_time,59,04:54 pm
act_arr_time,60,11:11 am
act_arr_time,61,12/2/11 6:35 am
act_arr_time,62,07:04 am
act_arr_time,64,06:25 pm
act_arr_time,67,01:11 pm
act_arr_time,68,09:56 am
act_arr_time,69,09:29 am
act_arr_time,70,07:37 pm
act_arr_time,71,01:36 pm
act_arr_time,74,04:43 pm
act_arr_time,75,04:08 pm
act_arr_time,77,08:50 am
act_arr_time,78,05:00 pm
act_arr_time,81,11:50 am
act_arr_time,82,03:13 pm
act_arr_time,83,01:23 pm
act_arr_time,84,03:09 pm
act_arr_time,85,01:55 pm
act_arr_time,86,05:22 pm
act_arr_time,87,01:11 pm
act_arr_time,90,02:39 pm
act_arr_time,91,05:24 pm
act_arr_time,93,10:34 am
act_arr_time,94,07:25 pm
act_arr_time,95,08:38 pm
act_arr_time,96,03:04 pm
act_arr_time,98,07:20 pm
act_arr_time,100,07:49 am
act_arr_time,101,09:26 am
act_arr_time,102,07:43 pm
act_arr_time,103,10:43 am
act_arr_time,104,06:28 pm
act_arr_time,105,07:23 pm
act_arr_time,106,09:47 pm
act_arr_time,108,10:43 am
act_arr_time,109,02:58 pm
act_arr_time,110,04:20 pm
act_arr_time,111,02:50 pm
act_arr_time,113,05:52 am
act_arr_time,114,12/2/11 12:01 am
act_arr_time,115,11:49 pm
act_arr_time,116,11:35 pm
act_arr_time,117,09:45 am
act_arr_time,118,11:33 am
act_arr_time,119,09:13 am
act_arr_time,120,03:29 pm
act_arr_time,122,08:33 am
act_arr_time,124,06:19 pm
act_arr_time,125,07:50 am
act_arr_time,126,01:52 pm
act_arr_time,127,09:12 pm
act_arr_time,128,04:22 pm
act_arr_time,131,03:36 pm
act_arr_time,132,05:39 pm
act_arr_time,133,11:04 am
act_arr_time,134,01:42 pm
act_arr_time,135,10:58 am
act_arr_time,137,02:49 pm
act_arr_time,138,10:12 am
act_arr_time,139,06:30 pm
act_arr_time,140,07:59 am
act_arr_time,141,06:11 pm
act_arr_time,142,02:21 pm
act_arr_time,144,05:34 pm
act_arr_time,145,12:37 pm
act_arr_time,146,07:37 am
act_arr_time,148,06:15 am
act_arr_time,149,10:52 am
act_arr_time,150,03:12 pm
act_arr_time,151,09:22 am
act_arr_time,152,10:23 pm
act_arr_time,153,09:12 am
act_arr_time,154,11:35 am
act_arr_time,155,09:40 am
act_arr_time,156,10:39 pm&nbsp(estimated)
act_arr_time,157,03:10 pm
act_arr_time,158,05:17 pm
act_arr_time,159,03:25 pm
act_arr_time,160,11:18 am
act_arr_time,161,not available
act_arr_time,162,07:10 am
act_arr_time,163,05:23 am
act_arr_time,164,06:25 pm
act_arr_time,165,09:09 am
act_arr_time,166,01:09 pm
act_arr_time,167,01:18 pm
act_arr_time,168,09:54 am
act_arr_time,169,09:42 am
act_arr_time,170,07:35 pm
act_arr_time,171,01:34 pm
act_arr_time,172,06:59 pm
act_arr_time,173,11:26 am
act_arr_time,174,04:45 pm
act_arr_time,175,04:09 pm
act_arr_time,176,01:12 pm
act_arr_time,177,09:00 am
act_arr_time,178,05:03 pm
act_arr_time,179,10:18 am
act_arr_time,180,10:47 am
act_arr_time,181,11:50 am
act_arr_time,182,03:19 pm
act_arr_time,183,01:27 pm
act_arr_time,184,03:20 pm
act_arr_time,185,02:01 pm
act_arr_time,186,05:28 pm
act_arr_time,187,01:14 pm
act_arr_time,188,07:55 pm
act_arr_time,189,09:38 pm
act_arr_time,190,02:37 pm
act_arr_time,192,03:25 pm
act_arr_time,193,10:29 am
act_arr_time,194,not available
act_arr_time,195,08:43 pm
act_arr_time,196,not available
act_arr_time,197,07:53 pm
act_arr_time,198,12:03 pm
act_arr_time,199,07:51 am
act_arr_time,200,09:29 am
act_arr_time,201,07:53 pm
act_arr_time,202,06:36 pm
act_arr_time,203,07:26 pm
act_arr_time,204,09:49 pm
act_arr_time,205,06:13 pm
act_arr_time,206,10:45 am
act_arr_time,207,02:56 pm
act_arr_time,208,04:18 pm
act_arr_time,209,02:52 pm
act_arr_time,210,04:06 pm
act_arr_time,212,not available
act_arr_time,213,not available
act_arr_time,214,not available
act_arr_time,215,09:58 am
act_arr_time,216,11:40 am
act_arr_time,217,09:11 am
act_arr_time,218,not available
act_arr_time,219,04:55 pm
act_arr_time,220,08:41 am
act_arr_time,223,07:58 am
act_arr_time,224,02:02 pm
act_arr_time,225,09:11 pm
act_arr_time,226,04:24 pm
act_arr_time,227,06:59 pm
act_arr_time,228,12:10 pm
act_arr_time,229,03:36 pm
act_arr_time,230,05:34 pm
act_arr_time,231,11:07 am
act_arr_time,232,01:40 pm
act_arr_time,233,11:00 am
act_arr_time,234,12:00 pm
act_arr_time,235,03:01 pm
act_arr_time,236,10:10 am
act_arr_time,237,06:36 pm
act_arr_time,238,07:57 am
act_arr_time,239,04:52 pm
act_arr_time,240,06:09 pm
act_arr_time,241,02:18 pm
act_arr_time,242,10:53 am
act_arr_time,243,05:09 pm
act_arr_time,244,05:35 pm
act_arr_time,245,12:48 pm
act_arr_time,246,07:32 am
act_arr_time,247,06:33 pm
act_arr_time,248,06:07 am
act_arr_time,249,11:00 am
act_arr_time,250,03:09 pm
act_arr_time,252,09:09 am
act_arr_time,253,11:34 am
act_arr_time,256,07:35 pm
act_arr_time,261,07:02 am
act_arr_time,271,08:50 am
act_arr_time,276,11:50 am
act_arr_time,278,03:13 pm
act_arr_time,280,01:11 pm
act_arr_time,283,10:52 am
act_arr_time,284,02:17 pm
act_arr_time,285,02:36 pm
act_arr_time,286,10:34 am
act_arr_time,289,03:09 pm
act_arr_time,294,09:23 am
act_arr_time,300,02:52 pm
act_arr_time,302,05:49 am
act_arr_time,303,11:56 pm
act_arr_time,305,11:54 pm
act_arr_time,306,09:56 am
act_arr_time,307,11:39 am
act_arr_time,320,11:04 am
act_arr_time,325,02:49 pm
act_arr_time,326,01:23 pm
act_arr_time,333,07:40 am
act_arr_time,336,10:49 am
act_arr_time,338,09:22 am
act_arr_time,340,09:14 am
act_arr_time,341,11:30 am
act_arr_time,342,09:29 am
act_arr_time,343,10:31 pm
act_arr_time,344,05:14 pm
act_arr_time,346,04:54 pm
act_arr_time,347,11:11 am
act_arr_time,348,12/2/11 6:35 am
act_arr_time,349,07:04 am
act_arr_time,351,06:25 pm
act_arr_time,354,01:11 pm
act_arr_time,355,09:56 am
act_arr_time,356,09:29 am
act_arr_time,357,07:37 pm
act_arr_time,358,01:36 pm
act_arr_time,361,04:43 pm
act_arr_time,362,04:08 pm
act_arr_time,364,08:50 am
act_arr_time,365,05:00 pm
act_arr_time,368,11:50 am
act_arr_time,369,03:13 pm
act_arr_time,370,01:23 pm
act_arr_time,371,03:09 pm
act_arr_time,372,01:55 pm
act_arr_time,373,05:22 pm
act_arr_time,374,01:11 pm
act_arr_time,377,02:39 pm
act_arr_time,378,05:24 pm
act_arr_time,380,10:34 am
act_arr_time,381,07:25 pm
act_arr_time,382,08:38 pm
act_arr_time,383,03:04 pm
act_arr_time,385,07:20 pm
act_arr_time,387,07:49 am
act_arr_time,388,09:26 am
act_arr_time,389,07:43 pm
act_arr_time,390,10:43 am
act_arr_time,391,06:28 pm
act_arr_time,392,07:23 pm
act_arr_time,393,09:47 pm
act_arr_time,395,10:43 am
act_arr_time,396,02:58 pm
act_arr_time,397,04:20 pm
act_arr_time,398,02:50 pm
act_arr_time,400,05:52 am
act_arr_time,401,12/2/11 12:01 am
act_arr_time,402,11:49 pm
act_arr_time,403,11:35 pm
act_arr_time,404,09:45 am
act_arr_time,405,11:33 am
act_arr_time,406,09:13 am
act_arr_time,407,03:29 pm
act_arr_time,409,08:33 am
act_arr_time,411,06:19 pm
act_arr_time,412,07:50 am
act_arr_time,413,01:52 pm
act_arr_time,414,09:12 pm
act_arr_time,415,04:22 pm
act_arr_time,418,03:36 pm
act_arr_time,419,05:39 pm
act_arr_time,420,11:04 am
act_arr_time,421,01:42 pm
act_arr_time,422,10:58 am
act_arr_time,424,02:49 pm
act_arr_time,425,10:12 am
act_arr_time,426,06:30 pm
act_arr_time,427,07:59 am
act_arr_time,428,06:11 pm
act_arr_time,429,02:21 pm
act_arr_time,431,05:34 pm
act_arr_time,432,12:37 pm
act_arr_time,433,07:37 am
act_arr_time,435,06:15 am
act_arr_time,436,10:52 am
act_arr_time,437,03:12 pm
act_arr_time,438,09:22 am
act_arr_time,439,10:29 pm
act_arr_time,440,09:28 am
act_arr_time,441,11:58 am
act_arr_time,442,09:43 am
act_arr_time,444,03:16 pm
act_arr_time,445,05:17 pm
act_arr_time,446,03:31 pm
act_arr_time,447,11:21 am
act_arr_time,449,07:17 am
act_arr_time,450,05:26 am
act_arr_time,451,06:25 pm
act_arr_time,452,09:09 am
act_arr_time,453,01:19 pm
act_arr_time,454,01:18 pm
act_arr_time,455,09:56 am
act_arr_time,456,09:45 am
act_arr_time,457,07:39 pm
act_arr_time,458,01:40 pm
act_arr_time,459,07:10 pm
act_arr_time,460,11:32 am
act_arr_time,461,05:00 pm
act_arr_time,462,04:09 pm
act_arr_time,463,01:14 pm
act_arr_time,464,09:05 am
act_arr_time,465,05:03 pm
act_arr_time,466,10:27 am
act_arr_time,467,10:56 am
act_arr_time,468,11:50 am
act_arr_time,469,03:19 pm
act_arr_time,470,01:30 pm
act_arr_time,471,03:21 pm
act_arr_time,472,02:01 pm
act_arr_time,473,05:42 pm
act_arr_time,474,01:14 pm
act_arr_time,475,08:03 pm
act_arr_time,476,09:38 pm
act_arr_time,477,02:46 pm
act_arr_time,478,05:34 pm
act_arr_time,479,03:25 pm
act_arr_time,480,10:29 am
act_arr_time,482,08:43 pm
act_arr_time,484,07:58 pm
act_arr_time,485,12:09 pm
act_arr_time,486,07:51 am
act_arr_time,487,09:29 am
act_arr_time,488,07:53 pm
act_arr_time,489,06:35 pm
act_arr_time,490,07:36 pm
act_arr_time,491,09:49 pm
act_arr_time,492,06:34 pm
act_arr_time,493,10:45 am
act_arr_time,494,03:04 pm
act_arr_time,495,04:23 pm
act_arr_time,496,02:52 pm
act_arr_time,497,04:17 pm
act_arr_time,502,10:04 am
act_arr_time,503,11:44 am
act_arr_time,504,09:13 am
act_arr_time,506,04:59 pm
act_arr_time,507,08:45 am
act_arr_time,510,08:02 am
act_arr_time,511,02:02 pm
act_arr_time,512,09:11 pm
act_arr_time,513,04:24 pm
act_arr_time,514,07:10 pm
act_arr_time,515,12:12 pm
act_arr_time,516,03:36 pm
act_arr_time,517,05:34 pm
act_arr_time,518,11:07 am
act_arr_time,519,01:43 pm
act_arr_time,520,11:00 am
act_arr_time,521,12:09 pm
act_arr_time,522,03:01 pm
act_arr_time,523,10:10 am
act_arr_time,524,06:43 pm
act_arr_time,525,07:57 am
act_arr_time,526,04:56 pm
act_arr_time,527,06:09 pm
act_arr_time,528,02:27 pm
act_arr_time,529,11:06 am
act_arr_time,530,05:26 pm
act_arr_time,531,06:17 pm
act_arr_time,532,12:48 pm
act_arr_time,533,07:32 am
act_arr_time,534,06:36 pm
act_arr_time,535,06:19 am
act_arr_time,536,11:12 am
act_arr_time,537,03:14 pm
act_arr_time,538,09:32 am
act_arr_time,539,10:29 pm
act_arr_time,540,09:28 am
act_arr_time,541,11:58 am
act_arr_time,542,09:43 am
act_arr_time,543,10:30 pm (estimated)
act_arr_time,544,02:10 pm
act_arr_time,545,7:25 pm (estimated runway)
act_arr_time,546,05:17 pm
act_arr_time,547,03:31 pm
act_arr_time,548,6:35 am (estimated runway)
act_arr_time,549,07:17 am
act_arr_time,550,05:26 am
act_arr_time,551,06:28 pm
act_arr_time,552,09:14 am
act_arr_time,553,01:19 pm
act_arr_time,554,09:45 am
act_arr_time,555,09:56 am
act_arr_time,556,07:39 pm
act_arr_time,557,01:27 pm
act_arr_time,558,07:10 pm
act_arr_time,559,08:03 pm
act_arr_time,560,04:09 pm
act_arr_time,561,01:14 pm
act_arr_time,562,09:05 am
act_arr_time,563,05:05 pm
act_arr_time,564,10:27 am
act_arr_time,565,10:56 am
act_arr_time,566,11:01 am
act_arr_time,567,11:56 am
act_arr_time,568,08:06 am
act_arr_time,569,3:20 pm (runway)
act_arr_time,570,07:40 am
act_arr_time,571,02:50 pm
act_arr_time,572,03:21 pm
act_arr_time,573,01:15 pm
act_arr_time,574,9:52 pm (estimated)
act_arr_time,575,02:27 pm
act_arr_time,576,02:46 pm
act_arr_time,577,05:34 pm
act_arr_time,578,03:33 pm
act_arr_time,579,10:36 am
act_arr_time,580,11:32 am
act_arr_time,581,08:53 pm
act_arr_time,582,03:16 pm
act_arr_time,583,12:21 am (estimated)
act_arr_time,584,07:58 pm
act_arr_time,585,12:09 pm
act_arr_time,586,07:51 am
act_arr_time,587,09:31 am
act_arr_time,588,07:55 pm
act_arr_time,589,11:06 am
act_arr_time,590,06:38 pm
act_arr_time,591,07:36 pm
act_arr_time,592,09:53 pm
act_arr_time,593,06:34 pm
act_arr_time,594,10:47 am
act_arr_time,595,03:04 pm
act_arr_time,596,04:23 pm
act_arr_time,597,04:17 pm
act_arr_time,598,5:42 am (estimated runway)
act_arr_time,599,12:01 am (estimated runway)
act_arr_time,600,11:49 pm (estimated runway)
act_arr_time,601,11:35 pm (estimated runway)
act_arr_time,602,04:47 pm
act_arr_time,603,10:04 am
act_arr_time,604,11:44 am
act_arr_time,605,05:42 pm
act_arr_time,606,09:13 am
act_arr_time,607,04:59 pm
act_arr_time,609,6:40 pm (estimated)
act_arr_time,610,02:00 pm
act_arr_time,611,9:19 pm (estimated)
act_arr_time,612,04:44 pm
act_arr_time,613,07:10 pm
act_arr_time,614,03:43 pm
act_arr_time,615,05:43 pm
act_arr_time,616,11:06 am
act_arr_time,617,01:43 pm
act_arr_time,618,03:13 pm
act_arr_time,619,01:30 pm
act_arr_time,620,10:16 am
act_arr_time,621,06:43 pm
act_arr_time,622,06:15 pm
act_arr_time,623,03:14 pm
act_arr_time,624,05:26 pm
act_arr_time,625,05:38 pm
act_arr_time,626,12:50 pm
act_arr_time,627,06:36 pm
act_arr_time,628,06:19 am
act_arr_time,629,11:12 am
act_arr_time,630,09:22 am
act_arr_time,631,10:29 pm
act_arr_time,632,09:28 am
act_arr_time,633,11:58 am
act_arr_time,634,09:43 am
act_arr_time,636,03:16 pm
act_arr_time,637,05:17 pm
act_arr_time,638,03:31 pm
act_arr_time,639,11:21 am
act_arr_time,641,07:17 am
act_arr_time,642,05:26 am
act_arr_time,643,06:25 pm
act_arr_time,644,09:09 am
act_arr_time,645,01:19 pm
act_arr_time,646,01:18 pm
act_arr_time,647,09:56 am
act_arr_time,648,09:45 am
act_arr_time,649,07:39 pm
act_arr_time,650,01:40 pm
act_arr_time,651,07:10 pm
act_arr_time,652,11:32 am
act_arr_time,653,05:00 pm
act_arr_time,654,04:09 pm
act_arr_time,655,01:14 pm
act_arr_time,656,09:05 am
act_arr_time,657,05:03 pm
act_arr_time,658,10:27 am
act_arr_time,659,10:56 am
act_arr_time,660,11:50 am
act_arr_time,661,03:19 pm
act_arr_time,662,01:30 pm
act_arr_time,663,03:21 pm
act_arr_time,664,02:01 pm
act_arr_time,665,05:42 pm
act_arr_time,666,01:14 pm
act_arr_time,667,08:03 pm
act_arr_time,668,09:38 pm
act_arr_time,669,02:46 pm
act_arr_time,670,05:34 pm
act_arr_time,671,03:25 pm
act_arr_time,672,10:29 am
act_arr_time,674,08:43 pm
act_arr_time,676,07:58 pm
act_arr_time,677,12:09 pm
act_arr_time,678,07:51 am
act_arr_time,679,09:29 am
act_arr_time,680,07:53 pm
act_arr_time,681,06:35 pm
act_arr_time,682,07:36 pm
act_arr_time,683,09:49 pm
act_arr_time,684,06:34 pm
act_arr_time,685,10:45 am
act_arr_time,686,03:04 pm
act_arr_time,687,04:23 pm
act_arr_time,688,02:52 pm
act_arr_time,689,04:17 pm
act_arr_time,694,10:04 am
act_arr_time,695,11:44 am
act_arr_time,696,09:13 am
act_arr_time,698,04:59 pm
act_arr_time,699,08:45 am
act_arr_time,702,08:02 am
act_arr_time,703,02:02 pm
act_arr_time,704,09:11 pm
act_arr_time,705,04:24 pm
act_arr_time,706,07:10 pm
act_arr_time,707,12:12 pm
act_arr_time,708,03:36 pm
act_arr_time,709,05:34 pm
act_arr_time,710,11:07 am
act_arr_time,711,01:43 pm
act_arr_time,712,11:00 am
act_arr_time,713,12:09 pm
act_arr_time,714,03:01 pm
act_arr_time,715,10:10 am
act_arr_time,716,06:43 pm
act_arr_time,717,07:57 am
act_arr_time,718,04:56 pm
act_arr_time,719,06:09 pm
act_arr_time,720,02:27 pm
act_arr_time,721,11:06 am
act_arr_time,722,05:26 pm
act_arr_time,723,06:17 pm
act_arr_time,724,12:48 pm
act_arr_time,725,07:32 am
act_arr_time,726,06:36 pm
act_arr_time,727,06:19 am
act_arr_time,728,11:12 am
act_arr_time,729,03:14 pm
act_arr_time,730,09:22 am
act_arr_time,731,10:28 pm
act_arr_time,732,10:22 pm
act_arr_time,733,11:30 am
act_arr_time,734,09:39 am
act_arr_time,736,04:54 pm
act_arr_time,737,11:16 am
act_arr_time,739,07:04 am
act_arr_time,740,05:25 am
act_arr_time,741,02:50 pm
act_arr_time,742,09:29 am
act_arr_time,743,07:37 pm
act_arr_time,744,01:19 pm
act_arr_time,745,04:08 pm
act_arr_time,746,01:06 pm
act_arr_time,747,08:50 am
act_arr_time,748,10:58 am
act_arr_time,749,11:50 am
act_arr_time,750,07:59 am
act_arr_time,751,03:13 pm
act_arr_time,752,03:07 pm
act_arr_time,753,01:55 pm
act_arr_time,754,05:22 pm
act_arr_time,755,02:21 pm
act_arr_time,756,02:39 pm
act_arr_time,758,03:26 pm
act_arr_time,759,10:34 am
act_arr_time,760,08:38 pm
act_arr_time,761,03:04 pm
act_arr_time,762,12:02 pm
act_arr_time,763,07:49 am
act_arr_time,764,09:26 am
act_arr_time,765,07:43 pm
act_arr_time,766,10:43 am
act_arr_time,767,07:23 pm
act_arr_time,768,09:47 pm
act_arr_time,769,01:36 pm
act_arr_time,770,04:20 pm
act_arr_time,771,04:05 pm
act_arr_time,775,09:45 am
act_arr_time,776,11:33 am
act_arr_time,777,09:13 am
act_arr_time,779,05:24 am
act_arr_time,781,11:27 am
act_arr_time,782,03:36 pm
act_arr_time,783,11:04 am
act_arr_time,785,08:33 am
act_arr_time,786,01:42 pm
act_arr_time,787,02:49 pm
act_arr_time,788,03:12 pm
act_arr_time,789,12:37 pm
act_arr_time,790,07:37 am
act_arr_time,791,06:13 am
