labels,i_w_blo_weg,o_w_blo_power,o_w_blo_voltage,i_w_bhl_weg,o_w_bhl_power,o_w_bhl_voltage,i_w_bhr_weg,o_w_bhr_power,o_w_bhr_voltage,i_w_bru_weg,o_w_bru_power,o_w_bru_voltage,i_w_hr_weg,o_w_hr_power,o_w_hr_voltage,i_w_hl_weg,o_w_hl_power,o_w_hl_voltage
0,-105,0,0,0,0,0,-1262,25,1,78,21924,55,0,9092,27,0,11094,24
0,-105,0,0,0,0,0,-1262,25,1,157,21504,56,0,10486,27,0,10756,26
0,-105,0,0,0,0,0,-1262,25,1,157,21504,56,0,10486,27,0,10756,26
0,-105,0,0,0,0,0,-1262,25,1,157,21504,56,0,10486,27,0,10756,26
0,-105,0,0,0,0,0,-1262,25,1,237,17472,55,0,10162,27,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,237,17472,55,0,10162,27,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,237,17472,55,0,10162,27,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,237,17472,55,0,10162,27,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,237,17472,55,0,10162,27,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,314,25200,56,0,8884,26,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,314,25200,56,0,8884,26,0,7408,26
0,-105,0,0,0,0,0,-1262,25,1,314,25200,56,0,8884,26,0,7408,26
0,-105,0,0,0,0,0,33,17160,52,393,22220,55,0,9976,26,0,7408,24
0,-105,0,0,0,0,0,33,17160,52,393,22220,55,0,9976,26,0,7408,24
0,-105,0,0,0,0,0,33,17160,52,393,22220,55,0,9976,26,0,7408,24
0,-105,0,0,0,0,0,33,17160,52,393,22220,55,0,9976,26,0,7408,24
0,-105,0,0,0,0,0,111,17435,55,472,18150,54,0,12160,27,0,10366,26
0,-105,0,0,0,0,0,111,17435,55,472,18150,54,0,12160,27,0,10366,26
0,-105,0,0,0,0,0,111,17435,55,472,18150,54,0,12160,27,0,10366,26
0,-105,0,0,0,0,0,189,17316,51,548,13818,47,0,13078,29,0,7408,26
0,-105,0,0,0,0,0,189,17316,51,548,13818,47,0,13078,29,0,7408,26
0,-105,0,0,0,0,0,189,17316,51,548,13818,47,0,13078,29,0,7408,26
0,-105,0,0,0,0,0,267,19656,56,573,121,1,0,14374,27,0,10366,26
0,-105,0,0,0,0,0,267,19656,56,573,121,1,0,14374,27,0,10366,26
0,-105,0,0,0,0,0,267,19656,56,573,121,1,0,14374,27,0,10366,26
0,-105,0,0,0,0,0,345,22064,56,573,0,1,0,19200,29,0,10756,26
0,-105,0,0,0,0,0,345,22064,56,573,0,1,0,19200,29,0,10756,26
0,-105,0,0,0,0,0,345,22064,56,573,0,1,0,19200,29,-196,10756,26
1,-105,0,0,0,0,0,345,22064,56,573,0,1,0,19200,29,42,10756,26
1,-105,0,0,0,0,0,345,22064,56,573,0,1,0,19200,29,40,10756,26
1,-105,0,0,0,0,0,390,516,3,573,0,0,-109,7687,326,-103,4230,335
1,-105,0,0,0,0,0,390,516,3,573,0,0,-109,7687,326,-63,4230,335
1,-105,0,0,0,0,0,390,516,3,573,0,0,-109,7687,326,-5,4230,335
1,-105,0,0,0,0,0,390,135,1,573,0,0,-488,20816,461,-397,1328,464
1,-105,0,0,0,0,0,390,135,1,573,0,0,-488,20816,461,-551,1328,464
1,-105,0,0,0,0,0,390,135,1,573,0,0,-488,20816,461,-413,1328,464
1,-105,0,0,0,0,0,390,135,1,573,0,0,-488,20816,461,-477,1328,464
1,-105,0,0,0,0,0,390,0,0,573,0,0,-786,10136,185,-839,10932,179
1,-105,0,0,0,0,0,390,0,0,573,0,0,-786,10136,185,-907,10932,179
1,-105,0,0,0,0,0,390,0,0,573,0,0,-786,10136,185,-723,10932,179
1,-105,0,0,0,0,0,0,1344,9,573,0,0,-832,4064,32,-867,27372,31
1,-105,0,0,0,0,0,0,1344,9,573,0,0,-832,4064,32,-827,27372,31
1,-105,0,0,0,0,0,0,1344,9,573,0,0,-832,4064,32,-911,27372,31
1,-105,0,0,0,0,0,64,20216,56,573,0,0,-833,23927,31,-988,21955,31
1,-105,0,0,0,0,0,64,20216,56,573,0,0,-833,23927,31,-816,21955,31
1,-105,0,0,0,0,0,64,20216,56,573,0,0,-833,23927,31,-833,21955,31
0,-105,0,0,0,0,0,143,18044,52,573,0,0,-833,17263,27,-833,24923,29
0,-105,0,0,0,0,0,143,18044,52,573,0,0,-833,17263,27,-833,24923,29
0,-105,0,0,0,0,0,143,18044,52,573,0,0,-833,17263,27,-833,24923,29
0,-105,0,0,0,0,0,143,18044,52,573,0,0,-833,17263,27,-833,24923,29
0,-105,0,0,0,0,0,143,18044,52,573,0,0,-833,17263,27,-833,24923,29
0,-105,0,0,0,0,0,222,19305,54,573,0,0,-833,14833,27,-833,20157,29
0,-105,0,0,0,0,0,222,19305,54,573,0,0,-833,14833,27,-833,20157,29
0,-105,0,0,0,0,0,222,19305,54,573,0,0,-833,14833,27,-833,20157,29
0,-105,0,0,37,20384,56,300,18984,56,573,0,0,-833,13186,27,-833,15265,29
0,-105,0,0,37,20384,56,300,18984,56,573,0,0,-833,13186,27,-833,15265,29
0,-105,0,0,37,20384,56,300,18984,56,573,0,0,-833,13186,27,-833,15265,29
0,-105,0,0,37,20384,56,300,18984,56,573,0,0,-833,13186,27,-833,15265,29
0,-105,0,0,37,20384,56,300,18984,56,573,0,0,-833,13186,27,-833,15265,29
0,-105,0,0,116,19635,56,379,18576,54,573,0,0,-833,12457,26,-833,18533,27
0,-105,0,0,116,19635,56,379,18576,54,573,0,0,-833,12457,26,-833,18533,27
0,-105,0,0,194,23705,55,457,8127,43,573,0,0,-833,10158,26,-833,14563,27
0,-105,0,0,194,23705,55,457,8127,43,573,0,0,-833,10158,26,-833,14563,27
0,-105,0,0,194,23705,55,457,8127,43,573,0,0,-833,10158,26,-833,14563,27
0,-105,0,0,194,23705,55,457,8127,43,573,0,0,-833,10158,26,-833,14563,27
0,-105,0,0,194,23705,55,457,8127,43,573,0,0,-833,10158,26,-833,14563,27
0,-105,0,0,271,29040,60,477,120,2,573,0,0,-833,9716,27,-833,20360,29
0,-105,0,0,271,29040,60,477,120,2,573,0,0,-833,9716,27,-833,20360,29
0,-105,0,0,271,29040,60,477,120,2,573,0,0,-833,9716,27,-833,20360,29
0,-105,0,0,349,25872,56,478,45,1,573,0,0,-833,8780,27,-833,23637,29
0,-105,0,0,349,25872,56,478,45,1,573,0,0,-833,8780,27,-833,23637,29
0,-105,0,0,349,25872,56,478,45,1,573,0,0,-833,8780,27,-833,23637,29
0,-105,0,0,429,23184,56,478,33,1,573,0,0,-833,8234,26,-833,30007,31
0,-105,0,0,429,23184,56,478,33,1,573,0,0,-833,8234,26,-833,30007,31
0,-105,0,0,429,23184,56,478,33,1,573,0,0,-833,8234,26,-833,30007,31
0,-105,0,0,429,23184,56,478,33,1,573,0,0,-833,8234,26,-833,30007,31
0,-105,0,0,507,21692,57,478,17,1,573,0,0,-833,7714,26,-833,224,32
0,-105,0,0,507,21692,57,478,17,1,573,0,0,-833,7714,26,-833,224,32
0,-105,0,0,507,21692,57,478,17,1,573,0,0,-833,7714,26,-833,224,32
0,-105,0,0,585,25032,57,478,8,0,573,0,0,-833,7376,26,-833,31092,31
0,-105,0,0,585,25032,57,478,8,0,573,0,0,-833,7376,26,-833,31092,31
0,-105,0,0,585,25032,57,478,8,0,573,0,0,-833,7376,26,-833,31092,31
0,-105,0,0,585,25032,57,478,8,0,573,0,0,-833,7376,26,-833,31092,31
0,-105,0,0,585,25032,57,478,8,0,573,0,0,-833,7376,26,-833,31092,31
0,0,396,4,664,20944,56,478,3,0,573,0,0,-833,7116,24,-833,32032,32
0,0,396,4,664,20944,56,478,3,0,573,0,0,-833,7116,24,-833,32032,32
0,38,18921,52,742,19305,55,478,0,0,573,0,0,-833,4288,26,-833,25406,31
0,38,18921,52,742,19305,55,478,0,0,573,0,0,-833,4288,26,-833,25406,31
0,38,18921,52,742,19305,55,478,0,0,573,0,0,-833,4288,26,-833,25406,31
0,115,19548,55,820,20185,54,478,0,0,573,0,0,-833,7376,24,-833,28798,31
0,115,19548,55,820,20185,54,478,0,0,573,0,0,-833,7376,24,-833,28798,31
0,115,19548,55,820,20185,54,478,0,0,573,0,0,-833,7376,24,-833,28798,31
0,115,19548,55,820,20185,54,478,0,0,573,0,0,-833,7376,24,-833,28798,31
0,189,24360,58,877,1778,14,478,0,0,573,0,0,-833,7636,26,-833,27372,31
0,189,24360,58,877,1778,14,478,0,0,573,0,0,-833,7636,26,-833,27372,31
0,189,24360,58,877,1778,14,478,0,0,573,0,0,-833,7636,26,-833,27372,31
0,189,24360,58,877,1778,14,478,0,0,573,0,0,-833,7636,26,-833,27372,31
0,268,27132,58,879,133,1,478,0,0,573,0,0,-833,7714,24,-833,19055,29
0,268,27132,58,879,133,1,478,0,0,573,0,0,-833,7714,24,-833,19055,29
0,268,27132,58,879,133,1,478,0,0,573,0,0,-833,7714,24,-833,19055,29
0,268,27132,58,879,133,1,478,0,0,573,0,0,-833,7714,24,-833,19055,29
0,344,22173,56,879,129,1,478,0,0,573,0,0,-833,8182,26,-833,12106,27
0,344,22173,56,879,129,1,478,0,0,573,0,0,-833,8182,26,-833,12106,27
0,344,22173,56,879,129,1,478,0,0,573,0,0,-833,8182,26,-833,12106,27
0,422,20680,55,879,116,1,478,0,0,573,0,0,-833,8234,26,-833,7714,26
0,422,20680,55,879,116,1,478,0,0,573,0,0,-833,8234,26,-833,7714,26
0,422,20680,55,879,116,1,478,0,0,573,0,0,-833,8234,26,-833,7714,26
0,422,20680,55,879,116,1,478,0,0,573,0,0,-833,8234,26,-833,7714,26
0,499,24624,57,879,0,0,478,0,0,573,0,0,-833,8520,26,-833,6492,26
0,499,24624,57,879,0,0,478,0,0,573,0,0,-833,8520,26,-833,6492,26
0,499,24624,57,879,0,0,478,0,0,573,0,0,-833,8520,26,-833,6492,26
0,568,12090,39,879,0,1,478,0,0,573,0,0,-833,8780,26,-833,6778,26
0,568,12090,39,879,0,1,478,0,0,573,0,0,-833,8780,26,-833,6778,26
0,568,12090,39,879,0,1,478,0,0,573,0,0,-833,8780,26,-833,6778,26
0,612,2210,18,879,0,0,478,0,0,573,0,0,-833,10351,27,-833,9271,26
0,612,2210,18,879,0,0,478,0,0,573,0,0,-833,10351,27,-833,9271,26
0,612,2210,18,879,0,0,478,0,0,573,0,0,-833,10351,27,-833,9271,26
0,612,2210,18,879,0,0,478,0,0,573,0,0,-833,10351,27,-833,9271,26
0,612,2210,18,879,0,0,478,0,0,573,0,0,-833,10351,27,-833,9271,26
0,589,19943,49,879,0,0,478,0,0,573,0,0,-833,9352,26,-833,7844,27
0,589,19943,49,879,0,0,478,0,0,573,0,0,-833,9352,26,-833,7844,27
0,589,19943,49,879,0,0,478,0,0,573,0,0,-833,9352,26,-833,7844,27
0,513,20776,56,879,0,0,478,0,0,573,0,0,-833,9352,26,-833,8520,27
0,513,20776,56,879,0,0,478,0,0,573,0,0,-833,9352,26,-833,8520,27
0,513,20776,56,879,0,0,478,0,0,573,0,0,-833,9352,26,-833,8520,27
0,433,21840,55,879,0,0,478,0,0,573,0,0,-833,9638,26,-833,9508,26
0,433,21840,55,879,0,0,478,0,0,573,0,0,-833,9638,26,-833,9508,26
0,433,21840,55,879,0,0,478,0,0,573,0,0,-833,9638,26,-833,9508,26
0,359,19910,55,879,0,0,478,0,0,573,0,0,-833,9950,27,-833,11323,27
0,359,19910,55,879,0,0,478,0,0,573,0,0,-833,9950,27,-833,11323,27
0,359,19910,55,879,0,0,478,0,0,573,0,0,-833,9950,27,-833,11323,27
0,359,19910,55,879,0,0,478,0,0,573,0,0,-833,9950,27,-833,11323,27
0,359,19910,55,879,0,0,478,0,0,573,0,0,-833,9950,27,-833,11323,27
0,281,22736,56,879,0,0,478,0,0,573,0,0,-833,9950,26,-833,11674,29
0,281,22736,56,879,0,0,478,0,0,573,0,0,-833,9950,26,-833,11674,29
0,281,22736,56,879,0,0,478,0,0,573,0,0,-833,9950,26,-833,11674,29
0,203,23240,56,-19,20142,54,478,0,0,573,0,0,-833,10106,26,-833,12457,27
0,203,23240,56,-19,20142,54,478,0,0,573,0,0,-833,10106,26,-833,12457,27
0,203,23240,56,-19,20142,54,478,0,0,573,0,0,-833,10106,26,-833,12457,27
0,203,23240,56,-19,20142,54,478,0,0,573,0,0,-833,10106,26,-833,12457,27
0,123,19600,55,-98,19656,54,478,0,0,573,0,0,-833,10106,26,-833,13213,29
0,123,19600,55,-98,19656,54,478,0,0,573,0,0,-833,10106,26,-833,13213,29
0,123,19600,55,-98,19656,54,478,0,0,573,0,0,-833,10106,26,-833,13213,29
0,46,17748,51,-176,19360,56,478,0,0,573,0,0,-833,10106,26,-833,18446,27
0,46,17748,51,-176,19360,56,478,0,0,573,0,0,-833,10106,26,-833,18446,27
0,46,17748,51,-176,19360,56,478,0,0,573,0,0,-833,10106,26,-833,18446,27
0,8,330,3,-254,20748,52,478,0,0,573,0,0,-833,10314,26,-833,19432,29
0,8,330,3,-254,20748,52,478,0,0,573,0,0,-833,10314,26,-833,19432,29
0,8,330,3,-254,20748,52,478,0,0,573,0,0,-833,10314,26,-833,19432,29
0,8,194,2,-319,2204,18,478,0,0,573,0,0,-783,0,157,-781,28260,162
0,8,194,2,-319,2204,18,478,0,0,573,0,0,-783,0,157,-781,28260,162
0,8,194,2,-319,2204,18,478,0,0,573,0,0,-783,0,157,-781,28260,162
0,8,194,2,-319,2204,18,478,0,0,573,0,0,-783,0,157,-781,28260,162
0,8,194,2,-319,2204,18,478,0,0,573,0,0,-783,0,157,-781,28260,162
0,8,168,2,-323,97,1,478,0,0,573,0,0,-477,32395,433,-471,7068,437
0,8,168,2,-323,97,1,478,0,0,573,0,0,-477,32395,433,-471,7068,437
0,8,168,2,-323,97,1,478,0,0,573,0,0,-477,32395,433,-471,7068,437
0,8,136,1,-323,0,0,478,0,0,573,0,0,-106,31892,228,-102,4008,231
0,8,136,1,-323,0,0,478,0,0,573,0,0,-106,31892,228,-102,4008,231
0,8,136,1,-323,0,0,478,0,0,573,0,0,-106,31892,228,-102,4008,231
0,8,90,1,-323,0,0,478,0,0,573,0,0,0,18816,29,0,21868,29
0,8,90,1,-323,0,0,478,0,0,573,0,0,0,18816,29,0,21868,29
0,8,90,1,-323,0,0,478,0,0,573,0,0,0,18816,29,0,21868,29
0,8,31,1,-41,22857,56,478,0,0,573,0,0,0,5464,26,0,10756,26
0,8,31,1,-41,22857,56,478,0,0,573,0,0,0,5464,26,0,10756,26
0,8,31,1,-41,22857,56,478,0,0,573,0,0,0,5464,26,0,10756,26
0,8,31,1,-41,22857,56,478,0,0,573,0,0,0,5464,26,0,10756,26
0,8,22,1,-119,21890,55,478,0,0,573,0,0,0,4776,26,0,8080,24
0,8,22,1,-119,21890,55,478,0,0,573,0,0,0,4776,26,0,8080,24
0,8,22,1,-119,21890,55,478,0,0,573,0,0,0,4776,26,0,8080,24
0,8,13,1,-197,21432,57,478,0,0,573,0,0,0,5894,27,0,12238,23
0,8,13,1,-197,21432,57,478,0,0,573,0,0,0,5894,27,0,12238,23
0,8,13,1,-197,21432,57,478,0,0,573,0,0,0,5894,27,0,12238,23
0,8,13,1,-197,21432,57,478,0,0,573,0,0,0,5894,27,0,12238,23
0,8,13,1,-197,21432,57,478,0,0,573,0,0,0,5894,27,0,12238,23
0,8,0,0,-276,25636,57,478,0,0,573,0,0,0,6648,26,0,8752,26
0,8,0,0,-276,25636,57,478,0,0,573,0,0,0,6648,26,0,8752,26
0,8,0,0,-276,25636,57,478,0,0,573,0,0,0,6648,26,0,8752,26
0,8,0,0,-355,20898,54,-23,20358,54,573,0,0,0,7298,26,0,12576,27
0,8,0,0,-355,20898,54,-23,20358,54,573,0,0,0,7298,26,0,12576,27
0,8,0,0,-355,20898,54,-23,20358,54,573,0,0,0,7298,26,0,12576,27
0,8,0,0,-434,20405,55,-102,17550,54,573,0,0,0,12025,27,0,13942,26
0,8,0,0,-434,20405,55,-102,17550,54,573,0,0,0,12025,27,0,13942,26
0,8,0,0,-434,20405,55,-102,17550,54,573,0,0,0,12025,27,0,13942,26
0,8,0,0,-434,20405,55,-102,17550,54,573,0,0,0,12025,27,0,13942,26
0,8,0,0,-513,17472,52,-181,16632,54,573,0,0,0,14212,27,0,11484,26
0,8,0,0,-513,17472,52,-181,16632,54,573,0,0,0,14212,27,0,11484,26
0,8,0,0,-513,17472,52,-181,16632,54,573,0,0,0,14212,27,0,11484,26
0,8,0,0,-513,17472,52,-181,16632,54,573,0,0,0,14212,27,0,11484,26
0,8,0,0,-545,101,1,-258,20790,55,573,0,0,0,19809,29,0,10756,26
0,8,0,0,-545,101,1,-258,20790,55,573,0,0,0,19809,29,0,10756,26
0,8,0,0,-545,101,1,-258,20790,55,573,0,0,0,19809,29,0,10756,26
0,8,0,0,-546,93,1,-340,21728,57,573,0,0,0,22361,31,0,10028,26
0,8,0,0,-546,93,1,-340,21728,57,573,0,0,0,22361,31,0,10028,26
0,8,0,0,-546,93,1,-340,21728,57,573,0,0,0,22361,31,0,10028,26
0,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24
0,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24
0,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24
0,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24
0,8,0,0,-546,0,0,-414,20466,55,573,0,0,0,23144,29,0,6328,24
0,8,0,0,-546,0,0,-494,21318,56,573,0,0,0,23405,31,0,5872,23
0,8,0,0,-546,0,0,-494,21318,56,573,0,0,0,23405,31,0,5872,23
0,8,0,0,-546,0,0,-494,21318,56,573,0,0,0,23405,31,0,5872,23
0,8,0,0,-546,0,0,-572,19600,56,573,0,0,0,22970,31,0,5008,24
0,8,0,0,-546,0,0,-572,19600,56,573,0,0,0,22970,31,0,5008,24
0,8,0,0,-546,0,0,-572,19600,56,573,0,0,0,22970,31,0,5008,24
0,8,0,0,-546,0,0,-572,19600,56,573,0,0,0,22970,31,0,5008,24
0,8,0,0,-546,0,0,-651,19548,55,0,2775,15,0,26101,31,0,8156,23
0,8,0,0,-546,0,0,-651,19548,55,0,2775,15,0,26101,31,0,8156,23
0,8,0,0,-546,0,0,-651,19548,55,0,2775,15,0,26101,31,0,8156,23
0,8,0,0,-546,0,0,-728,18205,55,-66,22568,56,0,20882,31,0,2974,24
0,8,0,0,-546,0,0,-807,14850,52,-145,20185,55,0,14914,29,0,5008,23
0,8,0,0,-546,0,0,-807,14850,52,-145,20185,55,0,14914,29,0,5008,23
0,8,0,0,-546,0,0,-807,14850,52,-145,20185,55,0,14914,29,0,5008,23
0,8,0,0,-546,0,0,-807,14850,52,-145,20185,55,0,14914,29,0,5008,23
0,8,0,0,-546,0,0,-871,1215,15,-223,30195,60,0,12970,27,0,5008,23
0,8,0,0,-546,0,0,-871,1215,15,-223,30195,60,0,12970,27,0,5008,23
0,8,0,0,-546,0,0,-871,1215,15,-223,30195,60,0,12970,27,0,5008,23
0,8,0,0,-546,0,0,-871,1215,15,-223,30195,60,0,12970,27,0,5008,23
0,8,0,0,-546,0,0,-871,1215,15,-223,30195,60,0,12970,27,0,5008,23
0,8,0,0,-546,0,0,-873,0,0,-303,22194,55,0,10648,26,0,5008,23
0,8,0,0,-546,0,0,-873,0,0,-303,22194,55,0,10648,26,0,5008,23
0,8,0,0,-546,0,0,-873,0,0,-303,22194,55,0,10648,26,0,5008,23
0,8,0,0,-546,0,0,-873,0,0,-379,21344,57,0,7246,26,0,3434,23
0,8,0,0,-546,0,0,-873,0,0,-379,21344,57,0,7246,26,0,3434,23
0,8,0,0,-546,0,0,-873,0,0,-379,21344,57,0,7246,26,0,3434,23
0,8,0,0,-546,0,0,-873,0,0,-459,20944,57,0,5790,26,0,4528,26
0,8,0,0,-546,0,0,-873,0,0,-459,20944,57,0,5790,26,0,4528,26
0,8,0,0,-546,0,0,-873,0,0,-459,20944,57,0,5790,26,0,4528,26
0,8,0,0,-546,0,0,-873,0,0,-537,21340,54,0,5504,26,0,5008,24
0,8,0,0,-546,0,0,-873,0,0,-537,21340,54,0,5504,26,0,5008,24
0,8,0,0,-546,0,0,-873,0,0,-537,21340,54,0,5504,26,0,5008,24
0,8,0,0,-546,0,0,-873,0,0,-619,23800,56,0,5504,24,0,5008,24
0,8,0,0,-546,0,0,-873,0,0,-619,23800,56,0,5504,24,0,5008,24
0,8,0,0,-546,0,0,-873,0,0,-619,23800,56,0,5504,24,0,5008,24
0,8,0,0,-546,0,0,-873,0,0,-619,23800,56,0,5504,24,0,5008,24
0,-109,27,1,0,0,1,-1263,0,0,-7,17750,49,0,11458,27,0,11484,26
0,-109,27,1,0,0,1,-1263,0,0,-7,17750,49,0,11458,27,0,11484,26
0,-109,27,1,0,0,1,-1263,0,0,-7,17750,49,0,11458,27,0,11484,26
0,-109,27,1,0,0,1,-1263,0,0,-7,17750,49,0,11458,27,0,11484,26
0,-109,27,1,0,0,1,-1263,0,0,-7,17750,49,0,11458,27,0,11484,26
0,-109,27,1,0,0,0,-1263,0,0,0,21634,60,0,11188,26,0,11484,26
0,-109,27,1,0,0,0,-1263,0,0,0,21634,60,0,11188,26,0,11484,26
0,-109,27,1,0,0,0,-1263,0,0,0,21634,60,0,11188,26,0,11484,26
0,-109,25,1,0,12,0,-1263,0,0,79,20142,54,0,10999,26,0,8080,24
0,-109,25,1,0,12,0,-1263,0,0,79,20142,54,0,10999,26,0,8080,24
0,-109,25,1,0,12,0,-1263,0,0,79,20142,54,0,10999,26,0,8080,24
0,-109,25,1,0,12,0,-1263,0,0,79,20142,54,0,10999,26,0,8080,24
0,-109,25,1,0,0,0,-1263,0,0,157,21505,55,0,10918,26,0,11094,26
0,-109,25,1,0,0,0,-1263,0,0,157,21505,55,0,10918,26,0,11094,26
0,-109,25,1,0,0,0,-1263,0,0,157,21505,55,0,10918,26,0,11094,26
0,-109,27,1,0,0,0,-1263,0,0,235,22792,56,0,10702,26,0,7720,24
0,-109,27,1,0,0,0,-1263,0,0,235,22792,56,0,10702,26,0,7720,24
0,-109,27,1,0,0,0,-1263,0,0,235,22792,56,0,10702,26,0,7720,24
0,-109,27,1,0,0,0,-1263,0,0,235,22792,56,0,10702,26,0,7720,24
0,-109,27,1,0,12,0,-1263,0,0,313,23815,55,0,9092,27,0,7720,24
0,-109,27,1,0,12,0,-1263,0,0,313,23815,55,0,9092,27,0,7720,24
0,-109,27,1,0,12,0,-1263,0,0,313,23815,55,0,9092,27,0,7720,24
0,-109,31,1,0,0,0,32,18315,55,392,21224,55,0,11188,26,0,10756,26
0,-109,31,1,0,0,0,32,18315,55,392,21224,55,0,11188,26,0,10756,26
0,-109,31,1,0,0,0,32,18315,55,392,21224,55,0,11188,26,0,10756,26
0,-109,31,2,0,9,0,112,17550,54,473,17442,54,0,12349,27,0,7720,24
0,-109,31,2,0,9,0,112,17550,54,473,17442,54,0,12349,27,0,7720,24
0,-109,31,2,0,9,0,112,17550,54,473,17442,54,0,12349,27,0,7720,24
0,-109,31,2,0,9,0,112,17550,54,473,17442,54,0,12349,27,0,7720,24
0,-109,31,1,0,9,0,191,19062,52,550,14335,46,0,13618,27,0,10756,26
0,-109,31,1,0,9,0,191,19062,52,550,14335,46,0,13618,27,0,10756,26
0,-109,31,1,0,9,0,191,19062,52,550,14335,46,0,13618,27,0,10756,26
0,-109,31,1,0,9,0,191,19062,52,550,14335,46,0,13618,27,0,10756,26
0,-109,31,1,0,0,1,270,16555,55,574,0,0,0,14833,27,0,10756,26
0,-109,31,1,0,0,1,270,16555,55,574,0,0,0,14833,27,0,10756,26
0,-109,31,1,0,0,1,270,16555,55,574,0,0,0,14833,27,0,10756,26
0,-109,31,1,0,0,1,270,16555,55,574,0,0,0,14833,27,0,10756,26
0,-109,31,1,0,0,0,348,21285,56,574,0,0,0,19722,29,0,11484,26
0,-109,31,1,0,0,0,348,21285,56,574,0,0,0,19722,29,0,11484,26
0,-109,31,1,0,0,0,348,21285,56,574,0,0,0,19722,29,0,11484,26
0,-109,31,1,0,0,0,391,420,4,574,0,0,-114,22728,330,-117,14272,330
0,-109,31,1,0,0,0,391,420,4,574,0,0,-114,22728,330,-117,14272,330
0,-109,31,1,0,0,0,391,420,4,574,0,0,-114,22728,330,-117,14272,330
0,-109,31,1,0,0,0,391,93,1,574,0,0,-496,5412,451,-502,3072,448
0,-109,31,1,0,0,0,391,93,1,574,0,0,-496,5412,451,-502,3072,448
0,-109,31,1,0,0,0,391,93,1,574,0,0,-496,5412,451,-502,3072,448
0,-109,31,1,0,0,0,391,93,1,574,0,0,-496,5412,451,-502,3072,448
0,-109,38,1,0,0,0,391,0,1,574,0,0,-787,6684,184,-789,15072,177
0,-109,38,1,0,0,0,391,0,1,574,0,0,-787,6684,184,-789,15072,177
0,-109,38,1,0,0,0,391,0,1,574,0,0,-787,6684,184,-789,15072,177
0,-109,31,1,0,0,0,0,1088,8,574,0,0,-832,1517,31,-832,27682,32
0,-109,31,1,0,0,0,0,1088,8,574,0,0,-832,1517,31,-832,27682,32
0,-109,31,1,0,0,0,0,1088,8,574,0,0,-832,1517,31,-832,27682,32
0,-109,36,1,0,0,0,62,24472,56,574,0,0,-833,23695,29,-833,26349,29
0,-109,36,1,0,0,0,62,24472,56,574,0,0,-833,23695,29,-833,26349,29
0,-109,36,1,0,0,0,62,24472,56,574,0,0,-833,23695,29,-987,26349,29
1,-109,36,1,0,0,0,62,24472,56,574,0,0,-833,23695,29,-853,26349,29
1,-109,36,1,0,0,0,62,24472,56,574,0,0,-833,23695,29,-883,26349,29
1,-109,39,1,0,0,0,141,20088,54,574,0,0,-833,16804,27,-795,21346,29
1,-109,39,1,0,0,0,141,20088,54,574,0,0,-833,16804,27,-792,21346,29
1,-109,39,1,0,0,0,141,20088,54,574,0,0,-833,16804,27,-792,21346,29
1,-109,38,1,0,0,0,221,18480,55,574,0,0,-833,14374,27,-869,16912,27
1,-109,38,1,0,0,0,221,18480,55,574,0,0,-833,14374,27,-893,16912,27
1,-109,38,1,0,0,0,221,18480,55,574,0,0,-833,14374,27,-892,16912,27
1,-109,38,1,36,22165,55,299,19690,55,574,0,0,-833,11276,27,-748,19026,29
1,-109,38,1,36,22165,55,299,19690,55,574,0,0,-833,11276,27,-1018,19026,29
1,-109,38,1,36,22165,55,299,19690,55,574,0,0,-833,11276,27,-854,19026,29
1,-109,38,1,36,22165,55,299,19690,55,574,0,0,-833,11276,27,-806,19026,29
1,-109,38,1,36,22165,55,299,19690,55,574,0,0,-833,11276,27,-898,19026,29
1,-109,39,1,115,23484,56,378,19690,54,574,0,0,-833,12241,27,-785,18533,27
1,-109,39,1,115,23484,56,378,19690,54,574,0,0,-833,12241,27,-840,18533,27
1,-109,39,1,115,23484,56,378,19690,54,574,0,0,-833,12241,27,-927,18533,27
1,-109,39,1,192,24567,57,455,9945,44,574,0,0,-833,11620,26,-817,14428,29
1,-109,39,1,192,24567,57,455,9945,44,574,0,0,-833,11620,26,-860,14428,29
1,-109,39,1,192,24567,57,455,9945,44,574,0,0,-833,11620,26,-874,14428,29
1,-109,39,1,270,25764,57,476,93,1,574,0,0,-833,9352,26,-904,20882,29
1,-109,39,1,270,25764,57,476,93,1,574,0,0,-833,9352,26,-827,20882,29
1,-109,39,1,270,25764,57,476,93,1,574,0,0,-833,9352,26,-1018,20882,29
1,-109,39,1,350,21546,57,476,82,1,574,0,0,-833,8884,26,-873,24072,31
1,-109,39,1,350,21546,57,476,82,1,574,0,0,-833,8884,26,-887,24072,31
