143163.surname,Hoaer,Hoare
156718.surname,ingle,Dingle
23616.birthplace,Cotlorado,Colorado
118611.surname,Abraam,Abraham
66879.birthplace,Pauris,Paris
166217.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
9593.birthplace,dEl,El
750.team,ACF_Feiorentina,ACF_Fiorentina
154174.stadium,Camp_Nuo,Camp_Nou
80973.birthplace,range,Orange
93531.birthplace,Tallaassee,Tallahassee
12344.surname,Aigain,Aigrain
77900.birthyear,192,1982
144151.position,Defhender,Defender
25850.birthplace,Amaillo,Amarillo
118385.stadium,Allianz_Arena_Olympic_Stadium_Munoich,Allianz_Arena_Olympic_Stadium_Munich
151902.birthplace,Birmisngham,Birmingham
146261.birthplace,Washignton,Washington
173508.birthyear,195,1995
5188.birthplace,Gulfprt,Gulfport
132342.position,Mdfield,Midfield
75374.surname,Airain,Aigrain
65716.stadium,White_Hart_Lanme,White_Hart_Lane
42365.surname,Rayzne,Rayne
113192.surname,Aigran,Aigrain
38234.birthyear,988,1988
137454.stadium,Allianz_Arena_Olkympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
120877.surname,Abrahtam,Abraham
119897.birthplace,Gulfoprt,Gulfport
46517.surname,Aigain,Aigrain
150150.surname,Gewli,Gewali
104432.birthplace,Gulfpotr,Gulfport
56191.team,SV_Werder_Brezmen,SV_Werder_Bremen
122806.birthyear,1988***,1988
23951.position,eDfender,Defender
192267.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
68475.team,Juvenrtus,Juventus
88958.birthyear,9197,1997
27857.birthyear,9188,1988
71822.team,uventus,Juventus
49927.position,Goazlkeeper,Goalkeeper
149687.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
101234.team,S.C.k_Braga,S.C._Braga
118482.stadium,Sitade_Louis_II,Stade_Louis_II
160807.team,FC_Saprtak_Moscow,FC_Spartak_Moscow
94971.birthplace,lE,El
58900.position,Derfender,Defender
135995.position,dDefender,Defender
51750.team,Juvetus,Juventus
60622.birthyear,192,1982
6232.stadium,San_Siro_Satdium,San_Siro_Stadium
123951.position,Deefnder,Defender
138452.stadium,Allianz_Arena_Olympi_cStadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
75841.birthyear,1a982,1982
87087.birthyear,977,1977
40834.stadium,Kin_Power_Stadium,King_Power_Stadium
189873.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
2225.team,Juvents,Juventus
24587.birthyear,178,1978
156207.stadium,Allianz_Arena_Oldympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
154181.birthyear,1959,1995
69602.team,Juventfus,Juventus
140032.stadium,Allianz_Arena_Olympic_Stadium_Muinch,Allianz_Arena_Olympic_Stadium_Munich
28575.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
124340.team,FC_Bayern_Muniech,FC_Bayern_Munich
81012.team,S.iC._Braga,S.C._Braga
138045.stadium,Allianz_Arena_Olympic_Stadium_Muich,Allianz_Arena_Olympic_Stadium_Munich
48687.team,Wolverahmpton_Wanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
199464.position,efender,Defender
112849.stadium,Allianz_Arena_Olmypic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
22944.team,Jubventus,Juventus
18207.position,Foprward,Forward
52836.position,idfield,Midfield
98268.position,Deqfender,Defender
12409.stadium,Sporting_Prak,Sporting_Park
43163.birthyear,982,1982
166304.birthyear,l1996,1996
18453.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
84161.birthplace,Sotuh,South
70299.team,Juevntus,Juventus
127984.stadium,Allianz_ArenaOlympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
166214.surname,Hrloff,Harloff
120901.position,Defendre,Defender
5382.surname,Aigroain,Aigrain
8163.surname,Tchernyhk,Tchernykh
12860.birthyear,1798,1978
178164.birthyear,982,1982
134309.birthyear,1796,1976
150195.birthyear,y1982,1982
75302.team,Jventus,Juventus
88318.birthplace,Mbile,Mobile
119148.birthplace,obile,Mobile
178554.stadium,Cap_Nou,Camp_Nou
145318.position,Froward,Forward
92471.position,Forwared,Forward
64970.birthyear,1928,1982
68472.team,S_Werder_Bremen,SV_Werder_Bremen
10715.surname,Scofqield,Scofield
16527.stadium,King_PowerS_tadium,King_Power_Stadium
195573.surname,Yoccaoz,Yoccoz
193307.surname,Zabqele,Zabele
47072.team,Juventsu,Juventus
198420.stadium,iBMO_Field,BMO_Field
191522.team,Clube_d_Regatas_do_Flamengo,Clube_de_Regatas_do_Flamengo
90876.birthplace,iEl,El
86854.team,The_New_Sints_F.C.,The_New_Saints_F.C.
165077.position,Deefnder,Defender
140579.team,tJuventus,Juventus
35479.birthplace,ulfport,Gulfport
47653.surname,Abraxham,Abraham
122078.surname,uCn,Cun
52108.birthplace,l,El
28406.surname,Abrahma,Abraham
16560.team,Juventsu,Juventus
72220.stadium,King_Power_tadium,King_Power_Stadium
125278.birthplace,Orlnado,Orlando
40077.surname,Agrain,Aigrain
18880.position,Defeander,Defender
166095.birthplace,Pasoc,Pasco
184431.surname,Saaria,Savaria
145261.surname,Mpallorqui,Mallorqui
155039.surname,Yocoz,Yoccoz
88326.birthyear,9178,1978
16910.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
71538.stadium,Etadio_da_Luz,Estadio_da_Luz
71782.birthyear,9182,1982
17586.birthyear,1892,1982
171716.birthyear,182,1982
66143.team,Jukventus,Juventus
42402.birthplace,Nsasau,Nassau
192820.position,Goalkeeepr,Goalkeeper
140498.stadium,Allianz_Arena_Olympic_Stcadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
24967.position,orward,Forward
104802.position,Defeder,Defender
144596.team,Vlaencia_CF,Valencia_CF
15692.team,Jvuentus,Juventus
38698.team,A.C._PerugiaC_alcio,A.C._Perugia_Calcio
98129.birthyear,993,1993
69577.team,P.a.oe.k_Fc,P.a.o.k_Fc
43397.team,Valecnia_CF,Valencia_CF
71837.team,Juvenus,Juventus
26454.birthplace,l,El
26563.team,uventus,Juventus
158753.birthplace,Gulfoprt,Gulfport
37797.birthyear,982,1982
106922.stadium,Sportin_Park,Sporting_Park
134042.stadium,Allianz_Arena_Olympic_Stadium_Municyh,Allianz_Arena_Olympic_Stadium_Munich
130247.birthplace,Gulfoprt,Gulfport
101994.position,Deender,Defender
141463.team,Montpellier_HC,Montpellier_HSC
162624.team,S.C._Briaga,S.C._Braga
31932.birthplace,Indianaplois,Indianapolis
89457.birthplace,Prgue,Prague
90411.birthplace,uGlfport,Gulfport
53396.stadium,St_Jmes__Park,St_James__Park
90910.stadium,Estadio_a_Luz,Estadio_da_Luz
164756.stadium,Stadio_Sna_Paolo,Stadio_San_Paolo
199871.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
148785.birthplace,Guainesville,Gainesville
43392.birthyear,9183,1983
127740.position,Defedner,Defender
109893.birthyear,198p2,1982
153527.birthyear,9182,1982
129796.team,FC_Sartak_Moscow,FC_Spartak_Moscow
55181.surname,Abrahm,Abraham
696.stadium,Gerhard_Hanappi_Smtadium,Gerhard_Hanappi_Stadium
105527.birthplace,Gulfprt,Gulfport
71050.position,Midfeild,Midfield
156864.birthplace,uGlfport,Gulfport
154742.birthyear,19h78,1978
125680.position,Defendre,Defender
141888.birthyear,982,1982
68444.birthyear,1798,1978
128115.team,Toonto_FC,Toronto_FC
86321.birthyear,1987,1978
104432.birthyear,982,1982
87787.position,Defener,Defender
38863.surname,Aigzrain,Aigrain
53479.birthyear,982,1982
94154.surname,iAgrain,Aigrain
177420.birthplace,uGlfport,Gulfport
65077.birthyear,197c8,1978
155590.birthyear,191,1981
140893.surname,Gheal,Ghezal
122577.stadium,Allianz_Arena_Olympic_Sthadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
106651.birthyear,192,1982
18313.team,Juvetus,Juventus
154381.team,Bovaista_F.C.,Boavista_F.C.
94499.birthyear,19d79,1979
61770.team,Spor_tClub_Internacional,Sport_Club_Internacional
107197.surname,Aigran,Aigrain
191550.stadium,amp_Nou,Camp_Nou
120548.team,Vmalencia_CF,Valencia_CF
75451.birthyear,198,1988
149663.surname,Drby,Derby
144430.position,efender,Defender
55243.team,Juvetus,Juventus
159565.surname,Kehrre,Kehrer
19429.stadium,Cpamp_Nou,Camp_Nou
32122.surname,Schlmoegel,Schloegel
5485.surname,Aigraiin,Aigrain
77026.birthplace,ulfport,Gulfport
61127.birthyear,192,1982
191899.birthyear,1892,1982
122303.birthplace,Gulfprot,Gulfport
103095.birthyear,191,1991
33870.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
90070.birthplace,Indianapolsi,Indianapolis
59893.position,Defenedr,Defender
114268.birthyear,1977***,1977
86005.surname,adar,Kadar
175580.birthyear,19h82,1982
64861.surname,Kubicak,Kubicka
30545.stadium,Parc_des_Princers,Parc_des_Princes
70181.surname,qBouabdallah,Bouabdallah
34074.birthplace,Gulfporet,Gulfport
181351.team,alencia_CF,Valencia_CF
165826.birthplace,unich,Munich
164970.birthyear,1928,1982
38678.surname,Abrhaam,Abraham
116723.birthplace,Gulfprt,Gulfport
107713.stadium,Allianz_Aren_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
34270.surname,Notemeier,Noltemeier
96803.surname,Airgain,Aigrain
179530.birthyear,1892,1982
70443.team,FK_Prtizan,FK_Partizan
108387.stadium,Veltins-Arean,Veltins-Arena
176627.stadium,Emirate_sStadium,Emirates_Stadium
109871.position,Defendr,Defender
65923.surname,Zabelqe,Zabele
162470.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
199239.team,Juvetus,Juventus
164333.birthplace,Monterey,Monterrey
66798.birthplace,Mboile,Mobile
12952.birthplace,Wilmingon,Wilmington
72876.birthplace,Fairbnaks,Fairbanks
51523.birthplace,antiago,Santiago
75338.team,P.a.ok_Fc,P.a.o.k_Fc
182427.birthyear,199u5,1995
188678.surname,braham,Abraham
27935.team,Jventus,Juventus
100270.stadium,Emirates_Staxdium,Emirates_Stadium
141621.surname,Faver,Favre
8334.team,Juentus,Juventus
170089.surname,Abrahma,Abraham
190806.surname,Strevell***,Strevell
55872.surname,Aigrani,Aigrain
56582.surname,Fabrizvio,Fabrizio
147782.surname,Timkovskyy,Timkovsky
50318.team,Juvenus,Juventus
117723.position,Mdifield,Midfield
3066.position,Defnder,Defender
112027.surname,Copola,Coppola
157247.position,Defedner,Defender
6706.birthyear,982,1982
108175.stadium,Allanz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
44360.birthplace,l,El
57620.position,Dfeender,Defender
171347.position,Dedfender,Defender
36292.birthplace,Gulfpoort,Gulfport
162889.birthyear,192,1982
142310.position,Goakleeper,Goalkeeper
177387.birthplace,Gulfpotr,Gulfport
54915.team,AC.._Perugia_Calcio,A.C._Perugia_Calcio
57006.position,Deufender,Defender
39489.birthyear,197z8,1978
181356.surname,Mattson,Mattison
182178.birthyear,9182,1982
42198.team,FC_Nordsijelland,FC_Nordsjelland
139363.birthyear,19i82,1982
121006.surname,avre,Favre
132922.position,Defewnder,Defender
143004.stadium,BMO_Feild,BMO_Field
191360.position,Defeder,Defender
9154.birthyear,978,1978
51351.birthyear,19t85,1985
3132.stadium,Vicente_Caldern_Stadium,Vicente_Calderon_Stadium
113163.position,Defendcer,Defender
155127.birthyear,1892,1982
137759.stadium,Stade_Loguis_II,Stade_Louis_II
100104.position,Florward,Forward
170239.team,Boavista_F..C,Boavista_F.C.
11030.surname,eGvinti,Gevinti
33621.surname,Ahigrain,Aigrain
150998.position,Foward,Forward
195283.team,Juevntus,Juventus
190678.position,Forwyard,Forward
31477.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
4686.surname,McCani,McCain
139723.stadium,Allianz_Arean_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
152707.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
21706.stadium,BO_Field,BMO_Field
173732.surname,bAraham,Abraham
11198.position,Defnder,Defender
150196.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
2336.stadium,BeMO_Field,BMO_Field
72139.position,Defengder,Defender
114570.stadium,Gerhard_Hanapip_Stadium,Gerhard_Hanappi_Stadium
93291.team,Tianjin_Teda_.FC.,Tianjin_Teda_F.C.
91743.birthyear,197,1997
66414.birthplace,lE,El
194995.stadium,Estadi_da_Luz,Estadio_da_Luz
31355.birthplace,Vaiql,Vail
169066.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
92923.surname,Aigrin,Aigrain
110090.birthplace,Gulfprort,Gulfport
28088.team,Juvenbtus,Juventus
12011.birthyear,9191,1991
60445.team,Juvntus,Juventus
198798.position,Goaleeper,Goalkeeper
53015.team,Jnuventus,Juventus
86227.birthplace,l,El
95484.birthplace,Colorao,Colorado
152339.team,ACF_Fiorentgina,ACF_Fiorentina
50858.team,SV_Werder_Brehmen,SV_Werder_Bremen
48406.surname,Aiqgrain,Aigrain
147573.position,Defnder,Defender
65006.birthyear,1987,1978
195126.surname,Kubikca,Kubicka
105001.surname,Pirro,Pierro
50644.surname,igrain,Aigrain
19519.team,S.C._Braa,S.C._Braga
34109.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
86296.surname,Aigrani,Aigrain
80437.birthplace,xEl,El
133977.birthplace,Glufport,Gulfport
64822.stadium,BqMO_Field,BMO_Field
149686.stadium,Allianz_Arena_Olympdic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
58968.team,Juvntus,Juventus
110842.team,F_CSpartak_Moscow,FC_Spartak_Moscow
8129.birthplace,Gulfprt,Gulfport
61607.birthplace,ilan,Milan
67567.birthplace,Gulfpot,Gulfport
169419.birthplace,arsaw,Warsaw
5023.team,Juvntus,Juventus
151859.position,efender,Defender
28663.stadium,Sanitago_Bernabeu_Stadium,Santiago_Bernabeu_Stadium
136043.birthyear,9182,1982
84854.surname,Rdayne,Rayne
34525.team,Juvetus,Juventus
190952.position,Dgefender,Defender
48167.team,Juentus,Juventus
13163.birthyear,982,1982
193761.birthplace,Pahris,Paris
180581.birthyear,198w1,1981
132969.surname,Abrahm,Abraham
19222.team,Jvuentus,Juventus
150660.surname,Yannakoudakijs,Yannakoudakis
79875.birthplace,Birminghma,Birmingham
91986.birthplace,ulfport,Gulfport
117076.stadium,Allianz_Arena_Olympic_Stadiu_Munich,Allianz_Arena_Olympic_Stadium_Munich
66568.surname,Abrahham,Abraham
196385.surname,Fbarizio,Fabrizio
130328.position,Defedner,Defender
107433.birthplace,Wlikes,Wilkes
2595.surname,Agrain,Aigrain
18913.position,iMdfield,Midfield
162217.stadium,Santiago_Bernabeu_Stadim,Santiago_Bernabeu_Stadium
28400.birthplace,Gulfpuort,Gulfport
113281.stadium,Allianz_Arena_Olympic_tSadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
151446.birthplace,Gulfpiort,Gulfport
195292.birthplace,Kye,Key
14364.team,New_York_Red_Bullms,New_York_Red_Bulls
86247.birthyear,9178,1978
149835.birthyear,19g89,1989
175572.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
75995.surname,Agirain,Aigrain
20112.birthplace,Carmacas,Caracas
197735.team,Jluventus,Juventus
116663.stadium,Allianz_Arena_Olympic_Stadium_Municvh,Allianz_Arena_Olympic_Stadium_Munich
147689.team,FC_Sparta_kMoscow,FC_Spartak_Moscow
194502.birthyear,1959,1995
37625.birthplace,Wlikes,Wilkes
72829.surname,oAigrain,Aigrain
23705.team,Vaencia_CF,Valencia_CF
164941.birthyear,9188,1988
6589.team,SV_Werder_Breemen,SV_Werder_Bremen
21186.position,Deender,Defender
39263.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
27183.stadium,Stadio_Olimpeico,Stadio_Olimpico
49981.birthplace,Brussls,Brussels
103427.surname,Aigcrain,Aigrain
197703.birthplace,Gulfoprt,Gulfport
78956.birthyear,1892,1982
176594.birthyear,1890,1980
122478.stadium,Allianz_Arena_Olymic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
19792.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
164842.birthplace,uGlfport,Gulfport
8347.surname,Cuckva,Cucka
186723.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
8278.position,pMidfield,Midfield
45815.birthyear,178,1978
123886.stadium,Allianz_Arena_Olympic_Stadium_tMunich,Allianz_Arena_Olympic_Stadium_Munich
8199.position,Deender,Defender
54160.birthyear,1987,1978
176508.team,S.Cq._Braga,S.C._Braga
72794.birthyear,1987,1978
75335.birthplace,ulfport,Gulfport
109126.stadium,Allianz_Anrena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
129557.birthyear,e1989,1989
118868.birthyear,1928,1982
17176.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
108472.birthyear,1948,1984
93546.birthyear,y1978,1978
12930.birthyear,1j982,1982
69777.position,Defeder,Defender
60460.surname,Aitgrain,Aigrain
135031.position,Defeder,Defender
67104.team,Juventsu,Juventus
125413.team,S.dC._Braga,S.C._Braga
88876.surname,Aigrkain,Aigrain
6384.team,uventus,Juventus
15950.position,Goalkeseper,Goalkeeper
79579.position,fForward,Forward
3113.team,Juvents,Juventus
80036.team,New_iYork_Red_Bulls,New_York_Red_Bulls
136698.stadium,Allianz_Arena_Olympic_Stadium_Munihc,Allianz_Arena_Olympic_Stadium_Munich
36660.surname,Aihgrain,Aigrain
877.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
36783.team,Club_Atlteico_Velez_Sarsfield,Club_Atletico_Velez_Sarsfield
52529.surname,Btabb,Babb
110610.stadium,Allianz_Arena_Olympic_Stadium_Munich***,Allianz_Arena_Olympic_Stadium_Munich
91515.team,FC_Dinamo_ucuresti,FC_Dinamo_Bucuresti
181635.stadium,San_Siro_Stadilum,San_Siro_Stadium
69964.team,Juevntus,Juventus
145750.birthplace,Eil,El
12230.position,Forwrad,Forward
105205.birthplace,tAmarillo,Amarillo
133842.surname,trevell,Strevell
20124.position,Defendexr,Defender
6964.team,Juevntus,Juventus
34814.birthyear,9182,1982
44689.birthyear,1987,1978
116197.birthyear,9182,1982
106893.stadium,Allian_zArena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
117005.surname,Bcurtschick,Burtschick
129046.stadium,an_Breydel_Stadium,Jan_Breydel_Stadium
128213.stadium,Allianz_Arena_Olmpic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
138192.stadium,Allianzc_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
60178.stadium,Veltinos-Arena,Veltins-Arena
2552.surname,Heranns,Hermanns
38602.surname,Senaotr,Senator
46865.team,Juvents,Juventus
60622.birthplace,Gulfort,Gulfport
152806.birthplace,Mialn,Milan
180182.position,Midfileld,Midfield
97700.birthplace,Waraw,Warsaw
180513.birthyear,197,1997
43387.team,Sport_Club_Inkternacional,Sport_Club_Internacional
172520.surname,Kuibcar,Kubicar
10871.birthyear,197w8,1978
169652.position,Dfeender,Defender
96348.stadium,Vicente_aClderon_Stadium,Vicente_Calderon_Stadium
38602.birthyear,9178,1978
182034.team,P.na.o.k_Fc,P.a.o.k_Fc
121642.birthplace,Casperr,Casper
16159.position,Midfievld,Midfield
25816.team,Juvetnus,Juventus
82510.birthyear,995,1995
88584.birthplace,Gulport,Gulfport
43057.team,Jzuventus,Juventus
29529.birthyear,1929,1992
117173.surname,Abaham,Abraham
104144.team,Boruossia_Monchengladbach,Borussia_Monchengladbach
51522.surname,qAigrain,Aigrain
66970.surname,Aigrani,Aigrain
89874.team,FK_Partizann,FK_Partizan
140615.stadium,Allianz_Arena_Olympic_Stadium_Muinch,Allianz_Arena_Olympic_Stadium_Munich
93098.team,FC_Anzhi_Makhachkaal,FC_Anzhi_Makhachkala
26037.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
175998.position,Defnder,Defender
19399.birthplace,lE,El
82970.position,Defeder,Defender
145252.team,FC_ayern_Munich,FC_Bayern_Munich
60782.surname,Rcahmat,Rahmat
59102.birthplace,Agauscalientes,Aguascalientes
55303.birthplace,aCpe,Cape
16003.position,Froward,Forward
188772.birthyear,184,1984
89556.birthyear,t1978,1978
61833.birthyear,s1976,1976
192745.birthyear,982,1982
159964.birthyear,982,1982
166077.birthyear,19t97,1997
195063.team,Jubventus,Juventus
113943.team,FC_Midtjylladn,FC_Midtjylland
109953.birthyear,1s975,1975
93416.birthplace,lE,El
23266.team,Juvenus,Juventus
59730.birthyear,1798,1978
43391.birthplace,Savanah,Savannah
134184.stadium,Donbss_Arena,Donbass_Arena
57433.birthplace,lE,El
81293.surname,Arbaham,Abraham
34176.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
94159.birthplace,gNew,New
134064.stadium,Allian_zArena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
187571.birthplace,Bufflo,Buffalo
99955.team,FC_Anzhi_Makhachkaal,FC_Anzhi_Makhachkala
141900.team,A.C._Peurgia_Calcio,A.C._Perugia_Calcio
67911.birthyear,9184,1984
20331.surname,Aigain,Aigrain
48935.surname,aAigrain,Aigrain
40279.team,Juvenmtus,Juventus
2404.position,Defnder,Defender
75704.team,Juventsu,Juventus
51717.birthyear,996,1996
95287.birthyear,1893,1983
20554.team,Juvaentus,Juventus
28928.position,Defendr,Defender
58073.surname,Airain,Aigrain
112733.team,Thek_New_Saints_F.C.,The_New_Saints_F.C.
165342.surname,Piero,Pierro
167086.team,Clubbe_de_Regatas_do_Flamengo,Clube_de_Regatas_do_Flamengo
53978.surname,Abrahm,Abraham
56695.team,Juvenntus,Juventus
120334.surname,eHnnebert,Hennebert
99613.birthyear,199,1989
108661.team,VS_Werder_Bremen,SV_Werder_Bremen
147289.birthyear,1948,1984
142077.surname,Cucak,Cucka
158035.team,FK_aPrtizan,FK_Partizan
18996.team,VfL_Wolfxsburg,VfL_Wolfsburg
52330.surname,igrain,Aigrain
188867.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
132666.birthyear,982,1982
194662.position,Dpefender,Defender
73306.birthyear,182,1982
141323.birthplace,Psaco,Pasco
106706.birthplace,Gulflport,Gulfport
95060.birthplace,ulfport,Gulfport
124960.birthyear,982,1982
179027.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
26463.position,Defendter,Defender
181078.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
57972.team,Juvents,Juventus
28928.birthyear,1798,1978
19480.birthyear,178,1978
35070.birthyear,1928,1982
22785.team,Wolverhamptono_Wanderers_Football_Club,Wolverhampton_Wanderers_Football_Club
20840.team,Juvetnus,Juventus
78999.surname,Aigrani,Aigrain
31006.surname,Aigraimn,Aigrain
32702.birthplace,Gulfprt,Gulfport
26172.stadium,Vicente_Cadlderon_Stadium,Vicente_Calderon_Stadium
118548.stadium,Allpianz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
74450.surname,Agirain,Aigrain
102049.birthyear,1799,1979
94971.birthyear,1v978,1978
20035.team,uJventus,Juventus
29340.team,VfL_Wolfsburqg,VfL_Wolfsburg
141096.stadium,Allianz_Arena_Olympic_Stadium_Munih,Allianz_Arena_Olympic_Stadium_Munich
16709.birthyear,196,1996
137644.stadium,Allianz_Arena_Olypmic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
114830.surname,Hainign,Haining
80081.position,Defeder,Defender
52670.surname,Kopansa,Kopanas
19242.stadium,Veltns-Arena,Veltins-Arena
12186.surname,Aigrzain,Aigrain
144433.stadium,King_Power_Stadirum,King_Power_Stadium
126717.position,Defendre,Defender
13572.birthplace,l,El
51735.team,Juvenuts,Juventus
57247.birthplace,dEl,El
32796.surname,Abrahma,Abraham
77309.birthyear,1987,1978
73495.surname,Aigain,Aigrain
27233.birthyear,995,1995
68068.stadium,Jan_BreydelStadium,Jan_Breydel_Stadium
47964.surname,Babb***,Babb
124459.birthplace,Gulfoprt,Gulfport
146236.team,Lille_OCS,Lille_OSC
197143.birthplace,Corpsu,Corpus
169954.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
150650.team,Boavista_F..C,Boavista_F.C.
48906.team,Juvents,Juventus
113120.stadium,Allianz_Arefna_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
63151.birthplace,l,El
159165.position,Feorward,Forward
28391.birthplace,ashington,Washington
90695.surname,Mike,Miike
16273.team,Jventus,Juventus
25911.surname,aAigrain,Aigrain
172870.team,The_NewS_aints_F.C.,The_New_Saints_F.C.
82900.birthyear,1939,1993
16846.birthplace,assau,Nassau
96732.birthyear,197j8,1978
61526.birthyear,982,1982
154507.birthyear,1b978,1978
23340.team,Juvntus,Juventus
34966.surname,Abrafham,Abraham
62062.stadium,Jan_Breydel_Staidum,Jan_Breydel_Stadium
127180.birthplace,Vadldosta,Valdosta
85167.birthplace,l,El
145028.position,Dfeender,Defender
55128.stadium,stadio_da_Luz,Estadio_da_Luz
41326.surname,Aigrahin,Aigrain
167275.stadium,Stade_Veodrome,Stade_Velodrome
83278.birthyear,197b8,1978
2394.stadium,Emirates_Stadrium,Emirates_Stadium
47569.birthyear,9178,1978
112860.position,Defedner,Defender
45871.stadium,Stadio_San_aPolo,Stadio_San_Paolo
50165.surname,adar,Kadar
105327.surname,Raynpe,Rayne
80875.team,Boavsta_F.C.,Boavista_F.C.
56421.position,Defneder,Defender
143023.position,Defendr,Defender
119699.birthplace,Vinna,Vienna
70192.birthplace,l,El
27861.birthyear,982,1982
152882.stadium,Camps_Nou,Camp_Nou
93715.position,Goalkeepehr,Goalkeeper
103886.position,Forwarnd,Forward
72581.team,Juventqus,Juventus
193830.birthplace,Gulport,Gulfport
173457.position,Gboalkeeper,Goalkeeper
14993.birthplace,Satiago,Santiago
64047.team,uJventus,Juventus
78731.team,Tfhe_New_Saints_F.C.,The_New_Saints_F.C.
141211.stadium,Allianz_Arna_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
7553.team,Juventubs,Juventus
4621.team,uventus,Juventus
24587.birthplace,lE,El
122880.stadium,tade_Velodrome,Stade_Velodrome
99660.stadium,Veltin-sArena,Veltins-Arena
105634.position,Defendre,Defender
21962.surname,Agrain,Aigrain
72745.position,Defneder,Defender
28172.birthplace,Nalssau,Nassau
194189.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
122458.stadium,Allianz_Arena_Olympic_Stadium_Mnich,Allianz_Arena_Olympic_Stadium_Munich
91963.surname,Leifkefr,Leifker
120434.stadium,Alliatnz_Arena_Olympic_Stadium_Munich,Allianz_Arena_Olympic_Stadium_Munich
93830.position,Defendr,Defender
156785.birthyear,i1982,1982
84587.stadium,San_Siro_Sadium,San_Siro_Stadium
33536.team,uventus,Juventus
6066.birthplace,Milna,Milan
126540.team,A.C._Perugi_Calcio,A.C._Perugia_Calcio
18067.surname,Molzbegrer,Molzberger
168041.birthplace,Gulfpotr,Gulfport
125549.position,Goakeeper,Goalkeeper
75371.birthyear,1798,1978
195848.team,VfL_Wolsburg,VfL_Wolfsburg
109456.team,Valencia_F,Valencia_CF
104761.position,eDfender,Defender
37355.stadium,Gerhard_Hanappi_Stdaium,Gerhard_Hanappi_Stadium
25348.birthplace,Gulfpotr,Gulfport
93978.birthplace,lE,El
69589.team,Juvesntus,Juventus
4505.team,ACF_Fiorentina,FC_Dinamo_Bucuresti
8051.birthplace,aBrcelona,Barcelona
135478.birthyear,19n76,1976
44966.birthyear,19i78,1978
176529.birthyear,199q0,1990
7329.surname,Aigraivn,Aigrain
49136.team,uventus,Juventus
182299.team,FC_Anzhi_Makhachkala,FC_Dinamo_Bucuresti
