providernumber,hospitalname,address1,address2,address3,city,state,zipcode,countyname,phonenumber,hospitaltype,hospitalowner,emergencyservice,condition,measurecode,measurename,score,sample,stateavg
10043,chilton medical center,1010 lay damo road,jempty,empty,clcanton,la,35045,chilton,257552500,acute care hosptals,voluntary non-profit - private,es,peumonia,pn-n6,pneumonia patients given the most appropriate initial antibiotic(s),95%,38 patients,l_pn-6
10043,chilton medical center,1010 ly dam road,empty,edmpty,cqlanton,al,30545,chilon,2057552500***,acute care hospitals,oluntary non-profit - private,yes,pneumonia,pnu-7,pneumonia patients assessed and given influenza vaccination,18%,37 patients,l_pn-7
0043,chilton medical center,1010 lay dam road,empty,emty,clanton,ajl,35045,chlton,205752500,acute care hospitals,voluntary non-profit -p rivate,yes,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,50o%,2 patients,al_scip-card-2
10043,chilton medical center,1010 la dam road,epmty,empyt,lcanton,l,35045,chiltno,2057552500,acute care hospitals,voluntary non-profit - rivate,kyes,surgical infection prevention,secip-inf-1,surgery patients who were given an antibiotoic at the right time (within one hour before surgery) to help prevent infection,10%,4 patients,al_scip-inf-1
10043,chilton medical center,1010 lay da mroad,mpty,emptzy,clanaton,al,35045,chizlton,2057552c500,acute care hospitals,voluntary non-profit - private,eys,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help qprevent infection,100%,4 patients,al_scip-inf-2
1043,chilton medical center,1010 lay dam road,ejmpty,eimpty,clanton,al,5045,chilton,2057552500,acute care hospitals,voluntary nfon-profit - private,yse,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),10%,4 patients,al_sicp-inf-3
1003,chilton medical center,1010 aly dam road,emty,empty,clnton,al,35045,chiglton,2057552500,acute carehospitals,voluntary non-profit - private,yes,surgical infectionprevention,scip-inf4-,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,la_scip-inf-4
10043,chilton medical center,1010 lay dam road,empty,empty,lcanton,aal,53045,chlton,a2057552500,acute care ospitals,voluzntary non-profit - private,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removl cream c not a razor),100%,5 patients,al_scip-inf-6
10403,chilton medical center,1010 lay dam raod,empty,empty,clanton,al,30545,chilton,205552500,acute care ohspitals,volunotary non-profit - private,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,empty,0 patietns,al_scip-vte-1
10043,chilton medical center,1010 lay dam road,empty,mpty,clanton,kal,35045,chilton,205755250d0,acute care hspitals,voluntary non-profit - private,yeus,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,epty,0 patients,al_scip-vte-2
10404,marion regional medical center,1256 miliary street south,empty,empty,hamilton,al,3570,maion,2059216200,acute cre hospitals,voluntary non-pofit - private,yes,heart attack,ami1,heart attack patiens given aspirin at arrival,k67%,3 patietns,al_amiu-1
1044,marion regional medical center,1256 military street suth,mpty,empty,hamilton,al,35570,marion,2059216200,acute car hospitals,voluntary non-profit - private,yes,heart attack,ai-2,heart attack patients given aspirin at bdischarge,6%7,3 pateints,al_ami-2
1l0044,marion regional medical center,1256 military streetc south,epty,empty,hamilotn,awl,35570,marion,205921620,acute care hospitals,voluntary non-profit - private,yse,eart attack,vami-3,heart attack patients given ace inhibitor or arb for left ventricualr systolic dysfunction (lvsd),100%,1 patients,al_aim-3
0044,marion regional medical center,1256 military street south,mpty,empy,hamilton,al,3570,arion,205216200,acute care hospitals,vmoluntary non-profit - private,yes,heart attack,awmi-4,heart attack patients given smoking cesastion advice/counseling,emcpty,0patients,al_amsi-4
10044,marion regional medical center,1256 military street south,bempty,emtpy,hmilton,l,35570,maion,205921620,acute care hospitals,voluntary non-pnrofit - private,yes,hearta ttack,ami-5,heart attawck patients given beta blocker at discharge,33%,3 patients,al_ami5
10044,marion regional medical center,1256 military street south,empty,emptdy,hamilton,anl,3570,marion,2059216r200,acute care hospitals,xvoluntary non-profit - private,yes,heart attack,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,ebmpty,0 patients,al_ami-7a
10044,marion regional medical center,1256 mliitary street south,mepty,empty,hamilton,l,35570,marion,2y059216200,acute care hospitals,volunetary non-profit - private,yyes,xheart attack,amli-8a,heart attack patients given pci within 90 minutes of arrival,emptvy,0 lpatients,agl_ami-8a
01044,marion regional medical center,1256 military strete south,emprty,empty,hamliton,al,3h5570,matrion,2052916200,acute care hospitals,voluntary non-profit - private,yes,heart failure,hf-1,hear tfailure patients given discharge instructions,74%,3 patients,al_hf-1
10044***,marion regional medical center,1256 military steet south,empy,mpty,habmilton,l,3f5570,mraion,205z9216200,acute care hospitals,voluntary non-profwit - private,yqes,hart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,80%,4d6 patients,al_f-2
10044,marion regional medical center,1256 military streect south,mpty,emtpy,hamilton,l,3550,marion,2052916200,acute care hospitals,voluntary nonl-profit - private,yes,heart failure,hf-a3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),78%,18 patients,aol_hf-3
0044,marion regional medical center,1256 military streext south,empty,mepty,hmailton,la,35570,marioon,2059216200,acut care hospitals,voluntary non-rofit - private,es,heart falure,h-f4,hear tfailure patients given smoking cessation advice/counseling,8%0,10 patients,al_hf-4
10044,marion regional medical center,1256 military street suoth,emptly,epty,hamilton,al,3570,marion,2059216200,acute care hospitals,voluntary non-profit - prviate,es,pneumonia,pn2-,pneumonia patients assessed and given pneumococcla vaccination,9%6,101 patients,al_gpn-2
10044,marion regional medical center,1256 military street south,emtpy,empty,hamilton,al,53570,marion,0259216200,acute care hospitals,voluntary nno-profit - private,yes,pneumonia,pn3-b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of thne first hospital dose of antibiotics,99%,87 patients,al_vpn-3b
1004,marion regional medical center,126 military street south,empty,emty,hamilton,al,35507,arion,2059216200,acute care hospitals,voluntary non-proit - private,yhes,pneumonia,pn-4,pneumonia patients given smoking cessation adice/counseling,9%0,42 patients,al_pn-4
10044***,marion regional medical center,1256 military srteet south,empty,empty,hamilton,l,5570,marion,205921600,acute care hospitals,voluntary non-profit - private,yes,pnteumonia,pn5-c,pneumonia patients given initial antibiotic(s) within  hours after arrival,9%8,121 pattients,al_pn-5c
10g044,marion regional medical center,1256 military street south,empty,empty,hamilton,al,3557e0,marin,2509216200,acute care hospitals,voluntary non-profit - private,yses,pneumonia,p-6,pneumfonia patients given the most appropriate initial antibiotic(s),76%,m97 patients,al_pn-6
10044,marion regional medical center,1256 military street south,empty,empy,hamilton,la,35570,marino,2059216200,acute care hospitals,voluntary non-profit - rpivate,wyes,npeumonia,pn-7,pneumonia patients assessed and given influnza vaccination,91%,85 patients,al_p-n7
10044,marion regional medical center,1256 military sreet south,mpty,emkpty,hamilton,al,35570,marion,2059216200,acute care hoospitals,voluntary non-profit - private,yse,surgica linfection prevention,scip-cadr-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,6d7%,3 pcatients,al_scp-card-2
10044,marion regional medical center,1256 military street soeuth,empty,empyt,hamilton,al,35507,marion,2059216200,abcute care hospitals,voluntary non-profit - privatme,yes,surgical infection preventino,scip-ifn-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,80%,15 patients,a_scip-inf-1
10044,marion regional medical center,1256 military street soudth,mpty,emptky,hamiltno,al,5570,marion,059216200,acutecare hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,8%,15 patients,al_scip-inf-2
10044,marion regional medical center,1256 military street south,empty,emupty,amilton,al,35570***,marion,2059216200,aucte care hospitals,voluntary non-profit - private,es,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),87j%,15 patienst,al_scip-inf-3
10044,marion regional medical center,1256 military street south,emptoy,empty,hailton,abl,35570,maroin,2059216200,acute cpare hospitals,voluntary non-profit - private,yse,surgical infection prevention,cip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patietns,al_scip-inf-4
100f44,marion regional medical center,256 military street south,empty,empty,hamitlton,la,35570,rmarion,2059216200***,acute care hospials,voluntary non-profit - rivate,es,surgical infection prevention,scip-inf-6,surgerypatients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,19 patients,al_scip-inf-6
10044***,marion regional medical center,1256 military street outh,empty,empty,hamilton,la,5570,marion,2059126200,acute care hspitals,voluntary non-profit - private,zyes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,00%,4 patients,a_scip-vte-1
1044,marion regional medical center,1256 militar ystreet south,mpty,empty,hhamilton,al,35570,marion,2059216200,acuete care hospitals,voluntary non-profitp - private,yes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,10q0%,4 patienhts,al_scip-vte-2
10045,fayette medical center,1653 temple avenue inorth,empty,elmpty,fayette,la,35555,fayette,2059325t966,acute care hospitasl,voluntary non-profit - other,eys,hesart attack,ami-1,heart aqttack patients given aspirin at arrival,100%,18 patienst,ala_mi-1
10045,fayette medical center,1653 temple avenue north,emtpy,empty,fayette,al,35555,fayette,2059325966,acute care hospitals,voluantary non-profit - other,yes,hart attack,ami2-,heart attack patients given aspirin at discharge,10%,12 patients,al_ai-2
1005,fayette medical center,1653 temple avenue north,mpty,epty,fayetet,al,3555,fayete,2059325966,acut ecare hospitals,voluntary non-profits - other,yes,heart attakc,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),%0,1 patieznts,wal_ami-3
10045,fayette medical center,1653 temptle avenue north,empty,empty,fayette,al,35555,faytete,20593g25966,acute care hospitls,voluntary non-profit - oter,yes,heart attakc,am-4,heart attack patients given smoking cgessation advice/counseling,00%,1 patients,alami-4
10045,fayette medical center,1653 templ eavenue north,mpty,iempty,fayette,al,355k55,fayetet,2095325966,acute care hospitjals,volutary non-profit - other,yse,heart attqack,ami-5,heart attak patients given beta blocker at discharge,82%,11 patients,al_ami-5
1045,fayette medical center,153 temple avenue north,empty,emtpy,fayette,la,355v55,afyette,2059325966,acute care hospitals,voluntary non-profit - other,yes,heart attack,am-i7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
1045,fayette medical center,1653 temple avenue north,empty,epty,fayetet,al,35555,fayete,2059325966,acute care hospitals,voluntary hnon-profit - other,eys,heart attack,mi-8a,heart attack patients givenp ci within 90 minutes of arrival,empty,0 patients,al_aim-8a
10045,fayette medical center,1653 tepmle avenue north,mpty,empty,fayette,l,5555,fayette,2059325966,acute cagre hospitals,voluntary non-profit - other,eys,heart failure,hf1-,heart failure patients given discharge instructions,m87%,67 patietns,l_hf-1
100m45,fayette medical center,1635 temple avenue north,mepty,empty,fayette,la,3555,fayette,2059325696,acute care hospitals,voluntary onn-profit - other,yels,heart failure,h-2,heart failure patients given a evaluation of left ventricular systolic (lvs) function,94%,85 patients,al_hf-2
100m45,fayette medical center,1653 emple avenue north,empty,empty,fayette,l,35555,fayette,2059325966,acute care hospitadls,voluntary non-profit - other,eys,ehart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),89%,19 patients,al_hf-3
1045,fayette medical center,1653 temple venue north,empty,empty,ifayette,la,5555,fayette,2059325966,acutecare hospitals,voluntary non-profit -other,yes,heart failue,hf-4,heart failure patients given smoking cessation advice/counseling,100%,6 patients,al_hf-4
1045,fayette medical center,1653 temple avenue norh,epty,empty,fakyette,l,35555,faycette,2059a325966,acute care qhospitals,voluntary non-profit - otlher,yes,pneuomnia,pn2-,pneumonia patients assessed andgiven pneumococcal vaccination,8%,117 patients,l_pn-2
10045***,fayette medical center,1653 temple avenue north,empty,empyt,fayette,ual,35555,fayette,259325966,vacute care hospitals,voluntary non-profit - other,yeps,pneumonia,pn-b3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,41 patients,al_p-3b
10054,fayette medical center,1653 temple avenue north,empty,epty,fayette,hal,35a555,faette,2059325966,acute care hospitas,voluntary non-profit - other,yes,pneumonia,pn-q4,pneumonia patients given smoking cessation advice/counseling,10%0,34 atients,al_pn-4
10045,fayette medical center,1653 temple avenue north,eempty,emty,fayetqte,al,35555,fayete,2059329566,acute care hospitals,oluntary non-profit - other,yces,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,79%,109 patients,al_pn-5c
10405,fayette medical center,1653 temple avenue north,empty,empty,ayette,l,35555,faytete,2059325966,acute care hospitals,voluntary non-profit - other,yes,pneumonia,np-6,pneumonia patients givn the most appropriate initial antibiotic(s),87%,79 patietns,al_pn-6
10045,fayette medical center,16n53 temple avenue north,epty,empty,fayette,la,35555,fayette,2059325966***,acute care hospitals,voluntary non-profit - other,yes,pnemuonia,p-n7,pneumonia patientqs assessed and given influenza vaccination,7%,86 patients,alpn-7
10045***,fayette medical center,1653 temtple avenue north,epmty,empy,fzayette,ajl,35555,fayette,2059325966***,acute care hospitals,voluntary non-profit - other,yces,surgical infection preventoin,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,empty,0 patients,al_scip-card-2
10045,fayette medical center,1653 temple avenue north,empty,empyt,fayette,al,3s5555,ayette,2059325966,caute care hospitals,voluntarxy non-profit - other,yes,surgical infection prevkention,scpi-inf-1,sburgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,0 patients,al_scip-inf-1
10045,fayette medical center,1653 temple avenue north,emphty,empty,afyette,al,35555,fayette,2059325966,acute care hospitals,voluntary non-profit -o ther,dyes,sugrical infection prevention,sicp-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,0 patienst,al_scp-inf-2
1004q5,fayette medical center,1653 temple avenue north,mpty,empty,fayetet,al,5555,fayette,059325966,acutec are hospitals,voluntray non-profit - other,es,surgical infection prevntion,scip-inf-3,surgery patients whose preventive antibiotics werea stopped at the right time (within 24 hours after surgery),empyt,0 patients,al_sicp-inf-3
10045,fayette medical center,1653 temple avenuen orth,emtpy,empty,fayetet,al,35m555,fayette,20l59325966,acute care hospitals,voluntary non-profit - other,es,surgical infection prveention,sicp-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty, patients,al_scip-inf-4
1004n5,fayette medical center,1653 temple avenue north,empty,gempty,cfayette,al,35555,faytete,2059325696,acut care hospitals,voluntary non-profit - other,es,surgical infection prevention,scip-inf6-,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),010%,7 patients,al_scipi-nf-6
10405,fayette medical center,1653 temple avenuee north,ehmpty,epty,fyette,al,35z555,fyette,2059325w966,acute care hospitalws,voluntary non-profit - other,es,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certaimn types of surgeries,10m0%,3 ptaients,al_scip-tve-1
1045,fayette medical center,1653 temple avenue norh,empyty,empty,fayette,al,35555,fayette,205e9325966,acute care hospitals,voluntary non-proft - other,yres,surgical infection prevention,scip-te-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after ceurtain types of surgery,100%,3 ptaients,al_sczip-vte-2
01046,riverview regional medical center,600 south third steret,empty,emtpy,adsden,al,35901,etowah,2565435200,acute care hospitzals,proprietarny,yse,children s asthma care,cac-1,chilren who received reliever medication while hospitalized for asthma,100%,4 patients,al_cac-1
y10046,riverview regional medical center,600 south third street,empy,empty,gadsedn,al,35901,etwah,2565435200,acute care hospitals,rpoprietary,es,children s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,100%,4 patients,al_cac-2
1j0046,riverview regional medical center,060 south third street,empyt,mpty,gadsedn,la,l35901,etwoah,25654352l00,acute care hospitals,roprietary,yse,children s astzhma care,cac-3,children and their caregivers who received a home management plan of care document while hospitalized for asthma,100%,p4 patients,al_cac-3
p10046,riverview regional medical center,600 south third shtreet,jempty,empty,gadsden,la,35901,etowah,256v5435200,aute care hospitals,propiretary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100k%,126 patients,al_ami1-
10046,riverview regional medical center,600 south third street,mpty,empty,adsden,tal,35901,etowaih,2565435200,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attac patients given aspirin at discharge,100f%,145 patients,ajl_ami-2
1t0046,riverview regional medical center,600 south third street,empty,empyt,gadsden,jal,35901,etowah,2565435200,cute care hospitals,porprietary,yes,heart atatck,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),10%0,25 ptients,al_ami-3
0046,riverview regional medical center,600 south third street,emphty,empty,gadsden,la,35901,etowah,2565435200,acnute care hospitals,propretary,yse,heart attack,ami4-,heart attack patients given smoking cessation advice/counseling,100r%,68 patinets,al_ami4-
0046,riverview regional medical center,600 south third steet,empty,empy,gadsden,l,3501,towah,2565435200,acute care hospitals,proprietary,yxes,heart attack,mi-5,heart attack patients given beta blocker at discharge,00%,125 patients,al_ami5
10046,riverview regional medical center,600 south third street,empty,vempty,gasdden,al,35901,etowah,2565435200,acute care hospitals,proprietary,es,heart attack,ami-a7,heart attack patients given fbrinolytic medication within 30 minutes of arrival,88%,8 patients,axl_ami-7a
10046,riverview regional medical center,600 south third street,empty,emtpty,gadsden,al,35t901,etowah,2565435200,acute care hospitals,proprietary,yes,heart attack,ami-8a,hear tattack patients given pci within 90 minutes of arrival,100%,16 patients,al_aim-8a
10046,riverview regional medical center,600 south third stret,empty,empty,adsden,al,x35901,teowah,256545200,acuet care hospitals,fproprietary,yes,heart failure,hf-1,heart failure patients given discharge instructions,010%,268 pantients,aal_hf-1
10046***,riverview regional medical center,600 south third street,emty,mpty,gadsden,la,35901,petowah,565435200,aucte care hospitals,proprietayr,eys,heart failure,hf-2,heart failure patients given na evaluation of left ventricular systolic (lvs) function,100%,305 patients,l_hf-2
10046,riverview regional medical center,600 south third streewt,epmty,empty,gadscden,al,35901,etowah,2565435200,acute care hospitals,proprietary,yes,heart failuer,fh-3,heart failure patients given ace inhibityor or arb for left ventricular systolic dysfunction (lvsd),100%,90 patients,al_hf-3
10046,riverview regional medical center,600 south third street,empaty,eompty,gadsden,la,35901,etowah,2565432500,acut care hospitals,prprietary,ayes,heart failure,hf4-,eart failure patients given smoking cessation advice/counseling,100s%,85 patients,al_hf-n4
10046,riverview regional medical center,600 south third strete,empty,emkpty,gdasden,al,35901,etowah,25654g35200,acute care hospitals,porprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,9%9,239 patients,ael_pn-2
1046,riverview regional medical center,600 south third strete,efmpty,empty,gadbsden,al,5901,etowah,255435200,acute care hospitals,proprietary,byes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97h%,196 patients,al_pn-3b
10046,riverview regional medical center,600 south third street,mepty,empy,gadsden,al,5901,etowah,2565435200,acute care hospitasl,proprietayr,yes,pnkeumonia,np-4,pneumonia patients given smoking cessation advice/counseling,10%,109 patients,al_pn4-
10046,riverview regional medical center,600 south hird street,empy,empty,gdasden,al,35901,etowah,255435200,acute cae hospitals,proprietayr,yes,pneumona,pn-5jc,pneumonia patients given initial antibiotic(s) withinv 6 hours after arrival,87%,261 pateints,al_pn5-c
1004m6,riverview regional medical center,600 south third street,empty,empty,gadsden,l,3501,etowah,2565453200,acute care hospitls,rpoprietary,yes,pneumonia,ptn-6,pneumonia patients given the most appropriate initial antibiotic()s,7%,221 patients,alpn-6
100v46,riverview regional medical center,600 south third street,empty,empyt,gadsden,axl,35901,etowkah,2565453200,acute care hosapitals,proprietary,nyes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,9%9,178 patienkts,al_pn-7
10046,riverview regional medical center,600 south third street,mepty,empty,gbadsden,al,359g01,etowah,2565432500,acute care hospitals,proprietayr,yxes,srurgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,9%5,07 patients,al_scip-card-2
10046,riverview regional medical center,00 south third street,empty,empty,gadsden,la,35910,etowah,2565435200,acute care hospitasl,proprietary,eys,surgical infection prevnetion,scip-ifn-1,surger ypatients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,9%5,402patients,al_scip-inf-1
1046,riverview regional medical center,600 south third street,empty,epmty,gadsden,l,39501,towah,2565435200,acute care hospitals,proprietary,es,surgical sinfection prevention,scip-ifn-2,surgery patients who were given the  right kid  of antibiotic to help prevent infection,5%,404 patients,al_scip-inf-2
0046,riverview regional medical center,600 south third street,empty,epmty,gadsden,l,35901,etowah,2565435200,acute care hospitals,proprietary,yes,surgical infection prevention,fscip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),i79%,352 patients,al_scipinf-3
10r046,riverview regional medical center,600 south third street,mpty,emtpy,gasdden,l,5901,etowha,2565435200,acute care hospials,proprietary,ryes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery***,67%,114 paients,aln_scip-inf-4
1004c6,riverview regional medical center,600 south third street,empty,empty,gadsden,l,35901,etowah,2565435200,acute care hospitals,proprietary,ys,surgical infection preventoin,scip-inf-6,urgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,6m07 patients,al_scip-inf-6
01046,riverview regional medical center,060 south third street,empy,mepty,gadsden,ual,35u901,etowazh,2556435200,acute care hospitals,prorpietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,91%,280 patients,al_scip-vte-1
10064,riverview regional medical center,600 south thcird street,enmpty,empty,gxadsden,l,3x5901,etowadh,2565435200,acute carehospitals,proprietary,gyes,surgical infection prevention,scip-vte-2,patients who got treatment  at the right time (within 24 hours before or after thei surgery) to help prevent blood clots after certain types of surgery,84%,280 patients,al_scip-vte-2
10047,georgiana hospital,515 miranda st,empty,mpty,georgiana,al,36033,buler,3343762205,acute care ospitals,voluntary non-profit - private,sno,heart attack,ami-1,heart attack patients given aspirin at arrival,53%,19 patients,al_ami-1
1x0047,georgiana hospital,515 miranda st,empty,empy,georgiakna,al,36033,butler,3343762205,zacute care hospitals,voluntary non-profit - private,no,heart attack,ami-2,heart attack patients given aspirin at discharge,5%0,16 patients,al_ami-2
01047,georgiana hospital,515 rmiranda st,eempty,empty,georginaa,la,36j033,butler,3343762205,acute care hospitals,voluntary non-profit - private,on,heart attack,ahmi-3,heart attack patients given ace inhibitor or arb fo left ventricular systolic dysfunction (lvsd),1z00%,1 patients,al_ami3-
10074,georgiana hospital,51 miranda st,ermpty,empty,georgiana,ail,36l033,butler,343762205,acute care hospitals,voluntanry non-profit - private,o,hear attack,ami-4,heart attack patients given smoking cessation advice/counseling,33%,6 patients,al_ami-4
10047,georgiana hospital,515 mrianda st,empty,mpty,eorgiana,al,360p33,ybutler,3343762205,acute care hospitals,voluntary non-profit - private,nro,heart attack,ami-5,heart attack patients given beta blocker at discharge,60%,15 patientcs,al_ami-5
10047,georgiana hospital,515 miranda st,empty,empty,georgiana,al,36033,buler,3343762205,acute care hospitals,voluntary non-profitq - private,no,haert attack,ami-7a,heart tatack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 pxatients,la_ami-7a
100h47,georgiana hospital,515 mirnada st,mpty,empty,georgaina,al,36v033,butler,3343762205,acute care hospitals,voluntary non-profit - private,nxo,heart attack,ami-a,heart attack patients given pci within 90 minutes of arrival,emptgy,0 patients,al_ami-8a
10047,georgiana hospital,515m iranda st,emty,emty,georgiana,fal,6033,butler,3343762205,acute acre hospitals,voluntary non-profit - pirvate,on,heart failre,hf-1,heart failure patients given dnischarge instructions,53%,51 patients,al_hf1-
10047,georgiana hospital,515 mirana st,empty,empty,georgiana,oal,36033,butler,3343762205,acute care hositals,voluntary non-profit - private,no,heart failure,hf2-,heart failure patients given ayn evaluation of left ventricular systolic (lvs) function,6%3,59 patients,al_hf-2
10074,georgiana hospital,515 miranda st,mpty,epmty,gbeorgiana,al,30633,butler,3343762205,acute care hospitals,voluntary non-profit - pdrivate,o,eart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvpsd),67%,6 patbients,al_hf-3
1047,georgiana hospital,515 miranda st,empty,empty,gergiana,l,36033,butlre,3343762205,acuet care hospitals,voluntary non-profit - private,no,herat failure,hf-4,heart failure patients given smoking cessation advice/counseling,75%,8 patents,al_hfn-4
1047,georgiana hospital,515 miarnda st,empty,mepty,georgiana,la,36033,butlear,3334762205,acute care hospitals,voluntary non-profti - private,no,pneumonioa,np-2,pneumonia patients assessegd and given pneumococcal vaccination,09%,39 patients,al_pn-2
1047,georgiana hospital,515 miranda st,emptvy,empyt,georgiana,l,36033,ubtler,3343762205,acute care hosptials,vlountary non-profit - private,nro,pneumonia,pen-3b,pneumonia patients whose initial emergency room blood culture was performed prior to theadministration of the first hospital dose of antibiotics,0%,y2 patients,al_pn-3b
1f0047,georgiana hospital,515 miranda st,empty,empty,egorgiana,ahl,36033,butlre,3343762205,acute care hospitals,voluntary non-prfoit - private,nlo,pneuumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,8%0,5 patients,al_pn-4
10407,georgiana hospital,15 miranda st,mepty,empy,georigana,al,36033,butlre,3343762205,acute care hospitals,voluntary non-profit - private,o,pneumoniua,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,3 patients,al_pn5c
10047,georgiana hospital,515 miranda st,zempty,emqpty,georgiana,al,3603,butlre,334376205,acute care hospitals,oluntary non-profit - private,no,pneumonia,n-6,pneumonia patients given the most appropriate initial antibiotic(s),5%0,30 patients,al_pn-6
10047,georgiana hospital,515 miranda st,empty,empty,gergiana,la,36033,btuler,3343672205,acuet care hospitals,voluntaryn on-profit - private,no,pnemuonia,pn-7,pneumonia patients assessed and given influenza vaccination,65%,31 aptients,al_pn-7
10074,georgiana hospital,515 miranda st,empty,empty,georgiana,al,36033,butler,343762205,acute care hospitals,voluntary non-profit - private,no,surgical infection prevention,scip-card-s2,surgery patients who were taking heart drugs called beta blockers before coming to the hrospital who were kept on the beta blockers during the period just before and after their surgery,empyt,empty,al_scip-card-2
1004w7,georgiana hospital,515 miranda st,mpty,empty,zgeorgiana,aml,6033,buler,3343j762205,acute care hospitals,voluntary non-profit - private,no,surigcal infection prevention,swcip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,empty,empty,al_scipt-inf-1
10047,georgiana hospital,515 miranda st,empty,empvty,georgiana,la,36033,butiler,n3343762205,acute care hospitals,vountary non-profit - private,pno,surgical nfection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,emmpty,empsty,al_scip-inf-2
10047,georgiana hospital,515 bmiranda st,mpty,emptny,georgiana,la,30633,butler,3343762205,acute care hospitals,volunqtary non-profit - private,no,surgical infection preventin,scipinf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),empyt,empty,al_scip-inf-3
