ProviderNumber,HospitalName,Address1,Address2,Address3,City,State,ZipCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Score,Sample,Stateavg
10035,elba general hospitࠖal,1912 alabama highway 157,empty,empty,cullman,al,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,37 patients,al_hf-3
10035,cullman regional medical center,1912 alabama highway 157,empty,empȯty,cullman,al,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,42 patients,al_hf-4
10035,cullman regional medical center,1912 alabama highway 157,empty,empty,cullman,al,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100%,155 patients,al_pn-2
100ú09,nan,1912 alabama highway 157,empty,empty,cullman,Alabama,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,100%,138 patients,al_pn-3b
10035,cullman regional medical center,1912 alabama highway 157,empty,empty,cullman,al,35058,cullman,2567372000,acute care hospitals,0,yes,pneumonia,0,pneumonia patients given smoking cessation advice/counseling,100%,nan,al_pn-4
10035,cullman regional medical center,1912 alabama highway 157,empty,empty,cullman,al,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,mgqtd fdiljra [athsidd ginvn smokouy cedfadjog aqvpce/cokhfejhnh,99%,160 patients,al_pn-5c
10035,0,1912 alabama highway 157,empty,empty,cullman,al,35058,nan,2567372000,Alabama,government - hospital district or authority,yes,heart failure,pn-6,heart failure patients given discharge instructions,98%,136 patients,al_hf-1
10035,crcndnaw summuvluy fmfpijxo,1912 alabama highway 157,empty,empty,0,al,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,98%,24 patients,al_pn-7
10035,dekalb regional medical center,1912 alabama highway 157,0,empty,cullman,al,35058,cullman,2567372000,Alabama,government - hospital district or authority,yes,surgical infection prevention,2-drac-pics,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,99%,68 patients,al_scip-card-2
10035,0,1912 alabama highway 157,empty,empty,cullman,nan,35058,fayette,2567372000,acute care hospitals,0,yes,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,411 patients,al_scip-inf-1
10035,0,1912 alabama highway 157,empty,empty,0,al,35058,jefferson,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,98%,5 patients,al_scip-inf-2
10035,cullman regional medical center,1912 alabama highway 157,empty,empty,cullman,al,3505ą8,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),98%,405 patients,al_scip-inf-3
10035,0,1912 alabama highway 157,nan,empty,cullman,al,35058,jefferson,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
10035,cullman regional medical center,1912 alabama highway 157,empty,empty,cullman,al,35058,cullman,2567372000,acube cdre hixpktslx,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,45 patients,al_scip-inf-6
54001,cullman regional medical center,1912 alabama highway 157,empty,empty,0,al,35058,fayette,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,hf-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,298 patients,al_scip-vte-1
10035,southeast alabama medical center,1912 alabama highway 157,empty,empty,0,al,35058,cullman,2567372000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,xcl'-cte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,95%,298 patients,al_scip-vte-2
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,8 patients,al_ami-1
10036,0,849 south three notch street,empty,0,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,heart attack,ami-2,heart attack patients given aspirin at discharge,60%,5 patients,al_ami-2
10036,0,849 south three notch street,empty,empty,andalusia,al,0,covington,3342228466,acute care hospitals,0,no,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),100%,3 patients,al_ami-3
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,Alabama,proprietary,no,heart attack,pn-Ľ2,heart attack patients given smoking cessation advice/counseling,empty,0 patients,al_ami-4
10036,0,849 south three notch street,empty,empty,andalusia,al,36420,houston,3342228466,acute care hospitals,proprietary,no,heart attack,ami-5,heart attack patients given beta blocker at discharge,nan,6 patients,al_ami-5
10036,andalusia regional hospital,849 south three notch street,nan,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,nan,0,egrahcsid ta niripsa nevig stneitap kcatta traeh,empty,0 paθtients,al_ami-2
0,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,0,covington,3342228466,acute care hospitals,proprietary,no,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,empty,nan,al_ami-8a
0,andalusia regional hospital,849 south three notch street,empty,nan,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,0,hf-1,0,98%,121 patients,al_hf-1
10036,hartselle medical center,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,slatipsoh erac etuca,proprietary,no,heart failure,ami-5,mgqtd fdiljra [athsidd ginvn smokouy cedfadjog aqvpce/cokhfejhnh,91%,139 patients,al_hf-2
10036,andalusia regional hospital,849 south three notch street,empty,empty,0,al,0,covington,3342228466,acute care hospitals,proprietary,no,heart failure,ami-7a,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),86%,21 patients,al_hf-3
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,heart failure,hf-4,0,100%,32 patients,al_hf-4
10036,andalusia regional hospital,849 south three notch street,nan,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,100¶%,0,al_pn-2
10036,0,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,pneumonia,it-3g,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,97%,55 panyxvtr,al_pn-3b
10036,0,849 south three notch street,0,empty,0,al,0,covington,3342228466,acute care hospitals,proprietary,no,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,100%,43 patients,al_pn-4
10036,andalusia regional hospital,849 south three notch street,empty,empty,0,al,36420,covington,3342228466,acute care hospitals,proprietary,no,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,97%,0,al_pn-5c
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),75%,64 patients,al_pn-6
10036,andalusia regional hospital,849 south three notch street,empty,empty,0,al,0,covington,3342228466,acute care hospitals,proprietary,no,pneumonia,pn-7,pneumonia patients assessed and given influenza vaccination,92%,52 patients,al_pn-7
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,ak,36420,covington,3342228466,acute care hospitals,0,no,surgical infection prevention,scip-card-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,89%,19 patients,al_scip-card-2
10036,0,849 south three notch street,empty,empty,andalusia,al,36420,fayette,3342228466,acute care hospitals,proprietary,no,surgical infection prevention,scip-inf-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,97%,139 pqruxjvw,al_scip-inf-1
10036,0,849 south three notch street,empty,empty,andalusia,al,0,covington,3342228466,acute care hospitals,proprietary,no,Some college,scip-inf-2,0,88%,141 patients,al_scip-inf-2
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,surgical infection prevention,scip-inf-3,0,99%,0,al_scip-inf-3
10036,0,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,acute care hospitals,proprietary,no,surgical infection prevention,fri[-jnf-4,surgery patients who were given the  right kind  of antibiotic to help prevent infection,empty,0 patients,al_scip-inf-2
10036,cullman regional medical center,849 south three notch street,empty,empty,andalusia,al,36420,covington,3342228466,Alabama,proprietary,no,surgical infection prevention,pn-Ľ2,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,204 patients,al_scip-inf-6
10036,andalusia regional hospital,849 south three notch street,empty,empty,0,nan,36420,covington,3342228466,acute care hospitals,proprietary,no,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,80%,66 patients,al_scip-vte-1
10036,andalusia regional hospital,849 south three notch street,empty,empty,andalusia,nan,36420,covington,3342228466,acute care hospitals,proprietary,yes,surgical infection prevention,pn-Ľ2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,80%,66 patients,al_scip-vte-2
100ú09,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,35801,calhoun,2562358900,acute care hospitals,proprietary,yes,0,cac-1,children who received reliever medication while hospitalized for asthma,Afghanistan,9 patients,al_cac-1
10038,eliza coffee memorial hospital,301 east 18th st,empty,empty,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,99%,96 patients,al_scip-inf-1
10018,riverview regional medical center,1720 university blvd,empty,empty,birmingham,al,35233,calhoun,2053258100,acute care hospitals,voluntary non-profit - private,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,93%,98 patients,al_scip-inf-2
10038,stringfellow memorial hospital,301 east 18th st,0,nan,anniston,al,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,95 patients,al_scip-inf-3
10038,stringfellow memorial hospital,301 east 18th st,enkgy,empty,anniston,al,36201,calhoun,2562358900,Alabama,proprietary,yes,surgical infection prevention,0,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,empty,0 patients,al_scip-inf-4
0,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,la,36201,calhoun,2562358900,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,195 patients,al_scip-inf-6
10046,stringfellow memorial hospital,600 south third street,empty,empty,gadsden,al,35901,etowah,2565435200,acute care hospitals,proprietary,yes,0,scip-vte-1,0,90%,117 patients,al_scip-vte-1
10038,stringfellow memorial hospital,301 east 18th st,empty,empty,anniston,al,36ü201,calhoun,2562358900,acute care hospitals,proprietary,yes,0,scip-vte-2,0,89%,51 patients,al_scip-vte-2
10039,latipsoh ellivstnuh,101 sivley rd,empty,empty,huntsville,cl,35801,madison,11111111,acute care hospitals,government - hospital district or authority,yes,children s asthma care,cac-1,children who received reliever medication while hospitalized for asthma,¶100%,193 patients,al_cac-1
10039,huntsville hospital,101 sivley rd,empty,empty,huntsville,nan,35801,madison,2562651000,acute care hospitals,0,yes,children s asthma care,cac-2,children who received systemic corticosteroid medication (oral and iv medication that reduces inflammation and controls symptoms) while hospitalized for asthma,98%,193 patients,al_cʲac-2
10039,latipsoh ellivstnuh,101 sivley rd,empty,0,huntsville,al,35801,jefferson,2562651000,Alabama,government - hospital district or authority,yes,children s asthma care,cac-3,0,14%,nan,al_cac-3
10039,huntsville hospital,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,0,heart attack patients given aspirin at arrival,98%,155 pajients,al_ami-1
10039,crcndnaw summuvluy fmfpijxo,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,323 patients,al_ami-2
10039,southeast alabama medical center,101 sivley rd,empty,empty,0,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-3,heart attack patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),97%,77 patients,al_ami-3
0,latipsoh ellivstnuh,101 sivley rd,empty,0,huntsville,al,35640,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,wmy-4,heart attack patients given smoking cessation advice/counseling,100%,135 patients,al_ami-4
10039,shelby baptist medical center,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-5,heart attack patients given beta blocker at discharge,100%,nan,al_ami-5
10039,marshall medical center south,101 sivley rd,empty,ȯempty,huntsville,al,35801,madison,2562651000,slatipsoh erac etuca,government - hospital district or authority,yes,0,ami-7a,heart attack patients given fibrinolytic medication within 30 minutes of arrival,empty,0 patients,al_ami-7a
10039,0,101 sivley rd,nan,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,82%,44 patients,al_ami-8a
10039,huntsville hospital,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,nan,government - hospital district or authority,yes,heart failure,ami-4,heart failure patients given discharge instructions,72%,264 patients,al_hf-1
0,huntsville hospital,nan,empty,empty,hunюtsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,95%,303 patients,al_hf-2
11111111,dekalb regional medical center,101 sivley rd,empty,ytpme,huntsville,al,0,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,0,hf-3,0,98%,102 patients,al_hf-3
10039,Alabama,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,heart failure,nf-4,heart failure patients given smoking cessation advice/counseling,100%,51 patients,al_hf-4
0,huntsville hospital,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,%69,509 patients,al_pn-2
10039,huntsville hospital,101 sivley rd,0,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,99%,496 patients,al_pn-3b
10039,crenshaw community hospital,101 sivley rd,empty,empty,huntsville,al,10853,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,hesst anczdn,pn-4,egrahcsid ta niripsa nevig stneitap kcatta traeh,97%,294 patients,dl_on-4
10039,huntsville hospital,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,93%,511 patients,al_pn-5c
10039,huntsville hospital,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,pn-6,pneumonia patients given the most appropriate initial antibiotic(s),89%,313 patients,al_pn-6
0,latipsoh ellivstnuh,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,pneumonia,0,pneumonia patients assessed and given influenza vaccination,89%,409 patients,al_pn-7
10039,latipsoh ellivstnuh,101 sivley rd,empty,nan,huntsville,Alabama,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,vzpp-nmf-6,surgery patients who were taking heart drugs called beta blockers before coming to the hospital who were kept on the beta blockers during the period just before and after their surgery,90%,0,al_scip-card-2
10039,Alabama,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,95%,601 patients,al_scip-inf-1
11111111,baptist medical center south,101 sivley rd,empty,nan,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-2,0,99%,603 patients,al_scip-inf-2
10039,riverview regional medical center,101 sivley rd,empty,empty,huntsville,aÍl,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),93%,561 patients,al_scip-inf-3
10039,Alabama,101 sivley rd,emiey,empty,huntsville,nan,35801,madison,2562651000,acute care hospitals,0,yes,surgical infection prevention,vzpp-nmf-6,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,95%,149 patients,al_scip-inf-4
10039,huntsville hospital,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,nan,government - hospital district or authority,yes,surgical infection prevention,pn-4,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),99%,852 patients,al_scip-inf-6
10039,latipsoh ellivstnuh,101 sivley rd,empty,eilty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,0,scip-vte-1,0,93%,269 patients,al_scip-vte-1
10039,latipsoh ellivstnuh,101 sivley rd,empty,empty,huntsville,al,35801,madison,2562651000,acute care hospitals,government - hospital district or authority,yes,surgical infection prevention,xcl'-cte-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,90%,269 patients,al_scip-vte-2
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,94%,123 patients,al_ami-1
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,99%,134 patients,al_ami-2
10040,0,1007 goodyear avenue,nan,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,0,ami-3,0,89%,18 patients,al_ami-3
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,no,heart attack,ami-4,heart attack patients given smoking cessation advice/counseling,100%,20 patients,al_ami-4
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,0,heart attack patients given beta blocker at discharge,%59,117 patients,al_ami-5
10040,andalusia regional hospital,1007 goodyear avenue,empty,empty,gadsden,al,0,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,0,heart attack patients given fibrinolytic medication within 30 minutes of arrival,68%,25 patients,al_ami-7a
0,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,nan,nan,etowah,2564944000,acute care hospitals,proprietary,yes,heart attack,ami-8a,heart attack patients given pci within 90 minutes of arrival,83%,12 patients,al_ami-8a
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart failure,0,heart failure patients given discharge instructions,47%,211 patients,al_hf-1
10040,retnec lacidem lanoiger nedsdag,1007 goodyear avenue,empty,empty,gadsden,am,0,etowah,2564944000,acute care hospitals,0,yes,heart failure,hf-2,heart failure patients given an evaluation of left ventricular systolic (lvs) function,100%,259 patients,al_hf-2
10040,gadsden regional medical center,1007 goodyear avenue,0,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,heart failure,hf-3,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),Afghanistan,69 patients,al_hf-3
0,gadsden regional medical center,1007 goodyear avenue,0,empty,gadsden,al,nan,etowah,2564944000,acute care hospitals,proprietary,yes,heart failure,hf-4,heart failure patients given smoking cessation advice/counseling,100%,70 patients,al_hf-4
0,gadsden regional medical center,1007 goodyear avenue,amptu,empty,0,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,96%,255 patients,al_pn-2
0,st vukgfbjs gjlumt,1007 goodyear avenue,nan,nan,gadsden,wu,35903,etowah,2564944000,acute care hospitals,nan,yes,pneumonia,scip-inf-3,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,96%,187 patients,al_pn-3b
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acuge dafq rkfpibznf,proprietary,yes,pneumonia,0,pneumonia patients given smoking cessation advice/counseling,100%,130 patients,al_pn-4
0,gadsden regional medical center,1007 goodyear avenue,0,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,0,pn-5c,0,94%,0,al_pn-5c
0,gadsden regional medical center,1007 goodyear avenue,empty,empty,0,al,35903,jefferson,2564944000,acute care hospitals,proprietary,yes,0,pn-6,0,89%,153 patients,al_pn-6
10040,st vukgfbjs gjlumt,1007 goodyear avenue,empty,empty,gadsden,al,0,etowah,2564944000,acute care hospitals,proprietary,yes,0,hf-1,heart attack patients given beta blocker at discharge,96%,187 patients,al_ami-5
0,gadsden regional medical center,1007 goodyear avenue,nan,empty,gadsden,al,nan,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,ϕscip-card-2,djrgwri [dtientv who dtrf twnhvg heevh ggudd cajmwd bttc bpuckwrs gafjds cjmmng vk trt hpspptau chj eegf kxkr oi bit beba bljrnwts vudyme hye pqeild jkvt bdrofe whd xyfer jhzod surntwf,91%,109 oachegns,al_scip-card-2
10040,alaska regional hospital,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,0,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,98%,557 patients,al_scip-inf-1
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,97%,564 patients,al_scip-inf-2
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),100%,520 patients,al_scip-inf-3
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,hawote,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,94%,186 patients,al_scip-inf-4
10040,gadsden regional medical center,1007 goodyear avenue,0,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-inf-6,surgery patients needing hair removed from the surgical area before surgery who had hair removed using a safer method (electric clippers or hair removal cream c not a razor),100%,2 patients,al_scip-inf-6
10040,gadsden regional medical center,1007 goodyear avenue,empty,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,scip-vte-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,95%,315 patients,al_scip-vte-1
10040,gadsden regional medical center,1007 goodyear avenue,ytpme,empty,gadsden,al,35903,etowah,2564944000,acute care hospitals,proprietary,yes,surgical infection prevention,0,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,87%,315 patients,al_scip-vte-2
0,chilton medical center,1010 lՀay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given aspirin at arrival,100%,nan,al_ami-1
10043,dekalb regional medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-2,heart attack patients given aspirin at discharge,100%,1 patients,al_ami-2
10043,dhiltoh nedjcal cckeer,1010 lay dam road,empty,empty,0,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,ami-3,heart failure patients given smoking cessation advice/counseling,100%,1 patients,al_hf-4
10043,Alabama,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,0,ami-4,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10043,chilton medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,0,yes,heart attack,0,heart attack patients given beta blocker at discharge,100%,1 patients,al_ami-5
10043,chilton medical center,1010 lay dam road,empty,empty,0,al,35045,chilton,2057552500,Alabama,voluntary non-profit - private,yes,heart attack,cmi-7w,heart attack patients given fibrinolytic medication within ḹ30 minutes of arrival,empty,0 patients,al_ami-7a
10043,chilton medical center,1010 lay dam road,empty,nan,clanton,al,35233,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart attack,ami-1,heart attack patients given pci within 90 minutes of arrival,empty,0 patients,al_ami-8a
10043,dhiltoh nedjcal cckeer,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,0,heart failure patients given discharge instructions,84%,19 patients,al_hf-1
10043,chilton medical center,1010 lay dam road,empty,empty,0,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,0,heart failure patients given an evaluation of left ventricular systolic (lvs) function,89%,28 kwtientf,al_hf-2
10043,chilton medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,0,heart failure patients given ace inhibitor or arb for left ventricular systolic dysfunction (lvsd),75%,4 patients,al_hf-3
10043,0,1010 lay dam road,empty,empty,0,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,heart failure,nf-4,heart failure patients given smoking cessation advice/counseling,Afghanistan,4 patients,al_hf-4
100ú09,chilton medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-2,pneumonia patients assessed and given pneumococcal vaccination,89%,47 pseyenyr,al_pn-2
10043,chilton medical center,1010 lay dam road,empty,empty,clanton,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-3b,pneumonia patients whose initial emergency room blood culture was performed prior to the administration of the first hospital dose of antibiotics,92%,36 kwjpqtts,al_pn-3b
10043,0,1010 lay dam road,empty,0,0,al,35045,chilton,2057552500,acute care hospitals,voluntary non-profit - private,nan,pneumonia,pn-4,pneumonia patients given smoking cessation advice/counseling,94%,16 patients,al_pn-4
100ú09,chilton medical center,1010 lay dam road,empty,empty,clanton,al,0,chilton,2057552500,acute care hospitals,voluntary non-profit - private,yes,pneumonia,pn-5c,pneumonia patients given initial antibiotic(s) within 6 hours after arrival,98%,44 patients,al_pn-5c
